# T 673:1473:10
# C 0:0.015:11j
# Mn 1e-06:0.03:5j
# Si 1e-06:0.03:5j
# Cr 1e-06:0.03:5j
# Ni 1e-06:0.03:5j
file,macro,C,Mn,Si,Cr,Ni,A1,A1prime,A3,eutectoid
../results/00809.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.015000499999999996,0.00750075,0.03,,970.329,1061.57,hipo
../results/00810.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.015000499999999996,0.015000499999999996,1e-06,1024.01,1034.45,1146.54,hipo
../results/00811.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.015000499999999996,0.015000499999999996,0.00750075,997.877,1020.15,1118.9,hipo
../results/00812.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.015000499999999996,0.015000499999999996,0.015000499999999996,963.908,1006.87,1094.46,hipo
../results/00813.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.015000499999999996,0.015000499999999996,0.02250025,910.467,995.055,1072.67,hipo
../results/00814.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.015000499999999996,0.015000499999999996,0.03,,984.7660000000001,1053.11,hipo
../results/00815.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.015000499999999996,0.02250025,1e-06,1032.27,1043.57,1135.79,hipo
../results/00816.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.015000499999999996,0.02250025,0.00750075,1005.6,1029.52,1109.03,hipo
../results/00817.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.015000499999999996,0.02250025,0.015000499999999996,969.712,1016.68,1085.36,hipo
../results/00818.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.015000499999999996,0.02250025,0.02250025,913.388,1005.3,1064.25,hipo
../results/00819.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.015000499999999996,0.02250025,0.03,,995.441,1045.29,hipo
../results/00820.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.015000499999999996,0.03,1e-06,1038.65,1050.6,1126.13,hipo
../results/00821.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.015000499999999996,0.03,0.00750075,1010.93,1036.7,1100.09,hipo
../results/00822.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.015000499999999996,0.03,0.015000499999999996,973.306,1024.2,1077.06,hipo
../results/00823.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.015000499999999996,0.03,0.02250025,913.814,1013.24,1056.51,hipo
../results/00824.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.015000499999999996,0.03,0.03,,1003.73,1038.06,hipo
../results/00825.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,1e-06,1e-06,1014.37,1020.51,1221.26,hipo
../results/00826.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,1e-06,0.00750075,989.1080000000001,1004.26,1183.74,hipo
../results/00827.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,1e-06,0.015000499999999996,957.324,988.4069999999999,1151.42,hipo
../results/00828.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,1e-06,0.02250025,911.039,973.73,1123.13,hipo
../results/00829.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,1e-06,0.03,,960.457,1098.08,hipo
../results/00830.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.00750075,1e-06,1027.09,1035.56,1204.27,hipo
../results/00831.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.00750075,0.00750075,1002.01,1020.12,1168.73,hipo
../results/00832.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.00750075,0.015000499999999996,969.202,1005.35,1137.97,hipo
../results/00833.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.00750075,0.02250025,921.559,991.7389999999999,1110.95,hipo
../results/00834.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.00750075,0.03,,979.743,1086.97,hipo
../results/00835.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.015000499999999996,1e-06,1037.32,1047.16,1189.22,hipo
../results/00836.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.015000499999999996,0.00750075,1011.78,1032.16,1155.27,hipo
../results/00837.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.015000499999999996,0.015000499999999996,978.211,1018.05,1125.79,hipo
../results/00838.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.015000499999999996,0.02250025,928.334,1005.26,1099.83,hipo
../results/00839.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.015000499999999996,0.03,,993.975,1076.76,hipo
../results/00840.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.02250025,1e-06,1045.49,1056.23,1175.85,hipo
../results/00841.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.02250025,0.00750075,1019.19,1041.48,1143.17,hipo
../results/00842.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.02250025,0.015000499999999996,984.829,1027.82,1114.74,hipo
../results/00843.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.02250025,0.02250025,932.064,1015.61,1089.67,hipo
../results/00844.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.02250025,0.03,,1004.93,1067.38,hipo
../results/00845.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.03,1e-06,1051.99,1063.48,1163.99,hipo
../results/00846.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.03,0.00750075,1024.7,1048.87,1132.31,hipo
../results/00847.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.03,0.015000499999999996,989.454,1035.55,1104.73,hipo
../results/00848.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.03,0.02250025,933.3389999999999,1023.79,1080.41,hipo
../results/00849.DAT,../macros_thermocalc/macro_17.tcm,0.0015,0.00750075,0.02250025,0.03,0.03,,1013.59,1058.76,hipo
../results/00850.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,1e-06,1e-06,1030.35,1036.49,1296.73,hipo
../results/00851.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,1e-06,0.00750075,1005.42,1019.55,1245.3,hipo
../results/00852.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,1e-06,0.015000499999999996,973.546,1002.82,1203.33,hipo
../results/00853.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,1e-06,0.02250025,928.5089999999999,986.863,1167.74,hipo
../results/00854.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,1e-06,0.03,,972.297,1136.9,hipo
../results/00855.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.00750075,1e-06,1042.71,1050.82,1273.38,hipo
../results/00856.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.00750075,0.00750075,1017.81,1034.75,1225.79,hipo
../results/00857.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.00750075,0.015000499999999996,986.6489999999999,1019.14,1186.37,hipo
../results/00858.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.00750075,0.02250025,939.921,1004.57,1152.67,hipo
../results/00859.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.00750075,0.03,,991.429,1123.33,hipo
../results/00860.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.015000499999999996,1e-06,1052.88,1062.29,1253.48,hipo
../results/00861.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.015000499999999996,0.00750075,1027.64,1046.7,1208.7,hipo
../results/00862.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.015000499999999996,0.015000499999999996,995.9939999999999,1031.78,1171.26,hipo
../results/00863.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.015000499999999996,0.02250025,947.957,1018.08,1139.1,hipo
../results/00864.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.015000499999999996,0.03,,1005.89,1111.0,hipo
../results/00865.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.02250025,1e-06,1061.23,1071.61,1236.35,hipo
../results/00866.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.02250025,0.00750075,1035.36,1056.28,1193.65,hipo
../results/00867.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.02250025,0.015000499999999996,1002.79,1041.83,1157.76,hipo
../results/00868.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.02250025,0.02250025,953.1339999999999,1028.75,1126.84,hipo
../results/00869.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.02250025,0.03,,1017.24,1099.78,hipo
../results/00870.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.03,1e-06,1068.12,1079.36,1221.55,hipo
../results/00871.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.03,0.00750075,1041.36,1064.16,1180.38,hipo
../results/00872.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.03,0.015000499999999996,1007.51,1050.05,1145.7,hipo
../results/00873.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.03,0.02250025,955.877,1037.46,1115.78,hipo
../results/00874.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.00750075,0.03,0.03,0.03,,1026.49,1089.58,hipo
../results/00875.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,1e-06,1e-06,951.128,965.6360000000001,1079.71,hipo
../results/00876.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,1e-06,0.00750075,911.8760000000001,951.203,1061.99,hipo
../results/00877.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,1e-06,0.015000499999999996,,937.8969999999999,1045.97,hipo
../results/00878.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,1e-06,0.02250025,,925.916,1031.44,hipo
../results/00879.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,1e-06,0.03,,915.275,1018.39,hipo
../results/00880.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.00750075,1e-06,963.566,985.405,1072.77,hipo
../results/00881.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.00750075,0.00750075,923.2310000000001,972.939,1055.5,hipo
../results/00882.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.00750075,0.015000499999999996,,961.824,1039.9,hipo
../results/00883.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.00750075,0.02250025,,952.03,1025.76,hipo
../results/00884.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.00750075,0.03,,943.415,1013.13,hipo
../results/00885.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.015000499999999996,1e-06,972.9580000000001,999.1669999999999,1066.34,hipo
../results/00886.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.015000499999999996,0.00750075,930.784,987.7139999999999,1049.46,hipo
../results/00887.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.015000499999999996,0.015000499999999996,,977.699,1034.22,hipo
../results/00888.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.015000499999999996,0.02250025,,968.955,1020.47,hipo
../results/00889.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.015000499999999996,0.03,,961.2739999999999,1008.19,hipo
../results/00890.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.02250025,1e-06,979.832,1009.05,1060.41,hipo
../results/00891.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.02250025,0.00750075,935.324,998.182,1043.86,hipo
../results/00892.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.02250025,0.015000499999999996,,988.816,1028.93,hipo
../results/00893.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.02250025,0.02250025,,980.685,1015.53,hipo
../results/00894.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.02250025,0.03,,973.548,1003.53,hipo
../results/00895.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.03,1e-06,984.665,1016.39,1054.96,hipo
../results/00896.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.03,0.00750075,937.52,1005.9,1038.69,hipo
../results/00897.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.03,0.015000499999999996,,996.9760000000001,1024.0,hipo
../results/00898.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.03,0.02250025,,989.262,1010.93,hipo
../results/00899.DAT,../macros_thermocalc/macro_18.tcm,0.0015,0.015000499999999996,1e-06,0.03,0.03,,982.497,999.148,hipo
../results/00900.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,1e-06,1e-06,961.8810000000001,976.0880000000001,1106.57,hipo
../results/00901.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,1e-06,0.00750075,925.171,961.367,1084.99,hipo
../results/00902.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,1e-06,0.015000499999999996,,947.8560000000001,1065.66,hipo
../results/00903.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,1e-06,0.02250025,,935.75,1048.26,hipo
../results/00904.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,1e-06,0.03,,925.054,1032.53,hipo
../results/00905.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.00750075,1e-06,973.828,993.7280000000001,1097.28,hipo
../results/00906.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.00750075,0.00750075,935.987,980.559,1076.42,hipo
../results/00907.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.00750075,0.015000499999999996,,968.8810000000001,1057.74,hipo
../results/00908.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.00750075,0.02250025,,958.669,1040.9,hipo
../results/00909.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.00750075,0.03,,949.7610000000001,1025.67,hipo
../results/00910.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.015000499999999996,1e-06,983.1569999999999,1006.61,1088.76,hipo
../results/00911.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.015000499999999996,0.00750075,943.5169999999999,994.204,1068.53,hipo
../results/00912.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.015000499999999996,0.015000499999999996,,983.47,1050.39,hipo
../results/00913.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.015000499999999996,0.02250025,,974.2080000000001,1034.05,hipo
../results/00914.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.015000499999999996,0.03,,966.168,1019.25,hipo
../results/00915.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.02250025,1e-06,990.314,1016.26,1080.97,hipo
../results/00916.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.02250025,0.00750075,948.368,1004.26,1061.26,hipo
../results/00917.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.02250025,0.015000499999999996,,994.059,1043.59,hipo
../results/00918.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.02250025,0.02250025,,985.3480000000001,1027.67,hipo
../results/00919.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.02250025,0.03,,977.813,1013.27,hipo
../results/00920.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.03,1e-06,995.7,1023.53,1073.87,hipo
../results/00921.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.03,0.00750075,951.063,1011.94,1054.58,hipo
../results/00922.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.03,0.015000499999999996,,1002.07,1037.31,hipo
../results/00923.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.03,0.02250025,,993.7189999999999,1021.75,hipo
../results/00924.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.00750075,0.03,0.03,,986.52,1007.72,hipo
../results/00925.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,1e-06,1e-06,974.11,987.821,1137.67,hipo
../results/00926.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,1e-06,0.00750075,938.8330000000001,972.405,1111.86,hipo
../results/00927.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,1e-06,0.015000499999999996,875.4810000000001,958.318,1088.93,hipo
../results/00928.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,1e-06,0.02250025,,945.753,1068.43,hipo
../results/00929.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,1e-06,0.03,,934.703,1049.99,hipo
../results/00930.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.00750075,1e-06,986.0989999999999,1004.21,1126.0,hipo
../results/00931.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.00750075,0.00750075,949.628,989.928,1101.2,hipo
../results/00932.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.00750075,0.015000499999999996,883.1510000000001,977.3589999999999,1079.13,hipo
../results/00933.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.00750075,0.02250025,,966.465,1059.38,hipo
../results/00934.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.00750075,0.03,,957.053,1041.6,hipo
../results/00935.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.015000499999999996,1e-06,995.95,1016.53,1115.4,hipo
../results/00936.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.015000499999999996,0.00750075,957.567,1003.02,1091.43,hipo
../results/00937.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.015000499999999996,0.015000499999999996,885.796,991.183,1070.11,hipo
../results/00938.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.015000499999999996,0.02250025,,981.1289999999999,1051.0,hipo
../results/00939.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.015000499999999996,0.03,,972.5319999999999,1033.79,hipo
../results/00940.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.02250025,1e-06,1003.5,1025.85,1105.76,hipo
../results/00941.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.02250025,0.00750075,963.123,1012.91,1082.5,hipo
../results/00942.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.02250025,0.015000499999999996,884.184,1001.66,1061.79,hipo
../results/00943.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.02250025,0.02250025,,992.051,1043.24,hipo
../results/00944.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.02250025,0.03,,983.91,1026.53,hipo
../results/00945.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.03,1e-06,1008.87,1033.07,1097.01,hipo
../results/00946.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.03,0.00750075,966.703,1020.56,1074.33,hipo
../results/00947.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.03,0.015000499999999996,878.654,1009.79,1054.15,hipo
../results/00948.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.03,0.02250025,,1000.57,1036.07,hipo
../results/00949.DAT,../macros_thermocalc/macro_19.tcm,0.0015,0.015000499999999996,0.015000499999999996,0.03,0.03,,992.706,1019.79,hipo
../results/00950.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,1e-06,1e-06,988.7739999999999,1001.59,1177.44,hipo
../results/00951.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,1e-06,0.00750075,953.862,984.932,1146.29,hipo
../results/00952.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,1e-06,0.015000499999999996,899.5160000000001,969.7669999999999,1118.94,hipo
../results/00953.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,1e-06,0.02250025,,956.35,1094.68,hipo
../results/00954.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,1e-06,0.03,,944.643,1073.02,hipo
../results/00955.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.00750075,1e-06,1001.02,1016.95,1163.1,hipo
../results/00956.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.00750075,0.00750075,965.368,1001.73,1133.31,hipo
../results/00957.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.00750075,0.015000499999999996,908.7460000000001,987.857,1107.09,hipo
../results/00958.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.00750075,0.02250025,,975.852,1083.8,hipo
../results/00959.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.00750075,0.03,,965.6339999999999,1062.97,hipo
../results/00960.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.015000499999999996,1e-06,1010.46,1028.77,1150.18,hipo
../results/00961.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.015000499999999996,0.00750075,974.4960000000001,1014.38,1121.51,hipo
../results/00962.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.015000499999999996,0.015000499999999996,914.26,1001.52,1096.25,hipo
../results/00963.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.015000499999999996,0.02250025,,990.3510000000001,1073.79,hipo
../results/00964.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.015000499999999996,0.03,,980.836,1053.68,hipo
../results/00965.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.02250025,1e-06,1017.79,1038.02,1138.55,hipo
../results/00966.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.02250025,0.00750075,981.6510000000001,1024.18,1110.8,hipo
../results/00967.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.02250025,0.015000499999999996,916.7310000000001,1012.0,1086.33,hipo
../results/00968.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.02250025,0.02250025,,1001.5,1064.57,hipo
../results/00969.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.02250025,0.03,,992.518,1045.09,hipo
../results/00970.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.03,1e-06,1023.41,1045.42,1128.08,hipo
../results/00971.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.03,0.00750075,986.421,1031.99,1101.08,hipo
../results/00972.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.03,0.015000499999999996,916.7080000000001,1020.32,1077.27,hipo
../results/00973.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.03,0.02250025,,1010.33,1056.1,hipo
../results/00974.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.02250025,0.03,0.03,,1001.8,1037.16,hipo
../results/00975.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.03,1e-06,1e-06,1005.35,1017.02,1233.9,hipo
../results/00976.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.03,1e-06,0.00750075,972.012,999.673,1194.71,hipo
../results/00977.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.03,1e-06,0.015000499999999996,921.2280000000001,983.211,1161.0,hipo
../results/00978.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.03,1e-06,0.02250025,,968.252,1131.55,hipo
../results/00979.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.03,1e-06,0.03,,955.3969999999999,1105.53,hipo
../results/00980.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.03,0.00750075,1e-06,1017.2,1031.79,1215.99,hipo
../results/00981.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.03,0.00750075,0.00750075,984.8939999999999,1015.75,1178.79,hipo
../results/00982.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.03,0.00750075,0.015000499999999996,932.31,1000.9,1146.65,hipo
../results/00983.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.03,0.00750075,0.02250025,,987.678,1118.49,hipo
../results/00984.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.03,0.00750075,0.03,,976.183,1093.56,hipo
../results/00985.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.03,0.015000499999999996,1e-06,1026.78,1043.54,1200.14,hipo
../results/00986.DAT,../macros_thermocalc/macro_20.tcm,0.0015,0.015000499999999996,0.03,0.015000499999999996,0.00750075,994.143,1028.31,1164.52,hipo
