#,,,,,,,,,,
# C 0:0.015:11j,,,,,,,,,,
# Mn 1e-06:0.03:5j,,,,,,,,,,
# Si 1e-06:0.03:5j,,,,,,,,,,
# Cr 1e-06:0.03:5j,,,,,,,,,,
# Ni 1e-06:0.03:5j,,,,,,,,,,
file,macro,C,Mn,Si,Cr,Ni,A1,A1prime,A3,eutectoid
../results/01844.DAT,../macros_thermocalc/macro_37.tcm,3,0.03,0.02250025,0.02250025,0.03,,989613,1007.65,hiper
../results/01845.DAT,../macros_thermocalc/macro_37.tcm,3,0.03,0.02250025,0.03,0.000001,962093,1029.68,1037.64,hipo
../results/01846.DAT,../macros_thermocalc/macro_37.tcm,3,0.03,0.02250025,0.03,0.00750075,875.75,1021.55,1023.72,hiper
../results/01847.DAT,../macros_thermocalc/macro_37.tcm,3,0.03,0.02250025,0.03,0.015000499999999996,,1011.11,1028.3,hiper
../results/01848.DAT,../macros_thermocalc/macro_37.tcm,3,0.03,0.02250025,0.03,0.02250025,,1001.0,1032.93,hiper
../results/01849.DAT,../macros_thermocalc/macro_37.tcm,3,0.03,0.02250025,0.03,0.03,,991258,1037.6,hiper
../results/01850.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.000001,0.000001,963512,1000.42,1098.47,hipo
../results/01851.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.000001,0.00750075,909148,988895,1077.01,hipo
../results/01852.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.000001,0.015000499999999996,,978606,1057.48,hipo
../results/01853.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.000001,0.02250025,,969477,1039.67,hipo
../results/01854.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.000001,0.03,,961516,1023.41,hipo
../results/01855.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.00750075,0.000001,970797,1014.46,1088.37,hipo
../results/01856.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.00750075,0.00750075,912306,1004.14,1067.48,hipo
../results/01857.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.00750075,0.015000499999999996,,995046,1048.48,hipo
../results/01858.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.00750075,0.02250025,,987051,1031.17,hipo
../results/01859.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.00750075,0.03,,980018,1015.37,hipo
../results/01860.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.015000499999999996,0.000001,976476,1026.32,1078.96,hipo
../results/01861.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.015000499999999996,0.00750075,913771,1016.89,1058.57,hipo
../results/01862.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.015000499999999996,0.015000499999999996,,1008.63,1040.05,hipo
../results/01863.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.015000499999999996,0.02250025,,1001.41,1023.18,hipo
../results/01864.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.015000499999999996,0.03,,995.06,1007.79,hipo
../results/01865.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.02250025,0.000001,981001,1036.48,1070.22,hipo
../results/01866.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.02250025,0.00750075,913508,1027.72,1050.26,hipo
../results/01867.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.02250025,0.015000499999999996,,1020.1,1032.15,hipo
../results/01868.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.02250025,0.02250025,,1013.44,1015.67,hipo
../results/01869.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.02250025,0.03,,1004.3,1015.41,hiper
../results/01870.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.03,0.000001,984474,1045.35,1062.12,hipo
../results/01871.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.03,0.00750075,911439,1037.13,1042.53,hipo
../results/01872.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.03,0.015000499999999996,,1027.9,1035.78,hiper
../results/01873.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.03,0.02250025,,1017.0,1040.44,hiper
../results/01874.DAT,../macros_thermocalc/macro_38.tcm,3,0.03,0.03,0.03,0.03,,1006.41,1045.12,hiper
../results/01875.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.000001,0.000001,999781,999784,1050.14,hipo
../results/01876.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.000001,0.00750075,981927,990185,1035.48,hipo
../results/01877.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.000001,0.015000499999999996,961545,980983,1022.05,hipo
../results/01878.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.000001,0.02250025,937.58,972238,1009.57,hipo
../results/01879.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.000001,0.03,907926,963985,997817,hipo
../results/01880.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.00750075,0.000001,1009.86,1015.17,1046.18,hipo
../results/01881.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.00750075,0.00750075,991481,1006.02,1031.76,hipo
../results/01882.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.00750075,0.015000499999999996,970466,997392,1018.54,hipo
../results/01883.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.00750075,0.02250025,945706,989329,1006.22,hipo
../results/01884.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.00750075,0.03,914996,981827,994596,hipo
../results/01885.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.015000499999999996,0.000001,1019.0,1026.87,1042.37,hipo
../results/01886.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.015000499999999996,0.00750075,1000.05,1017.94,1028.18,hipo
../results/01887.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.015000499999999996,0.015000499999999996,978381,1009.66,1015.14,hipo
../results/01888.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.015000499999999996,0.02250025,952838,1002.02,1002.96,hipo
../results/01889.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.015000499999999996,0.03,921156,993785,1002.99,hiper
../results/01890.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.02250025,0.000001,1027.23,1035.88,1038.72,hipo
../results/01891.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.02250025,0.00750075,1007.65,1026.65,1032.4,hiper
../results/01892.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.02250025,0.015000499999999996,985292,1017.32,1035.44,hiper
../results/01893.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.02250025,0.02250025,958977,1008.21,1038.55,hiper
../results/01894.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.02250025,0.03,926403,999299,1041.71,hiper
../results/01895.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.03,0.000001,1034.55,1042.19,1060.4,hiper
../results/01896.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.03,0.00750075,1014.27,1032.1,1063.47,hiper
../results/01897.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.03,0.015000499999999996,991186,1022.29,1066.6,hiper
../results/01898.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.03,0.02250025,964107,1012.75,1069.78,hiper
../results/01899.DAT,../macros_thermocalc/macro_38.tcm,0.0045000000000000005,0.000001,0.000001,0.03,0.03,930719,1003.47,1073.02,hiper
../results/01900.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.000001,0.000001,1011.4,1014.02,1074.4,hipo
../results/01901.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.000001,0.00750075,993303,1003.96,1056.59,hipo
../results/01902.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.000001,0.015000499999999996,972667,994377,1040.06,hipo
../results/01903.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.000001,0.02250025,948405,985328,1024.74,hipo
../results/01904.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.000001,0.03,918325,976856,1010.74,hipo
../results/01905.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.00750075,0.000001,1020.93,1027.76,1068.32,hipo
../results/01906.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.00750075,0.00750075,1002.27,1017.96,1050.91,hipo
../results/01907.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.00750075,0.015000499999999996,980952,1008.77,1034.75,hipo
../results/01908.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.00750075,0.02250025,955846,1000.25,1019.8,hipo
../results/01909.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.00750075,0.03,924.65,992377,1006.19,hipo
../results/01910.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.015000499999999996,0.000001,1029.65,1038.85,1062.61,hipo
../results/01911.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.015000499999999996,0.00750075,1010.34,1029.17,1045.55,hipo
../results/01912.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.015000499999999996,0.015000499999999996,988298,1020.17,1029.71,hipo
../results/01913.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.015000499999999996,0.02250025,962337,1011.94,1015.13,hipo
../results/01914.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.015000499999999996,0.03,930097,1003.6,1009.59,hiper
../results/01915.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.02250025,0.000001,1037.61,1047.67,1057.23,hipo
../results/01916.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.02250025,0.00750075,1017.55,1038.15,1040.47,hipo
../results/01917.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.02250025,0.015000499999999996,994706,1028.37,1037.71,hiper
../results/01918.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.02250025,0.02250025,967877,1018.37,1041.69,hiper
../results/01919.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.02250025,0.03,934656,1008.67,1045.72,hiper
../results/01920.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.03,0.000001,1044.68,1054.46,1059.48,hiper
../results/01921.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.03,0.00750075,1023.89,1043.77,1063.47,hiper
../results/01922.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.03,0.015000499999999996,1000.17,1033.17,1067.5,hiper
../results/01923.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.03,0.02250025,972455,1022.71,1071.57,hiper
../results/01924.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.00750075,0.03,0.03,938316,1012.54,1075.68,hiper
../results/01925.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.000001,0.000001,1024.88,1029.63,1099.93,hipo
../results/01926.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.000001,0.00750075,1006.04,1018.82,1079.21,hipo
../results/01927.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.000001,0.015000499999999996,984605,1008.58,1060.04,hipo
../results/01928.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.000001,0.02250025,959475,999012,1042.3,hipo
../results/01929.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.000001,0.03,928397,990135,1025.9,hipo
../results/01930.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.00750075,0.000001,1034.15,1042.22,1092.12,hipo
../results/01931.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.00750075,0.00750075,1014.64,1031.77,1071.94,hipo
../results/01932.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.00750075,0.015000499999999996,992462,1021.9,1053.26,hipo
../results/01933.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.00750075,0.02250025,966436,1012.71,1035.98,hipo
../results/01934.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.00750075,0.03,934221,1004.29,1019.99,hipo
../results/01935.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.015000499999999996,0.000001,1042.59,1052.58,1084.81,hipo
../results/01936.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.015000499999999996,0.00750075,1022.52,1042.39,1065.1,hipo
../results/01937.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.015000499999999996,0.015000499999999996,999487,1032.85,1046.86,hipo
../results/01938.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.015000499999999996,0.02250025,972518,1024.04,1029.99,hipo
../results/01939.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.015000499999999996,0.03,939206,1015.5,1018.64,hiper
../results/01940.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.02250025,0.000001,1050.18,1061.11,1077.96,hipo
../results/01941.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.02250025,0.00750075,1029.54,1051.12,1058.67,hipo
../results/01942.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.02250025,0.015000499999999996,1005.68,1041.63,1043.51,hiper
../results/01943.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.02250025,0.02250025,977706,1031.01,1048.03,hiper
../results/01944.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.02250025,0.03,943333,1020.5,1052.59,hiper
../results/01945.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.03,0.000001,1056.92,1068.2,1071.56,hipo
../results/01946.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.03,0.00750075,1035.69,1057.45,1067.48,hiper
../results/01947.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.03,0.015000499999999996,1011.04,1046.32,1072.08,hiper
../results/01948.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.03,0.02250025,981.99,1035.26,1076.71,hiper
../results/01949.DAT,../macros_thermocalc/macro_39.tcm,0.0045000000000000005,0.000001,0.015000499999999996,0.03,0.03,946585,1024.32,1081.37,hiper
../results/01950.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.000001,0.000001,1040.61,1046.77,1130.41,hipo
../results/01951.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.000001,0.00750075,1020.78,1035.4,1106.51,hipo
../results/01952.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.000001,0.015000499999999996,998088,1024.51,1084.45,hipo
../results/01953.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.000001,0.02250025,971601,1014.23,1064.09,hipo
../results/01954.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.000001,0.03,939079,1004.67,1045.31,hipo
../results/01955.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.00750075,0.000001,1049.48,1058.4,1120.91,hipo
../results/01956.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.00750075,0.00750075,1029.27,1047.47,1097.68,hipo
../results/01957.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.00750075,0.015000499999999996,1005.99,1037.09,1076.24,hipo
../results/01958.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.00750075,0.02250025,978467,1027.39,1056.45,hipo
../results/01959.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.00750075,0.03,944727,1018.44,1038.17,hipo
../results/01960.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.015000499999999996,0.000001,1057.58,1068.35,1112.06,hipo
../results/01961.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.015000499999999996,0.00750075,1036.95,1057.73,1089.42,hipo
../results/01962.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.015000499999999996,0.015000499999999996,1013.05,1047.76,1068.52,hipo
../results/01963.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.015000499999999996,0.02250025,984544,1038.52,1049.22,hipo
../results/01964.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.015000499999999996,0.03,949572,1030.04,1031.41,hipo
../results/01965.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.02250025,0.000001,1064.9,1076.86,1103.8,hipo
../results/01966.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.02250025,0.00750075,1043.8,1066.5,1081.67,hipo
../results/01967.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.02250025,0.015000499999999996,1019.25,1056.84,1061.25,hipo
../results/01968.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.02250025,0.02250025,989809,1046.61,1055.61,hiper
../results/01969.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.02250025,0.03,953578,1035.53,1060.39,hiper
../results/01970.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.03,0.000001,1071.48,1084.22,1096.12,hipo
../results/01971.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.03,0.00750075,1049.85,1074.06,1074.43,hipo
../results/01972.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.03,0.015000499999999996,1024.58,1062.6,1078.44,hiper
../results/01973.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.03,0.02250025,994.24,1051.04,1083.33,hiper
../results/01974.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.02250025,0.03,0.03,956717,1039.51,1088.25,hiper
../results/01975.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.000001,0.000001,1058.09,1065.22,1170.62,hipo
../results/01976.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.000001,0.00750075,1037.61,1053.36,1142.67,hipo
../results/01977.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.000001,0.015000499999999996,1014.09,1041.94,1117.0,hipo
../results/01978.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.000001,0.02250025,986.15,1031.1,1093.41,hipo
../results/01979.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.000001,0.03,951612,1020.97,1071.71,hipo
../results/01980.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.00750075,0.000001,1066.72,1076.4,1159.2,hipo
../results/01981.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.00750075,0.00750075,1046.03,1065.07,1132.11,hipo
../results/01982.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.00750075,0.015000499999999996,1022.08,1054.25,1107.22,hipo
../results/01983.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.00750075,0.02250025,993566,1044.07,1084.32,hipo
../results/01984.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.00750075,0.03,957588,1034.64,1063.25,hipo
../results/01985.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.015000499999999996,0.000001,1074.68,1086.34,1148.64,hipo
../results/01986.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.015000499999999996,0.00750075,1053.71,1075.41,1122.29,hipo
../results/01987.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.015000499999999996,0.015000499999999996,1029.28,1065.05,1098.06,hipo
../results/01988.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.015000499999999996,0.02250025,1000.03,1055.41,1075.78,hipo
../results/01989.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.015000499999999996,0.03,962806,1046.55,1055.26,hipo
../results/01990.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.02250025,0.000001,1081.98,1095.18,1138.87,hipo
../results/01991.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.02250025,0.00750075,1060.64,1084.56,1113.15,hipo
../results/01992.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.02250025,0.015000499999999996,1035.66,1074.6,1089.5,hipo
../results/01993.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.02250025,0.02250025,1005.62,1065.4,1067.75,hipo
../results/01994.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.02250025,0.03,967.21,1054.48,1067.53,hiper
../results/01995.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.03,0.000001,1088.64,1103.15,1129.85,hipo
../results/01996.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.03,0.00750075,1066.85,1092.78,1104.65,hipo
../results/01997.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.03,0.015000499999999996,1041.22,1082.84,1084.95,hiper
../results/01998.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.03,0.02250025,1010.31,1070.98,1089.85,hiper
../results/01999.DAT,../macros_thermocalc/macro_40.tcm,0.0045000000000000005,0.000001,0.03,0.03,0.03,970.75,1059.06,1094.77,hiper
../results/02000.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.000001,0.000001,983.06,990123,1035.56,hipo
../results/02001.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.000001,0.00750075,960314,981001,1022.35,hipo
../results/02002.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.000001,0.015000499999999996,932.02,972374,1010.16,hipo
../results/02003.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.000001,0.02250025,891.48,964261,998.72,hipo
../results/02004.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.000001,0.03,,956662,987894,hipo
../results/02005.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.00750075,0.000001,991496,1005.26,1031.77,hipo
../results/02006.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.00750075,0.00750075,967975,996778,1018.78,hipo
../results/02007.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.00750075,0.015000499999999996,938515,988874,1006.74,hipo
../results/02008.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.00750075,0.02250025,895436,981537,995433,hipo
../results/02009.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.00750075,0.03,,974737,984708,hipo
../results/02010.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.015000499999999996,0.000001,999051,1016.89,1028.13,hipo
../results/02011.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.015000499999999996,0.00750075,974668,1008.78,1015.33,hipo
../results/02012.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.015000499999999996,0.015000499999999996,943938,1001.31,1003.42,hipo
../results/02013.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.015000499999999996,0.02250025,897967,993689,999447,hiper
../results/02014.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.015000499999999996,0.03,,985.61,1002.48,hiper
../results/02015.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.02250025,0.000001,1005.76,1025.68,1028.77,hiper
../results/02016.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.02250025,0.00750075,980421,1016.58,1031.69,hiper
../results/02017.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.02250025,0.015000499999999996,948323,1007.71,1034.68,hiper
../results/02018.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.02250025,0.02250025,899.0160000000003,999058,1037.75,hiper
../results/02019.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.02250025,0.03,,990619,1040.88,hiper
../results/02020.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.03,0.000001,1011.64,1031.02,1059.42,hiper
../results/02021.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.03,0.00750075,985252,1021.41,1062.47,hiper
../results/02022.DAT,../macros_thermocalc/macro_41.tcm,0.0045000000000000005,0.00750075,0.000001,0.03,0.015000499999999996,951694,1012.11,1065.59,hiper
