# C 0:0.015:11
# Mn 1e-06:0.03:5
# Si 1e-06:0.03:5
# Cr 1e-06:0.03:5
# Ni 1e-06:0.03:5
file,macro,C,Mn,Si,Cr,Ni
../results/01014.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,1e-06,0.015000499999999998,0.03
../results/01015.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,1e-06,0.02250025,1e-06
../results/01016.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,1e-06,0.02250025,0.00750075
../results/01017.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,1e-06,0.02250025,0.015000499999999998
../results/01018.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,1e-06,0.02250025,0.02250025
../results/01019.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,1e-06,0.02250025,0.03
../results/01020.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,1e-06,0.03,1e-06
../results/01021.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,1e-06,0.03,0.00750075
../results/01022.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,1e-06,0.03,0.015000499999999998
../results/01023.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,1e-06,0.03,0.02250025
../results/01024.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,1e-06,0.03,0.03
../results/01025.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,1e-06,1e-06
../results/01026.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,1e-06,0.00750075
../results/01027.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,1e-06,0.015000499999999998
../results/01028.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,1e-06,0.02250025
../results/01029.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,1e-06,0.03
../results/01030.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.00750075,1e-06
../results/01031.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.00750075,0.00750075
../results/01032.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.00750075,0.015000499999999998
../results/01033.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.00750075,0.02250025
../results/01034.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.00750075,0.03
../results/01035.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.015000499999999998,1e-06
../results/01036.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.015000499999999998,0.00750075
../results/01037.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.015000499999999998,0.015000499999999998
../results/01038.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.015000499999999998,0.02250025
../results/01039.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.015000499999999998,0.03
../results/01040.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.02250025,1e-06
../results/01041.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.02250025,0.00750075
../results/01042.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.02250025,0.015000499999999998
../results/01043.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.02250025,0.02250025
../results/01044.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.02250025,0.03
../results/01045.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.03,1e-06
../results/01046.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.03,0.00750075
../results/01047.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.03,0.015000499999999998
../results/01048.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.03,0.02250025
../results/01049.DAT,../macros_thermocalc/macro_21.tcm,0.0015,0.02250025,0.00750075,0.03,0.03
../results/01050.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,1e-06,1e-06
../results/01051.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,1e-06,0.00750075
../results/01052.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,1e-06,0.015000499999999998
../results/01053.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,1e-06,0.02250025
../results/01054.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,1e-06,0.03
../results/01055.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.00750075,1e-06
../results/01056.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.00750075,0.00750075
../results/01057.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.00750075,0.015000499999999998
../results/01058.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.00750075,0.02250025
../results/01059.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.00750075,0.03
../results/01060.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.015000499999999998,1e-06
../results/01061.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.015000499999999998,0.00750075
../results/01062.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.015000499999999998,0.015000499999999998
../results/01063.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.015000499999999998,0.02250025
../results/01064.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.015000499999999998,0.03
../results/01065.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.02250025,1e-06
../results/01066.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.02250025,0.00750075
../results/01067.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.02250025,0.015000499999999998
../results/01068.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.02250025,0.02250025
../results/01069.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.02250025,0.03
../results/01070.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.03,1e-06
../results/01071.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.03,0.00750075
../results/01072.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.03,0.015000499999999998
../results/01073.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.03,0.02250025
../results/01074.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.015000499999999998,0.03,0.03
../results/01075.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,1e-06,1e-06
../results/01076.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,1e-06,0.00750075
../results/01077.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,1e-06,0.015000499999999998
../results/01078.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,1e-06,0.02250025
../results/01079.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,1e-06,0.03
../results/01080.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.00750075,1e-06
../results/01081.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.00750075,0.00750075
../results/01082.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.00750075,0.015000499999999998
../results/01083.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.00750075,0.02250025
../results/01084.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.00750075,0.03
../results/01085.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.015000499999999998,1e-06
../results/01086.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.015000499999999998,0.00750075
../results/01087.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.015000499999999998,0.015000499999999998
../results/01088.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.015000499999999998,0.02250025
../results/01089.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.015000499999999998,0.03
../results/01090.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.02250025,1e-06
../results/01091.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.02250025,0.00750075
../results/01092.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.02250025,0.015000499999999998
../results/01093.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.02250025,0.02250025
../results/01094.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.02250025,0.03
../results/01095.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.03,1e-06
../results/01096.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.03,0.00750075
../results/01097.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.03,0.015000499999999998
../results/01098.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.03,0.02250025
../results/01099.DAT,../macros_thermocalc/macro_22.tcm,0.0015,0.02250025,0.02250025,0.03,0.03
../results/01100.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,1e-06,1e-06
../results/01101.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,1e-06,0.00750075
../results/01102.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,1e-06,0.015000499999999998
../results/01103.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,1e-06,0.02250025
../results/01104.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,1e-06,0.03
../results/01105.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.00750075,1e-06
../results/01106.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.00750075,0.00750075
../results/01107.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.00750075,0.015000499999999998
../results/01108.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.00750075,0.02250025
../results/01109.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.00750075,0.03
../results/01110.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.015000499999999998,1e-06
../results/01111.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.015000499999999998,0.00750075
../results/01112.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.015000499999999998,0.015000499999999998
../results/01113.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.015000499999999998,0.02250025
../results/01114.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.015000499999999998,0.03
../results/01115.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.02250025,1e-06
../results/01116.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.02250025,0.00750075
../results/01117.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.02250025,0.015000499999999998
../results/01118.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.02250025,0.02250025
../results/01119.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.02250025,0.03
../results/01120.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.03,1e-06
../results/01121.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.03,0.00750075
../results/01122.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.03,0.015000499999999998
../results/01123.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.03,0.02250025
../results/01124.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.02250025,0.03,0.03,0.03
../results/01125.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,1e-06,1e-06
../results/01126.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,1e-06,0.00750075
../results/01127.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,1e-06,0.015000499999999998
../results/01128.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,1e-06,0.02250025
../results/01129.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,1e-06,0.03
../results/01130.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.00750075,1e-06
../results/01131.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.00750075,0.00750075
../results/01132.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.00750075,0.015000499999999998
../results/01133.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.00750075,0.02250025
../results/01134.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.00750075,0.03
../results/01135.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.015000499999999998,1e-06
../results/01136.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.015000499999999998,0.00750075
../results/01137.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.015000499999999998,0.015000499999999998
../results/01138.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.015000499999999998,0.02250025
../results/01139.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.015000499999999998,0.03
../results/01140.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.02250025,1e-06
../results/01141.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.02250025,0.00750075
../results/01142.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.02250025,0.015000499999999998
../results/01143.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.02250025,0.02250025
../results/01144.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.02250025,0.03
../results/01145.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.03,1e-06
../results/01146.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.03,0.00750075
../results/01147.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.03,0.015000499999999998
../results/01148.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.03,0.02250025
../results/01149.DAT,../macros_thermocalc/macro_23.tcm,0.0015,0.03,1e-06,0.03,0.03
../results/01150.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,1e-06,1e-06
../results/01151.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,1e-06,0.00750075
../results/01152.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,1e-06,0.015000499999999998
../results/01153.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,1e-06,0.02250025
../results/01154.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,1e-06,0.03
../results/01155.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.00750075,1e-06
../results/01156.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.00750075,0.00750075
../results/01157.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.00750075,0.015000499999999998
../results/01158.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.00750075,0.02250025
../results/01159.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.00750075,0.03
../results/01160.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.015000499999999998,1e-06
../results/01161.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.015000499999999998,0.00750075
../results/01162.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.015000499999999998,0.015000499999999998
../results/01163.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.015000499999999998,0.02250025
../results/01164.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.015000499999999998,0.03
../results/01165.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.02250025,1e-06
../results/01166.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.02250025,0.00750075
../results/01167.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.02250025,0.015000499999999998
../results/01168.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.02250025,0.02250025
../results/01169.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.02250025,0.03
../results/01170.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.03,1e-06
../results/01171.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.03,0.00750075
../results/01172.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.03,0.015000499999999998
../results/01173.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.03,0.02250025
../results/01174.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.00750075,0.03,0.03
../results/01175.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,1e-06,1e-06
../results/01176.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,1e-06,0.00750075
../results/01177.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,1e-06,0.015000499999999998
../results/01178.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,1e-06,0.02250025
../results/01179.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,1e-06,0.03
../results/01180.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.00750075,1e-06
../results/01181.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.00750075,0.00750075
../results/01182.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.00750075,0.015000499999999998
../results/01183.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.00750075,0.02250025
../results/01184.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.00750075,0.03
../results/01185.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.015000499999999998,1e-06
../results/01186.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.015000499999999998,0.00750075
../results/01187.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.015000499999999998,0.015000499999999998
../results/01188.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.015000499999999998,0.02250025
../results/01189.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.015000499999999998,0.03
../results/01190.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.02250025,1e-06
../results/01191.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.02250025,0.00750075
../results/01192.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.02250025,0.015000499999999998
../results/01193.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.02250025,0.02250025
../results/01194.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.02250025,0.03
../results/01195.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.03,1e-06
../results/01196.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.03,0.00750075
../results/01197.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.03,0.015000499999999998
../results/01198.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.03,0.02250025
../results/01199.DAT,../macros_thermocalc/macro_24.tcm,0.0015,0.03,0.015000499999999998,0.03,0.03
../results/01200.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,1e-06,1e-06
../results/01201.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,1e-06,0.00750075
../results/01202.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,1e-06,0.015000499999999998
../results/01203.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,1e-06,0.02250025
../results/01204.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,1e-06,0.03
../results/01205.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.00750075,1e-06
../results/01206.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.00750075,0.00750075
../results/01207.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.00750075,0.015000499999999998
../results/01208.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.00750075,0.02250025
../results/01209.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.00750075,0.03
../results/01210.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.015000499999999998,1e-06
../results/01211.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.015000499999999998,0.00750075
../results/01212.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.015000499999999998,0.015000499999999998
../results/01213.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.015000499999999998,0.02250025
../results/01214.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.015000499999999998,0.03
../results/01215.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.02250025,1e-06
../results/01216.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.02250025,0.00750075
../results/01217.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.02250025,0.015000499999999998
../results/01218.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.02250025,0.02250025
../results/01219.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.02250025,0.03
../results/01220.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.03,1e-06
../results/01221.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.03,0.00750075
../results/01222.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.03,0.015000499999999998
../results/01223.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.03,0.02250025
../results/01224.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.02250025,0.03,0.03
../results/01225.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,1e-06,1e-06
../results/01226.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,1e-06,0.00750075
../results/01227.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,1e-06,0.015000499999999998
../results/01228.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,1e-06,0.02250025
../results/01229.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,1e-06,0.03
../results/01230.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.00750075,1e-06
../results/01231.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.00750075,0.00750075
../results/01232.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.00750075,0.015000499999999998
../results/01233.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.00750075,0.02250025
../results/01234.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.00750075,0.03
../results/01235.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.015000499999999998,1e-06
../results/01236.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.015000499999999998,0.00750075
../results/01237.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.015000499999999998,0.015000499999999998
../results/01238.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.015000499999999998,0.02250025
../results/01239.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.015000499999999998,0.03
../results/01240.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.02250025,1e-06
../results/01241.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.02250025,0.00750075
../results/01242.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.02250025,0.015000499999999998
../results/01243.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.02250025,0.02250025
../results/01244.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.02250025,0.03
../results/01245.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.03,1e-06
../results/01246.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.03,0.00750075
../results/01247.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.03,0.015000499999999998
../results/01248.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.03,0.02250025
../results/01249.DAT,../macros_thermocalc/macro_25.tcm,0.0015,0.03,0.03,0.03,0.03
../results/01250.DAT,../macros_thermocalc/macro_26.tcm,0.003,1e-06,1e-06,1e-06,1e-06
../results/01251.DAT,../macros_thermocalc/macro_26.tcm,0.003,1e-06,1e-06,1e-06,0.00750075
../results/01252.DAT,../macros_thermocalc/macro_26.tcm,0.003,1e-06,1e-06,1e-06,0.015000499999999998
../results/01253.DAT,../macros_thermocalc/macro_26.tcm,0.003,1e-06,1e-06,1e-06,0.02250025
../results/01254.DAT,../macros_thermocalc/macro_26.tcm,0.003,1e-06,1e-06,1e-06,0.03
../results/01255.DAT,../macros_thermocalc/macro_26.tcm,0.003,1e-06,1e-06,0.00750075,1e-06
../results/01256.DAT,../macros_thermocalc/macro_26.tcm,0.003,1e-06,1e-06,0.00750075,0.00750075
../results/01257.DAT,../macros_thermocalc/macro_26.tcm,0.003,1e-06,1e-06,0.00750075,0.015000499999999998
