file,C,Mn,Si,Cr,Ni,A1,A1prime,A3,eutectoid
../results/RANDOM_COMPOSITIONS_DATABASE_00043.DAT,0.9647594905863952,1.49169518492957,1.1278854602775443,2.9793136484714653,0.1320794201924067,1001.27,1027.63,1208.97,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00044.DAT,1.2185762295368086,0.7453982300222631,0.9544920804340736,2.2024523368692748,1.6644888945469716,954.185,1007.19,1258.38,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00045.DAT,0.23499169333088604,0.1361050214031413,2.3120217858847902,1.2744694922988236,2.69210813503427,959.275,1016.67,1088.69,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00046.DAT,1.1456059209862788,1.664514417331279,1.927571949605692,0.6395455100078521,2.328066885112514,879.902,999.88,1219.12,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00047.DAT,0.6430081492627514,0.4602215414882311,1.5552599846075001,0.7675271654469996,2.3457743857252593,936.018,1009.48,1050.1,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00048.DAT,0.7378635759472572,1.6671599036732112,0.052415486949503036,1.3291412498066817,0.9382902648611032,,990.486,1076.84,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00049.DAT,0.26587115290244284,1.1328538526967842,2.2213800589267634,0.6928209958468557,2.6896894042170345,,990.738,1054.78,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00050.DAT,0.1294551948621923,0.6934210142288166,2.1208504836653965,1.5887597170573442,0.9197764735868144,1006.65,1027.68,1150.53,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00051.DAT,0.7656482155592005,1.4039540619964568,1.87232766321334,1.2601055501603258,0.9355954663325959,973.286,1024.33,1112.9,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00052.DAT,0.057192570450408986,2.3133920522872207,2.7694994727098594,0.11265103400674915,1.0621397593765298,853.722,940.968,1159.7,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00053.DAT,0.7799172414877509,0.6670958288407145,2.061753105885048,2.273426772652873,1.9645536981424419,959.647,1031.52,1159.51,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00054.DAT,0.9287235780750831,1.6355770327283743,1.7822882545724656,2.028056467340946,0.5125036947139107,989.31,1029.09,1184.52,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00055.DAT,0.3230509521637366,1.6343289186794985,1.4486355637427972,1.3887013018914889,1.2187947653497488,923.375,1005.39,1037.14,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00056.DAT,1.4636685462036896,0.6334388932987282,0.24426435373798994,2.7358685055579093,2.7585575763356247,878.823,981.544,1323.32,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00057.DAT,0.6021391406359498,0.4513798714699389,2.8404409029857467,2.4465074705131724,1.690504955726129,1003.08,1061.69,1117.94,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00058.DAT,0.7318676325817712,1.8383017550417016,1.8342602530130137,2.1752186584711093,0.6295559025218249,975.064,1027.17,1133.58,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00059.DAT,0.7996822362754629,0.13436743772395965,2.830813087814467,0.6092487663935056,1.9069578692655305,995.391,1048.47,1117.34,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00060.DAT,0.560961622058261,0.6102922939838705,0.8389037371635268,1.3132867444716023,2.1125774113770306,931.597,1003.81,1035.14,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00061.DAT,0.7770025777744984,0.2581553712036301,1.9567667506366095,0.3952889918742518,2.9896577379458984,915.437,1008.31,1092.61,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00062.DAT,0.9079076765247662,2.1076492987051982,2.6417842091015338,0.9129182455062336,2.470499467444059,,1008.87,1166.88,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00063.DAT,0.3679447523457941,0.18519768850199486,2.2425304828769868,1.6875094375385014,0.7579096429544737,1032.9,1054.78,1102.24,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00064.DAT,0.09084078391604966,0.705719853015989,0.006999220654090088,2.035314904023211,2.359522385752121,,980.881,1041.23,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00065.DAT,1.2919829384141497,0.11718111776574057,1.596323725729489,2.2520301505773803,0.5492824505571442,1026.0,1046.36,1281.29,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00066.DAT,0.14792305979931658,2.355460709736427,2.4781304270324256,2.3314154232280173,2.487479427067299,,988.781,1039.57,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00067.DAT,0.17706721113509327,2.6089831493576123,1.2667280160021246,1.0465572533599827,2.8662010644461637,,951.925,1006.66,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00068.DAT,0.7573714134060807,2.0143069285677355,1.479598436235942,0.2245629174212349,2.277588651930873,,984.832,1065.72,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00069.DAT,0.5601891441636647,0.505404205214452,1.5442148881890647,2.491847379121448,0.6245752076212272,1016.9,1046.28,1085.38,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00070.DAT,1.1711425475469883,1.2527494201044298,0.7052373157281131,0.32769707388158464,2.008896006422569,910.135,983.602,1190.85,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00071.DAT,0.7910665936926757,0.0556880866757794,1.621745316967766,2.234650361084398,0.3719750881134937,1035.87,1053.58,1144.86,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00072.DAT,1.1833613937694658,2.0995555570386246,1.376083267314029,0.8300944105571221,0.2646758396779235,981.938,1011.07,1217.37,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00073.DAT,0.4726660672409192,0.06282516432541885,1.1101253927543708,1.5641263792926352,1.0070155442241653,1006.49,1032.21,1042.39,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00074.DAT,0.5432742483821227,1.320572900896382,2.984136120107938,1.2768208106591503,2.7125855768354405,,1028.33,1062.53,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00075.DAT,1.4505894901500147,2.8746309440042315,1.6835331053317182,1.2877756462206618,1.5129690762420351,905.982,994.424,1313.1,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00076.DAT,1.3794389489632055,0.3827128074757551,0.9991683698836568,2.7858672571575065,1.884468969187448,957.279,1010.67,1312.3,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00077.DAT,1.1932094270762401,1.179901878616732,1.7538938055271318,2.6978612939557927,1.073336839757473,982.32,1029.6,1273.68,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00078.DAT,1.4010448859466476,0.2534992192209966,2.0934260782630254,2.4808027190703665,1.616939667517266,993.751,1042.37,1324.27,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00079.DAT,0.6902301858543853,0.28760623675626473,1.0971710982905554,0.8127535304714506,1.3386536975264076,979.521,1015.38,1054.54,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00080.DAT,0.07373727186939405,0.2375923695851089,0.3103318011271777,2.8456802083819444,0.5304601371298944,1027.76,1034.66,1107.3,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00081.DAT,1.2757738640822298,0.2178235717014554,2.1694655423469755,1.8860645325901757,1.1537960596297159,1013.85,1049.41,1280.11,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00082.DAT,0.3046608776961704,2.1245543503738564,2.9839672297039592,2.4344699246406107,0.500137831831619,988.462,1046.79,1081.74,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00083.DAT,0.6322484651531569,0.7500286831198499,2.4482000530253227,0.8719828847435611,1.3149028624997745,987.868,1039.55,1061.34,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00084.DAT,1.3911535398759811,0.2652994049538804,0.9228640820855424,2.980950894248705,0.7296121141563526,1005.72,1028.03,1312.02,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00085.DAT,0.04422938980536967,0.2575876063732454,2.776207959237042,0.04134309669240355,1.129585108139643,1007.94,1011.38,1338.5,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00086.DAT,1.3628690338208125,1.7828396305526677,0.790542129708917,1.4400593230151122,2.5328970069721475,,978.299,1280.13,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00087.DAT,0.6782907713506389,0.7125961722253659,0.3311066686540781,1.7972767336477131,1.8344029109926012,936.796,999.694,1087.17,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00088.DAT,0.5584769104757369,2.744613341953465,1.9692561619817093,1.3763527218470564,1.4365238167018657,847.196,1001.81,1054.64,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00089.DAT,1.4379158193897763,2.7455628791518465,1.7367349254408198,0.11377055483862895,2.9979251319398514,,974.091,1292.19,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00090.DAT,0.991778158956652,2.5962881050175337,1.6471970403062424,2.60198348620306,2.5891503217060543,,987.19,1229.38,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00091.DAT,0.8653031093158241,2.375845398754356,1.4065408948263425,2.6419185122318805,1.3655845794388335,903.616,1002.61,1185.39,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00092.DAT,0.8501464015933686,0.22634815366098734,0.7072827368963834,0.9466357959540884,0.3150806093417948,1006.56,1020.65,1101.79,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00093.DAT,0.014028743517027986,0.7916032616724109,2.4958671459675186,2.947243248871536,1.323754598197148,1003.08,1010.34,1181.48,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00094.DAT,1.4225466508731035,2.7787947585562365,2.6577790801697043,0.3134212332240741,0.024579085419422556,1007.9,1037.32,1293.95,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00095.DAT,1.3894982237197615,0.42011763666737256,0.13173078833761953,0.49067803062256204,2.57841699676603,901.486,973.901,1250.58,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00096.DAT,0.23326382612373786,1.1188634175204577,0.9250953933403716,1.1796535067417215,1.3043491063262145,937.982,996.922,1055.16,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00097.DAT,0.7923498791670887,2.081460092085158,1.3687083744303643,1.4191349592858584,2.4910900675758048,,987.115,1127.93,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00098.DAT,0.3540440971958104,1.9880069711227528,1.9371352673271691,1.8590551922450576,2.791047487375649,,1000.53,1006.02,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00099.DAT,0.431485445053842,2.666851087400984,1.5194293156941328,2.628926843213007,0.9578052782442008,880.792,1009.01,1053.02,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00100.DAT,1.3943028699216344,1.952314605239164,2.434124585889493,0.192171852693832,2.8827421282906984,,999.666,1289.43,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00101.DAT,1.115979695078095,0.9726176303187688,0.5298890422580111,0.6887677877309702,1.4579732171863706,946.01,991.793,1178.56,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00102.DAT,0.8250057087400429,1.7347885922854511,2.084009360888908,0.061386145453107825,1.815983716795885,911.995,1004.07,1094.44,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00103.DAT,0.5746624612732253,1.8756064656502984,0.8968227900222678,0.6158863159085135,2.410355436869777,,980.205,1005.04,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00104.DAT,1.1545172222811202,2.512890553779948,2.7144187622384686,0.05887181513863071,1.1462120459591498,951.252,1020.67,1214.12,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00105.DAT,0.018422061951520963,0.7062938138173703,1.8661541197230733,0.1189223819848757,0.04295298329439645,1006.99,1007.27,1281.2,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00106.DAT,1.3599324024347466,2.935992398094524,1.9337807407915797,1.2430826588535575,2.241597261970776,,988.412,1295.21,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00107.DAT,0.7350988456786315,0.9671666125856782,1.3361244832084993,1.0396653787628494,2.0020524992575957,925.909,1004.42,1089.38,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00108.DAT,0.7633344806087727,0.2587099963360681,1.5481756173298329,0.2029699349588117,1.5826919838554812,975.019,1015.7,1062.54,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00109.DAT,0.6179855759728445,0.7940230842939212,2.9358882863327667,2.0661514570708417,0.17783318469607878,1049.13,1078.14,1102.83,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00110.DAT,1.0914224296976407,1.2884058062295218,1.4827303570868289,2.4846286474798456,1.8923028666895705,927.016,1009.75,1243.26,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00111.DAT,1.1770543762689252,2.1703166453818272,2.3170033478176237,2.0849960689953995,2.6544135797431085,,1003.32,1273.02,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00112.DAT,0.6588859256709725,1.4242061056427353,1.3899887094206682,1.6058861806665965,0.8517001907208013,967.794,1018.59,1083.57,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00113.DAT,1.002980355286181,1.4569361951684603,0.5341371062462528,1.2682032878910685,2.091670075871781,887.853,983.965,1167.15,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00114.DAT,1.1782225291506727,2.205894440805868,1.024508361684997,1.8977395858739257,0.03129193543230724,986.856,1011.16,1235.89,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00115.DAT,0.3897763501567165,0.185983415280617,1.6270226684773288,0.3957280075662773,0.13509393562000127,1023.98,1033.13,1106.69,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00116.DAT,0.7698355592720623,1.2576128751081983,0.5850684384579297,1.0190954069422782,0.06748989742867373,989.762,1010.13,1077.1,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00117.DAT,1.2266256841676342,0.5192865587873375,2.9014192152791427,1.63407960573263,1.4323265044446332,1010.72,1061.01,1271.2,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00118.DAT,0.5997949159742613,2.530272402305147,2.072641742354917,0.4330724975506084,0.4294875882906344,955.469,1011.88,1021.18,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00119.DAT,0.17875110644304132,0.931125804713092,0.8500464258132621,2.1017743224933665,0.7318447695807603,984.864,1017.59,1075.85,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00120.DAT,0.17047199544655667,0.5836683954975492,1.3317357499997526,2.3094764263754195,0.8743716652156032,1005.9,1030.55,1098.1,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00121.DAT,1.2722163272490274,0.13311074145034252,2.9234220762673235,0.9267713531812308,2.005567599028186,995.649,1054.93,1269.77,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00122.DAT,1.2187018283305568,1.2467538729172138,0.6475501174210222,1.4173261418064191,2.1659245897226893,899.823,986.31,1235.69,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00123.DAT,1.2300005685362911,2.814459191525964,1.3227317393958071,1.8399988916125167,0.7701667428991489,944.107,999.306,1257.91,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00124.DAT,0.26533206875544724,2.1237366797401056,1.2392710205402264,2.4283586098325847,0.5684412956202777,936.129,1012.54,1035.89,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00125.DAT,0.2699782874207835,2.298266448753104,1.8301847932161484,0.8486159654897404,0.4908499597345579,938.528,997.147,1062.11,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00126.DAT,0.2440151467743629,0.2780991410278816,1.4301424902529478,2.303483190301602,1.1359169385446668,1010.43,1036.81,1084.15,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00127.DAT,0.9112726633884134,2.9578496447355187,2.8043354874038102,1.3076053971103687,2.3632801266947605,,1003.99,1183.94,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00128.DAT,0.9124507383448276,2.0944621011538795,2.7140169355964865,2.074676580582463,1.1875464138965832,957.886,1035.26,1198.91,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00129.DAT,0.8787748832606508,2.709673482791241,1.73747894760915,2.0508132572677704,1.7717560095269131,831.141,996.112,1179.21,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00130.DAT,1.4982431515579275,0.7197495674974749,1.8597379975999409,2.2329584999044294,0.1749214531154295,1032.04,1050.94,1334.62,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00131.DAT,1.3685356713991583,1.3883198169330508,2.564391567031276,0.3850069537056365,2.5657082746390523,890.66,1015.61,1285.78,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00132.DAT,0.3905925509697621,2.1951623740154336,0.8601235648092997,2.5625470073766725,0.0073352994486176595,968.714,1019.28,1024.47,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00133.DAT,0.07308293380477959,1.8509049471818204,0.5284303376158482,1.9848187094334904,2.7544681899024774,,951.337,1021.39,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00134.DAT,0.8262389274268915,2.3981389450869752,2.3753524016381307,1.4146099706887365,2.8489976171140867,,996.203,1157.6,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00135.DAT,1.0933920328772966,1.9782994426742424,0.8727201358194433,1.0425746793241428,1.8939959730323277,885.337,984.362,1193.12,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00136.DAT,0.9570377623755894,1.975552969019161,0.5270329260330063,0.3727975870581529,1.2297302029219854,923.433,982.484,1115.4,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00137.DAT,0.2141436664713036,1.1388785995049502,0.29744370367433504,0.2505755611564602,1.233374866438306,920.018,969.001,1052.76,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00138.DAT,1.0776681181763297,1.7559076906685924,1.848586535777097,1.0796016629693013,1.3843465652797935,944.201,1011.7,1205.72,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00139.DAT,1.216509088273929,2.773464983182905,2.6793494998281244,1.5168482294274384,0.35166078261583944,991.593,1035.8,1264.86,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00140.DAT,0.05170534592700688,1.448427307187864,0.13225934613779675,1.4991850389797332,1.6771559273367544,,953.962,1053.07,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00141.DAT,1.3480427301175701,0.2764360072337102,2.59278748198173,1.225841119503765,0.04755043396188319,1058.48,1075.15,1285.32,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00142.DAT,0.9351378729571757,1.6426881598215732,2.4902117725579886,2.5011606300795317,2.7708324985380286,,1015.21,1222.34,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00143.DAT,0.12455754375129108,2.612048437809242,1.0203736029026418,0.847785732258876,1.016229922339816,,954.076,1049.8,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00144.DAT,0.5940747504333626,1.9089932544487107,0.6207389080833438,1.4271187183386136,0.07702010125796999,972.935,1007.96,1040.29,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00145.DAT,0.6023026359334321,1.8383763354446765,0.4847062461174548,2.563716915186931,0.19353964611774746,973.485,1013.33,1089.61,hiper
../results/RANDOM_COMPOSITIONS_DATABASE_00146.DAT,0.30928806047938306,0.20552502357354366,2.3706101610230648,2.7977395193745886,0.8250148037954236,1043.36,1066.82,1108.04,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00147.DAT,0.4408403859881871,1.4171722125783814,0.8962431594049581,1.032046849258908,2.903564595294311,,985.127,986.847,hipo
../results/RANDOM_COMPOSITIONS_DATABASE_00148.DAT,0.14541129514532553,0.9563142272035042,1.916490210988114,1.3864752565779528,0.26294181177949005,1013.53,1029.04,1151.09,hipo
