
 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=X(FCC_A1#1,C), col-3=X(FCC_A1#1,CR), col-4=X(FCC_A1#1,FE),
   col-5=X(FCC_A1#1,MN), col-6=X(FCC_A1#1,NI), col-7=X(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.18300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.19300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.20300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.21300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.22300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.23300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.24300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.25300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.26300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.27300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.28300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.29300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.30300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.31300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.32300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.33300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.34300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.35300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.36300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.37300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.38300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.39300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.40300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.41300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.42300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.43300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.44300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.45300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.46300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.47300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00

 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=X(FCC_A1#1,C), col-3=X(FCC_A1#1,CR), col-4=X(FCC_A1#1,FE),
   col-5=X(FCC_A1#1,MN), col-6=X(FCC_A1#1,NI), col-7=X(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.16300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.15300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.14300E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00
   1.13448E+03   2.67301E-02   2.57280E-02   8.51783E-01   7.30566E-03 
    4.55862E-02   4.28672E-02   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=X(CEMENTITE,C), col-3=X(CEMENTITE,CR), col-4=X(CEMENTITE,FE),
   col-5=X(CEMENTITE,MN), col-6=X(CEMENTITE,NI), col-7=X(CEMENTITE,SI),
   col-8=X(FCC_A1#1,C), col-9=X(FCC_A1#1,CR), col-10=X(FCC_A1#1,FE),
   col-11=X(FCC_A1#1,MN), col-12=X(FCC_A1#1,NI), col-13=X(FCC_A1#1,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#1),
   1.13448E+03   2.50000E-01   1.72091E-01   5.67133E-01   6.93018E-03 
    3.84531E-03   0.00000E+00   2.67300E-02   2.57280E-02   8.51783E-01 
    7.30566E-03   4.55862E-02   4.28672E-02   4.79708E-08   1.00000E+00
   1.13300E+03   2.50000E-01   1.72227E-01   5.67007E-01   6.93596E-03 
    3.83000E-03   0.00000E+00   2.65715E-02   2.56240E-02   8.51985E-01 
    7.30592E-03   4.56159E-02   4.28976E-02   7.09634E-04   9.99290E-01
   1.12300E+03   2.50000E-01   1.73155E-01   5.66142E-01   6.97578E-03 
    3.72737E-03   0.00000E+00   2.55168E-02   2.49269E-02   8.53335E-01 
    7.30745E-03   4.58137E-02   4.31001E-02   5.40447E-03   9.94596E-01
   1.11300E+03   2.50000E-01   1.74102E-01   5.65255E-01   7.01710E-03 
    3.62587E-03   0.00000E+00   2.44874E-02   2.42377E-02   8.54661E-01 
    7.30856E-03   4.60077E-02   4.32978E-02   9.94458E-03   9.90055E-01
   1.10300E+03   2.50000E-01   1.75070E-01   5.64345E-01   7.05997E-03 
