
 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=X(FCC_A1#1,C), col-3=X(FCC_A1#1,CR), col-4=X(FCC_A1#1,FE),
   col-5=X(FCC_A1#1,MN), col-6=X(FCC_A1#1,NI), col-7=X(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.18300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.19300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.20300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.21300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.22300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.23300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.24300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.25300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.26300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.27300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.28300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.29300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.30300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.31300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.32300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.33300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.34300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.35300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.36300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.37300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.38300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.39300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.40300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.41300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.42300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.43300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.44300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.45300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.46300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.47300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00

 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=X(FCC_A1#1,C), col-3=X(FCC_A1#1,CR), col-4=X(FCC_A1#1,FE),
   col-5=X(FCC_A1#1,MN), col-6=X(FCC_A1#1,NI), col-7=X(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.17290E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00
   1.17260E+03   2.72271E-02   5.24118E-02   8.82260E-01   1.48820E-02 
    2.32174E-02   1.94061E-06   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=X(CEMENTITE,C), col-3=X(CEMENTITE,CR), col-4=X(CEMENTITE,FE),
   col-5=X(CEMENTITE,MN), col-6=X(CEMENTITE,NI), col-7=X(CEMENTITE,SI),
   col-8=X(FCC_A1#1,C), col-9=X(FCC_A1#1,CR), col-10=X(FCC_A1#1,FE),
   col-11=X(FCC_A1#1,MN), col-12=X(FCC_A1#1,NI), col-13=X(FCC_A1#1,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#1),
   1.17260E+03   2.50000E-01   3.08512E-01   4.26294E-01   1.38572E-02 
    1.33667E-03   0.00000E+00   2.72271E-02   5.24118E-02   8.82260E-01 
    1.48820E-02   2.32174E-02   1.94061E-06   5.12393E-08   1.00000E+00
   1.16300E+03   2.50000E-01   3.10508E-01   4.24276E-01   1.39132E-02 
    1.30296E-03   0.00000E+00   2.61436E-02   5.11565E-02   8.84487E-01 
    1.48867E-02   2.33240E-02   1.95005E-06   4.84007E-03   9.95160E-01
   1.15300E+03   2.50000E-01   3.12630E-01   4.22128E-01   1.39733E-02 
    1.26831E-03   0.00000E+00   2.50426E-02   4.98601E-02   8.86772E-01 
    1.48909E-02   2.34326E-02   1.95964E-06   9.71066E-03   9.90289E-01
   1.14300E+03   2.50000E-01   3.14796E-01   4.19934E-01   1.40354E-02 
    1.23413E-03   0.00000E+00   2.39694E-02   4.85749E-02   8.89020E-01 
    1.48944E-02   2.35389E-02   1.96899E-06   1.44124E-02   9.85588E-01
   1.13300E+03   2.50000E-01   3.17007E-01   4.17693E-01   1.40995E-02 
    1.20042E-03   0.00000E+00   2.29242E-02   4.73011E-02   8.91233E-01 
    1.48971E-02   2.36427E-02   1.97810E-06   1.89491E-02   9.81051E-01
   1.12300E+03   2.50000E-01   3.19263E-01   4.15404E-01   1.41656E-02 
    1.16718E-03   0.00000E+00   2.19069E-02   4.60390E-02   8.93409E-01 
    1.48991E-02   2.37440E-02   1.98696E-06   2.33245E-02   9.76676E-01
   1.11300E+03   2.50000E-01   3.21565E-01   4.13067E-01   1.42338E-02 
    1.13442E-03   0.00000E+00   2.09177E-02   4.47888E-02   8.95548E-01 
    1.49004E-02   2.38428E-02   1.99558E-06   2.75421E-02   9.72458E-01
   1.10300E+03   2.50000E-01   3.23912E-01   4.10681E-01   1.43041E-02 
    1.10213E-03   0.00000E+00   1.99564E-02   4.35508E-02   8.97651E-01 
    1.49009E-02   2.39392E-02   2.00395E-06   3.16057E-02   9.68394E-01
   1.09300E+03   2.50000E-01   3.26306E-01   4.08247E-01   1.43767E-02 
    1.07033E-03   0.00000E+00   1.90231E-02   4.23252E-02   8.99716E-01 
    1.49006E-02   2.40330E-02   2.01208E-06   3.55186E-02   9.64481E-01
   1.08300E+03   2.50000E-01   3.28746E-01   4.05763E-01   1.44515E-02 
    1.03902E-03   0.00000E+00   1.81177E-02   4.11123E-02   9.01744E-01 
    1.48996E-02   2.41243E-02   2.01997E-06   3.92843E-02   9.60716E-01
   1.07300E+03   2.50000E-01   3.31233E-01   4.03230E-01   1.45288E-02 
    1.00820E-03   0.00000E+00   1.72402E-02   3.99123E-02   9.03735E-01 
    1.48979E-02   2.42130E-02   2.02761E-06   4.29064E-02   9.57094E-01
   1.06300E+03   2.50000E-01   3.33767E-01   4.00646E-01   1.46084E-02 
    9.77874E-04   0.00000E+00   1.63904E-02   3.87254E-02   9.05688E-01 
    1.48953E-02   2.42992E-02   2.03501E-06   4.63880E-02   9.53612E-01
   1.05300E+03   2.50000E-01   3.36349E-01   3.98012E-01   1.46907E-02 
    9.48044E-04   0.00000E+00   1.55682E-02   3.75518E-02   9.07603E-01 
    1.48920E-02   2.43829E-02   2.04218E-06   4.97326E-02   9.50267E-01
   1.04300E+03   2.50000E-01   3.38978E-01   3.95328E-01   1.47756E-02 
    9.18712E-04   0.00000E+00   1.47734E-02   3.63918E-02   9.09481E-01 
    1.48880E-02   2.44640E-02   2.04910E-06   5.29434E-02   9.47057E-01
   1.03300E+03   2.50000E-01   3.41655E-01   3.92592E-01   1.48632E-02 
    8.89883E-04   0.00000E+00   1.40058E-02   3.52456E-02   9.11321E-01 
    1.48831E-02   2.45425E-02   2.05579E-06   5.60237E-02   9.43976E-01
   1.02300E+03   2.50000E-01   3.44379E-01   3.89806E-01   1.49537E-02 
    8.61559E-04   0.00000E+00   1.32653E-02   3.41134E-02   9.13123E-01 
    1.48775E-02   2.46185E-02   2.06224E-06   5.89766E-02   9.41023E-01
   1.01300E+03   2.50000E-01   3.47151E-01   3.86968E-01   1.50472E-02 
    8.33741E-04   0.00000E+00   1.25515E-02   3.29953E-02   9.14888E-01 
    1.48711E-02   2.46920E-02   2.06845E-06   6.18053E-02   9.38195E-01
   1.00300E+03   2.50000E-01   3.49971E-01   3.84079E-01   1.51438E-02 
    8.06434E-04   0.00000E+00   1.18642E-02   3.18915E-02   9.16615E-01 
    1.48640E-02   2.47629E-02   2.07444E-06   6.45130E-02   9.35487E-01
   9.93840E+02   2.50000E-01   3.52595E-01   3.81388E-01   1.52353E-02 
    7.81870E-04   0.00000E+00   1.12577E-02   3.08933E-02   9.18165E-01 
    1.48567E-02   2.48257E-02   2.07972E-06   6.68895E-02   9.33111E-01

 Phase Region for:
     BCC_A2                        
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=X(BCC_A2,C), col-3=X(BCC_A2,CR), col-4=X(BCC_A2,FE),
   col-5=X(BCC_A2,MN), col-6=X(BCC_A2,NI), col-7=X(BCC_A2,SI),
