
 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=X(FCC_A1#1,C), col-3=X(FCC_A1#1,CR), col-4=X(FCC_A1#1,FE),
   col-5=X(FCC_A1#1,MN), col-6=X(FCC_A1#1,NI), col-7=X(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.18300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.19300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.20300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.21300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.22300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.23300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.24300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.25300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.26300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.27300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.28300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.29300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.30300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.31300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.32300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.33300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.34300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.35300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.36300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.37300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.38300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.39300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.40300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.41300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.42300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.43300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.44300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.45300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.46300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.47300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00

 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=X(FCC_A1#1,C), col-3=X(FCC_A1#1,CR), col-4=X(FCC_A1#1,FE),
   col-5=X(FCC_A1#1,MN), col-6=X(FCC_A1#1,NI), col-7=X(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.16300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.15300E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00
   1.15046E+03   3.36949E-02   2.59454E-02   8.84102E-01   7.36740E-03 
    3.44788E-02   1.44111E-02   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=X(CEMENTITE,C), col-3=X(CEMENTITE,CR), col-4=X(CEMENTITE,FE),
   col-5=X(CEMENTITE,MN), col-6=X(CEMENTITE,NI), col-7=X(CEMENTITE,SI),
   col-8=X(FCC_A1#1,C), col-9=X(FCC_A1#1,CR), col-10=X(FCC_A1#1,FE),
   col-11=X(FCC_A1#1,MN), col-12=X(FCC_A1#1,NI), col-13=X(FCC_A1#1,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#1),
   1.15046E+03   2.50000E-01   1.67607E-01   5.71388E-01   8.05103E-03 
    2.95345E-03   0.00000E+00   3.36949E-02   2.59454E-02   8.84102E-01 
    7.36740E-03   3.44788E-02   1.44111E-02   5.40722E-08   1.00000E+00
   1.14300E+03   2.50000E-01   1.68082E-01   5.70932E-01   8.08628E-03 
    2.89990E-03   0.00000E+00   3.28284E-02   2.53760E-02   8.85357E-01 
    7.36452E-03   3.46053E-02   1.44688E-02   3.99003E-03   9.96010E-01
   1.13300E+03   2.50000E-01   1.68718E-01   5.70318E-01   8.13503E-03 
    2.82879E-03   0.00000E+00   3.16878E-02   2.46206E-02   8.87014E-01 
    7.36028E-03   3.47725E-02   1.45448E-02   9.19401E-03   9.90806E-01
   1.12300E+03   2.50000E-01   1.69355E-01   5.69701E-01   8.18559E-03 
    2.75842E-03   0.00000E+00   3.05704E-02   2.38739E-02   8.88644E-01 
    7.35558E-03   3.49370E-02   1.46193E-02   1.42395E-02   9.85761E-01
   1.11300E+03   2.50000E-01   1.69991E-01   5.69082E-01   8.23801E-03 
    2.68879E-03   0.00000E+00   2.94762E-02   2.31360E-02   8.90246E-01 
    7.35042E-03   3.50988E-02   1.46922E-02   1.91305E-02   9.80869E-01
   1.10300E+03   2.50000E-01   1.70627E-01   5.68460E-01   8.29236E-03 
    2.61993E-03   0.00000E+00   2.84052E-02   2.24073E-02   8.91821E-01 
    7.34478E-03   3.52579E-02   1.47635E-02   2.38710E-02   9.76129E-01
   1.09300E+03   2.50000E-01   1.71262E-01   5.67838E-01   8.34868E-03 
    2.55183E-03   0.00000E+00   2.73575E-02   2.16879E-02   8.93368E-01 
    7.33865E-03   3.54142E-02   1.48333E-02   2.84647E-02   9.71535E-01
   1.08300E+03   2.50000E-01   1.71894E-01   5.67214E-01   8.40705E-03 
    2.48451E-03   0.00000E+00   2.63329E-02   2.09780E-02   8.94888E-01 
    7.33201E-03   3.55678E-02   1.49016E-02   3.29152E-02   9.67085E-01
   1.07300E+03   2.50000E-01   1.72524E-01   5.66591E-01   8.46753E-03 
    2.41798E-03   0.00000E+00   2.53314E-02   2.02779E-02   8.96379E-01 
    7.32486E-03   3.57185E-02   1.49683E-02   3.72262E-02   9.62774E-01
   1.06300E+03   2.50000E-01   1.73150E-01   5.65968E-01   8.53019E-03 
    2.35225E-03   0.00000E+00   2.43529E-02   1.95878E-02   8.97842E-01 
    7.31718E-03   3.58663E-02   1.50335E-02   4.14010E-02   9.58599E-01
   1.05300E+03   2.50000E-01   1.73772E-01   5.65345E-01   8.59510E-03 
    2.28732E-03   0.00000E+00   2.33974E-02   1.89079E-02   8.99277E-01 
    7.30895E-03   3.60113E-02   1.50972E-02   4.54430E-02   9.54557E-01
   1.04300E+03   2.50000E-01   1.74390E-01   5.64724E-01   8.66235E-03 
    2.22321E-03   0.00000E+00   2.24648E-02   1.82385E-02   9.00684E-01 
    7.30017E-03   3.61535E-02   1.51593E-02   4.93554E-02   9.50645E-01
   1.03300E+03   2.50000E-01   1.75003E-01   5.64106E-01   8.73199E-03 
    2.15991E-03   0.00000E+00   2.15550E-02   1.75798E-02   9.02062E-01 
    7.29081E-03   3.62927E-02   1.52199E-02   5.31415E-02   9.46859E-01
   1.02300E+03   2.50000E-01   1.75609E-01   5.63489E-01   8.80413E-03 
    2.09744E-03   0.00000E+00   2.06679E-02   1.69319E-02   9.03411E-01 
    7.28087E-03   3.64290E-02   1.52790E-02   5.68041E-02   9.43196E-01
   1.01300E+03   2.50000E-01   1.76209E-01   5.62876E-01   8.87885E-03 
    2.03581E-03   0.00000E+00   1.98034E-02   1.62952E-02   9.04732E-01 
    7.27033E-03   3.65624E-02   1.53366E-02   6.03464E-02   9.39654E-01
   1.00300E+03   2.50000E-01   1.76802E-01   5.62266E-01   8.95623E-03 
    1.97502E-03   0.00000E+00   1.89613E-02   1.56698E-02   9.06024E-01 
    7.25918E-03   3.66928E-02   1.53927E-02   6.37712E-02   9.36229E-01
   9.93000E+02   2.50000E-01   1.77388E-01   5.61661E-01   9.03637E-03 
    1.91508E-03   0.00000E+00   1.81415E-02   1.50560E-02   9.07287E-01 
    7.24739E-03   3.68203E-02   1.54473E-02   6.70814E-02   9.32919E-01
   9.85081E+02   2.50000E-01   1.77846E-01   5.61184E-01   9.10187E-03 
    1.86822E-03   0.00000E+00   1.75080E-02   1.45782E-02   9.08267E-01 
    7.23760E-03   3.69192E-02   1.54895E-02   6.96234E-02   9.30377E-01

 Phase Region for:
     BCC_A2                        
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=X(BCC_A2,C), col-3=X(BCC_A2,CR), col-4=X(BCC_A2,FE),
   col-5=X(BCC_A2,MN), col-6=X(BCC_A2,NI), col-7=X(BCC_A2,SI),
   col-8=X(CEMENTITE,C), col-9=X(CEMENTITE,CR), col-10=X(CEMENTITE,FE),
   col-11=X(CEMENTITE,MN), col-12=X(CEMENTITE,NI), col-13=X(CEMENTITE,SI),
   col-14=X(FCC_A1#1,C), col-15=X(FCC_A1#1,CR), col-16=X(FCC_A1#1,FE),
   col-17=X(FCC_A1#1,MN), col-18=X(FCC_A1#1,NI), col-19=X(FCC_A1#1,SI),
   col-20=NP(BCC_A2), col-21=NP(CEMENTITE), col-22=NP(FCC_A1#1),
   9.85081E+02   3.82357E-04   9.32063E-03   9.53368E-01   1.85114E-03 
    1.51407E-02   1.99372E-02   2.50000E-01   1.77846E-01   5.61184E-01 
    9.10188E-03   1.86822E-03   0.00000E+00   1.75080E-02   1.45782E-02 
    9.08267E-01   7.23761E-03   3.69192E-02   1.54895E-02   2.37677E-06 
    6.96236E-02   9.30374E-01
   9.83000E+02   3.75198E-04   9.11268E-03   9.53420E-01   1.88158E-03 
    1.55274E-02   1.96829E-02   2.50000E-01   1.76273E-01   5.62385E-01 
    9.41453E-03   1.92725E-03   0.00000E+00   1.73934E-02   1.42703E-02 
    9.07268E-01   7.49587E-03   3.82426E-02   1.53303E-02   4.80349E-02 
    7.35965E-02   8.78369E-01
   9.73000E+02   3.40364E-04   8.25973E-03   9.53264E-01   2.02402E-03 
    1.74009E-02   1.87109E-02   2.50000E-01   1.70180E-01   5.66656E-01 
    1.09515E-02   2.21224E-03   0.00000E+00   1.67246E-02   1.29718E-02 
    9.01654E-01   8.82938E-03   4.50348E-02   1.47858E-02   2.42831E-01 
    8.98035E-02   6.67365E-01
   9.63000E+02   3.05902E-04   7.59406E-03   9.52644E-01   2.15485E-03 
    1.92499E-02   1.80509E-02   2.50000E-01   1.66128E-01   5.68862E-01 
    1.25182E-02   2.49127E-03   0.00000E+00   1.59045E-02   1.19112E-02 
    8.94882E-01   1.03095E-02   5.24750E-02   1.45180E-02   3.88382E-01 
    1.01876E-01   5.09742E-01
   9.53000E+02   2.72924E-04   7.05649E-03   9.51776E-01   2.26933E-03 
    2.10249E-02   1.76004E-02   2.50000E-01   1.63608E-01   5.69548E-01 
    1.40883E-02   2.75645E-03   0.00000E+00   1.49857E-02   1.10185E-02 
    8.87128E-01   1.19335E-02   6.04968E-02   1.44371E-02   4.97168E-01 
    1.10733E-01   3.92099E-01
   9.43000E+02   2.42102E-04   6.60599E-03   9.50802E-01   2.36493E-03 
    2.26943E-02   1.72910E-02   2.50000E-01   1.62201E-01   5.69151E-01 
    1.56449E-02   3.00304E-03   0.00000E+00   1.40092E-02   1.02434E-02 
    8.78497E-01   1.37044E-02   6.90634E-02   1.44824E-02   5.78899E-01 
    1.17189E-01   3.03912E-01
   9.33000E+02   2.13770E-04   6.21514E-03   9.49813E-01   2.44050E-03 
    2.42396E-02   1.70778E-02   2.50000E-01   1.61597E-01   5.67998E-01 
    1.71764E-02   3.22850E-03   0.00000E+00   1.30054E-02   9.55121E-03 
    8.69039E-01   1.56296E-02   7.81619E-02   1.46126E-02   6.40737E-01 
    1.21883E-01   2.37380E-01
   9.23000E+02   1.88032E-04   5.86576E-03   9.48869E-01   2.49574E-03 
    2.56510E-02   1.69307E-02   2.50000E-01   1.61571E-01   5.66324E-01 
    1.86742E-02   3.43165E-03   0.00000E+00   1.19966E-02   8.91889E-03 
    8.58769E-01   1.77196E-02   8.77967E-02   1.47992E-02   6.87856E-01 
    1.25296E-01   1.86848E-01
   9.13000E+02   1.64852E-04   5.54581E-03   9.48005E-01   2.53085E-03 
    2.69242E-02   1.68296E-02   2.50000E-01   1.61961E-01   5.64296E-01 
    2.01308E-02   3.61221E-03   0.00000E+00   1.09993E-02   8.33119E-03 
    8.47678E-01   1.99871E-02   9.79834E-02   1.50215E-02   7.23985E-01 
    1.27780E-01   1.48234E-01
   9.03000E+02   1.44115E-04   5.24724E-03   9.47243E-01   2.54640E-03 
    2.80588E-02   1.67606E-02   2.50000E-01   1.62651E-01   5.62039E-01 
    2.15392E-02   3.77046E-03   0.00000E+00   1.00260E-02   7.77812E-03 
    8.35742E-01   2.24461E-02   1.08744E-01   1.52641E-02   7.51829E-01 
    1.29591E-01   1.18580E-01
   8.93000E+02   1.25659E-04   4.96467E-03   9.46596E-01   2.54323E-03 
    2.90565E-02   1.67139E-02   2.50000E-01   1.63558E-01   5.59643E-01 
    2.28926E-02   3.90700E-03   0.00000E+00   9.08649E-03   7.25329E-03 
    8.22934E-01   2.51111E-02   1.20100E-01   1.55150E-02   7.73368E-01 
    1.30912E-01   9.57201E-02
   8.83000E+02   1.09303E-04   4.69451E-03   9.46070E-01   2.52238E-03 
    2.99211E-02   1.66829E-02   2.50000E-01   1.64618E-01   5.57175E-01 
    2.41842E-02   4.02265E-03   0.00000E+00   8.18886E-03   6.75278E-03 
    8.09229E-01   2.79958E-02   1.32069E-01   1.57645E-02   7.90068E-01 
    1.31878E-01   7.80547E-02
   8.73000E+02   9.48596E-05   4.43439E-03   9.45666E-01   2.48507E-03 
    3.06572E-02   1.66627E-02   2.50000E-01   1.65785E-01   5.54689E-01 
    2.54076E-02   4.11837E-03   0.00000E+00   7.33970E-03   6.27441E-03 
    7.94611E-01   3.11112E-02   1.44659E-01   1.60047E-02   8.03028E-01 
    1.32585E-01   6.43874E-02
   8.63000E+02   8.21451E-05   4.18280E-03   9.45382E-01   2.43269E-03 
    3.12705E-02   1.66499E-02   2.50000E-01   1.67023E-01   5.52225E-01 
    2.65567E-02   4.19523E-03   0.00000E+00   6.54460E-03   5.81723E-03 
    7.79090E-01   3.44632E-02   1.57856E-01   1.62290E-02   8.13082E-01 
    1.33104E-01   5.38146E-02
   8.53000E+02   7.09831E-05   3.93881E-03   9.45214E-01   2.36679E-03 
    3.17674E-02   1.66422E-02   2.50000E-01   1.68306E-01   5.49813E-01 
    2.76262E-02   4.25435E-03   0.00000E+00   5.80810E-03   5.38116E-03 
    7.62706E-01   3.80498E-02   1.71623E-01   1.64324E-02   8.20867E-01 
    1.33486E-01   4.56474E-02
   8.43000E+02   6.12081E-05   3.70191E-03   9.45155E-01   2.28901E-03 
    3.21550E-02   1.66378E-02   2.50000E-01   1.69613E-01   5.47479E-01 
    2.86114E-02   4.29694E-03   0.00000E+00   5.13361E-03   4.96663E-03 
    7.45542E-01   4.18575E-02   1.85888E-01   1.66114E-02   8.26875E-01 
    1.33769E-01   3.93563E-02
