
 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=W(FCC_A1#2,C), col-3=W(FCC_A1#2,CR), col-4=W(FCC_A1#2,FE),
   col-5=W(FCC_A1#2,MN), col-6=W(FCC_A1#2,NI), col-7=W(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.17300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.18300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.19300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.20300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.21300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.22300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.23300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.24300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.25300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.26300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.27300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.28300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.29300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.30300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.31300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.32300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.33300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.34300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.35300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.36300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.37300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.38300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.39300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.40300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.41300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.42300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.43300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.44300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.45300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.46300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.47300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00

 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=W(FCC_A1#2,C), col-3=W(FCC_A1#2,CR), col-4=W(FCC_A1#2,FE),
   col-5=W(FCC_A1#2,MN), col-6=W(FCC_A1#2,NI), col-7=W(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.17300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.16300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.15300E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00
   1.15130E+03   9.04394E-03   1.30384E-02   9.25444E-01   1.49128E-02 
    2.77309E-02   9.82969E-03   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#2                      
 col-1=T, col-2=W(CEMENTITE,C), col-3=W(CEMENTITE,CR), col-4=W(CEMENTITE,FE),
   col-5=W(CEMENTITE,MN), col-6=W(CEMENTITE,NI), col-7=W(CEMENTITE,SI),
   col-8=W(FCC_A1#2,C), col-9=W(FCC_A1#2,CR), col-10=W(FCC_A1#2,FE),
   col-11=W(FCC_A1#2,MN), col-12=W(FCC_A1#2,NI), col-13=W(FCC_A1#2,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#2),
   1.15130E+03   6.73872E-02   9.68455E-02   8.09387E-01   2.26873E-02 
    3.69319E-03   0.00000E+00   9.04394E-03   1.30384E-02   9.25444E-01 
    1.49128E-02   2.77309E-02   9.82969E-03   5.90279E-08   1.00000E+00
   1.14300E+03   6.73884E-02   9.70097E-02   8.09169E-01   2.28075E-02 
    3.62584E-03   0.00000E+00   8.80795E-03   1.26988E-02   9.25915E-01 
    1.48809E-02   2.78284E-02   9.86945E-03   4.84272E-03   9.95157E-01
   1.13300E+03   6.73898E-02   9.71990E-02   8.08909E-01   2.29567E-02 
    3.54522E-03   0.00000E+00   8.52804E-03   1.22942E-02   9.26475E-01 
    1.48417E-02   2.79448E-02   9.91661E-03   1.05365E-02   9.89463E-01
   1.12300E+03   6.73911E-02   9.73785E-02   8.08654E-01   2.31108E-02 
    3.46522E-03   0.00000E+00   8.25304E-03   1.18952E-02   9.27027E-01 
    1.48017E-02   2.80598E-02   9.96293E-03   1.60777E-02   9.83922E-01
   1.11300E+03   6.73923E-02   9.75480E-02   8.08404E-01   2.32699E-02 
    3.38585E-03   0.00000E+00   7.98293E-03   1.15017E-02   9.27573E-01 
    1.47608E-02   2.81736E-02   1.00084E-02   2.14704E-02   9.78530E-01
   1.10300E+03   6.73936E-02   9.77074E-02   8.08158E-01   2.34340E-02 
    3.30711E-03   0.00000E+00   7.71771E-03   1.11140E-02   9.28110E-01 
    1.47191E-02   2.82860E-02   1.00531E-02   2.67181E-02   9.73282E-01
   1.09300E+03   6.73948E-02   9.78563E-02   8.07917E-01   2.36034E-02 
    3.22902E-03   0.00000E+00   7.45734E-03   1.07321E-02   9.28640E-01 
    1.46765E-02   2.83971E-02   1.00970E-02   3.18245E-02   9.68175E-01
   1.08300E+03   6.73959E-02   9.79947E-02   8.07680E-01   2.37780E-02 
    3.15160E-03   0.00000E+00   7.20181E-03   1.03564E-02   9.29162E-01 
    1.46329E-02   2.85069E-02   1.01400E-02   3.67931E-02   9.63207E-01
   1.07300E+03   6.73970E-02   9.81223E-02   8.07448E-01   2.39582E-02 
    3.07484E-03   0.00000E+00   6.95110E-03   9.98685E-03   9.29676E-01 
    1.45884E-02   2.86152E-02   1.01822E-02   4.16272E-02   9.58373E-01
   1.06300E+03   6.73980E-02   9.82392E-02   8.07220E-01   2.41438E-02 
    2.99875E-03   0.00000E+00   6.70519E-03   9.62366E-03   9.30183E-01 
    1.45428E-02   2.87221E-02   1.02237E-02   4.63298E-02   9.53670E-01
   1.05300E+03   6.73990E-02   9.83452E-02   8.06997E-01   2.43353E-02 
    2.92336E-03   0.00000E+00   6.46406E-03   9.26698E-03   9.30681E-01 
    1.44962E-02   2.88276E-02   1.02643E-02   5.09041E-02   9.49096E-01
   1.04300E+03   6.73999E-02   9.84402E-02   8.06779E-01   2.45325E-02 
    2.84866E-03   0.00000E+00   6.22770E-03   8.91693E-03   9.31171E-01 
    1.44486E-02   2.89317E-02   1.03041E-02   5.53531E-02   9.44647E-01
   1.03300E+03   6.74008E-02   9.85243E-02   8.06564E-01   2.47358E-02 
    2.77467E-03   0.00000E+00   5.99608E-03   8.57365E-03   9.31653E-01 
    1.43998E-02   2.90343E-02   1.03431E-02   5.96794E-02   9.40321E-01
   1.02300E+03   6.74016E-02   9.85974E-02   8.06354E-01   2.49453E-02 
    2.70139E-03   0.00000E+00   5.76920E-03   8.23726E-03   9.32127E-01 
    1.43498E-02   2.91354E-02   1.03813E-02   6.38857E-02   9.36114E-01
   1.01300E+03   6.74024E-02   9.86596E-02   8.06148E-01   2.51611E-02 
    2.62884E-03   0.00000E+00   5.54704E-03   7.90788E-03   9.32593E-01 
    1.42987E-02   2.92350E-02   1.04187E-02   6.79748E-02   9.32025E-01
   1.00300E+03   6.74031E-02   9.87111E-02   8.05945E-01   2.53834E-02 
    2.55702E-03   0.00000E+00   5.32957E-03   7.58562E-03   9.33050E-01 
    1.42464E-02   2.93331E-02   1.04553E-02   7.19490E-02   9.28051E-01
   9.93000E+02   6.74038E-02   9.87519E-02   8.05746E-01   2.56123E-02 
    2.48595E-03   0.00000E+00   5.11679E-03   7.27057E-03   9.33499E-01 
    1.41928E-02   2.94297E-02   1.04911E-02   7.58107E-02   9.24189E-01
   9.83580E+02   6.74044E-02   9.87807E-02   8.05561E-01   2.58342E-02 
    2.41969E-03   0.00000E+00   4.92062E-03   6.98049E-03   9.33914E-01 
    1.41412E-02   2.95192E-02   1.05242E-02   7.93476E-02   9.20652E-01

 Phase Region for:
     BCC_A2                        
     CEMENTITE                     
     FCC_A1#2                      
 col-1=T, col-2=W(BCC_A2,C), col-3=W(BCC_A2,CR), col-4=W(BCC_A2,FE),
   col-5=W(BCC_A2,MN), col-6=W(BCC_A2,NI), col-7=W(BCC_A2,SI),
   col-8=W(CEMENTITE,C), col-9=W(CEMENTITE,CR), col-10=W(CEMENTITE,FE),
   col-11=W(CEMENTITE,MN), col-12=W(CEMENTITE,NI), col-13=W(CEMENTITE,SI),
   col-14=W(FCC_A1#2,C), col-15=W(FCC_A1#2,CR), col-16=W(FCC_A1#2,FE),
   col-17=W(FCC_A1#2,MN), col-18=W(FCC_A1#2,NI), col-19=W(FCC_A1#2,SI),
   col-20=NP(BCC_A2), col-21=NP(CEMENTITE), col-22=NP(FCC_A1#2),
   9.83580E+02   1.02014E-04   4.08425E-03   9.66520E-01   3.73564E-03 
    1.18685E-02   1.36893E-02   6.74044E-02   9.87806E-02   8.05561E-01 
    2.58343E-02   2.41969E-03   0.00000E+00   4.92062E-03   6.98048E-03 
    9.33914E-01   1.41412E-02   2.95193E-02   1.05242E-02   2.52179E-06 
    7.93479E-02   9.20650E-01
   9.83000E+02   1.01439E-04   4.05326E-03   9.66496E-01   3.75361E-03 
    1.19615E-02   1.36338E-02   6.74026E-02   9.83788E-02   8.05695E-01 
    2.60816E-02   2.44234E-03   0.00000E+00   4.91161E-03   6.92899E-03 
    9.33555E-01   1.42755E-02   2.98409E-02   1.04884E-02   1.45068E-02 
    8.08907E-02   9.04602E-01
   9.73000E+02   9.14497E-05   3.60432E-03   9.65775E-01   4.05948E-03 
    1.36123E-02   1.28573E-02   6.73783E-02   9.27575E-02   8.06586E-01 
    3.04360E-02   2.84217E-03   0.00000E+00   4.72996E-03   6.16394E-03 
    9.26511E-01   1.67264E-02   3.58430E-02   1.00255E-02   2.29890E-01 
    1.03829E-01   6.66282E-01
   9.63000E+02   8.16769E-05   3.27696E-03   9.64663E-01   4.34003E-03 
    1.52915E-02   1.23469E-02   6.73638E-02   8.91179E-02   8.05432E-01 
    3.48401E-02   3.24633E-03   0.00000E+00   4.51055E-03   5.57744E-03 
    9.18120E-01   1.93840E-02   4.26213E-02   9.78685E-03   3.88573E-01 
    1.20569E-01   4.90858E-01
   9.53000E+02   7.24555E-05   3.02687E-03   9.63374E-01   4.57915E-03 
    1.69344E-02   1.20126E-02   6.73561E-02   8.68362E-02   8.02990E-01 
    3.91774E-02   3.64071E-03   0.00000E+00   4.26790E-03   5.10715E-03 
    9.08642E-01   2.22025E-02   5.00879E-02   9.69224E-03   5.04412E-01 
    1.32502E-01   3.63087E-01
   9.43000E+02   6.39558E-05   2.82567E-03   9.62047E-01   4.76972E-03 
    1.85007E-02   1.17928E-02   6.73527E-02   8.54640E-02   7.99783E-01 
    4.33830E-02   4.01682E-03   0.00000E+00   4.01234E-03   4.71183E-03 
    8.98231E-01   2.51603E-02   5.81981E-02   9.68668E-03   5.89148E-01 
    1.40935E-01   2.69917E-01
   9.33000E+02   5.62387E-05   2.65592E-03   9.60763E-01   4.90997E-03 
    1.99669E-02   1.16476E-02   6.73523E-02   8.47032E-02   7.96152E-01 
    4.74226E-02   4.36980E-03   0.00000E+00   3.75082E-03   4.36573E-03 
    8.86955E-01   2.82526E-02   6.69420E-02   9.73389E-03   6.51537E-01 
    1.46884E-01   2.01579E-01
   9.23000E+02   4.93017E-05   2.50688E-03   9.59571E-01   5.00107E-03 
    2.13201E-02   1.15513E-02   6.73538E-02   8.43591E-02   7.92312E-01 
    5.12778E-02   4.69700E-03   0.00000E+00   3.48799E-03   4.05303E-03 
    8.74829E-01   3.14861E-02   7.63339E-02   9.80984E-03   6.97804E-01 
    1.51085E-01   1.51111E-01
   9.13000E+02   4.31092E-05   2.37186E-03   9.58498E-01   5.04573E-03 
