
 Phase Region for:
     CEMENTITE                     
     FCC_A1#2                      
 col-1=T, col-2=W(CEMENTITE,C), col-3=W(CEMENTITE,CR), col-4=W(CEMENTITE,FE),
   col-5=W(CEMENTITE,MN), col-6=W(CEMENTITE,NI), col-7=W(CEMENTITE,SI),
   col-8=W(FCC_A1#2,C), col-9=W(FCC_A1#2,CR), col-10=W(FCC_A1#2,FE),
   col-11=W(FCC_A1#2,MN), col-12=W(FCC_A1#2,NI), col-13=W(FCC_A1#2,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#2),
   1.17300E+03   6.76679E-02   1.56692E-01   7.65626E-01   6.85607E-03 
    3.15790E-03   0.00000E+00   9.47366E-03   2.09559E-02   9.40199E-01 
    4.33289E-03   2.49624E-02   7.62775E-05   7.12638E-04   9.99287E-01
   1.17417E+03   6.76677E-02   1.56648E-01   7.65667E-01   6.85098E-03 
    3.16559E-03   0.00000E+00   9.50777E-03   2.10355E-02   9.40097E-01 
    4.33437E-03   2.49496E-02   7.62328E-05   0.00000E+00   1.00000E+00

 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=W(FCC_A1#2,C), col-3=W(FCC_A1#2,CR), col-4=W(FCC_A1#2,FE),
   col-5=W(FCC_A1#2,MN), col-6=W(FCC_A1#2,NI), col-7=W(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.17417E+03   9.50777E-03   2.10355E-02   9.40097E-01   4.33437E-03 
    2.49496E-02   7.62328E-05   1.00000E+00
   1.18300E+03   9.50777E-03   2.10355E-02   9.40097E-01   4.33437E-03 
    2.49496E-02   7.62328E-05   1.00000E+00
   1.19300E+03   9.50777E-03   2.10355E-02   9.40097E-01   4.33437E-03 
    2.49496E-02   7.62328E-05   1.00000E+00
   1.20300E+03   9.50777E-03   2.10355E-02   9.40097E-01   4.33437E-03 
    2.49496E-02   7.62328E-05   1.00000E+00
   1.21300E+03   9.50777E-03   2.10355E-02   9.40097E-01   4.33437E-03 
    2.49496E-02   7.62328E-05   1.00000E+00
   1.22300E+03   9.50777E-03   2.10355E-02   9.40097E-01   4.33437E-03 
    2.49496E-02   7.62328E-05   1.00000E+00
   1.23300E+03   9.50777E-03   2.10355E-02   9.40097E-01   4.33437E-03 
    2.49496E-02   7.62328E-05   1.00000E+00
