
 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=W(FCC_A1#2,C), col-3=W(FCC_A1#2,CR), col-4=W(FCC_A1#2,FE),
   col-5=W(FCC_A1#2,MN), col-6=W(FCC_A1#2,NI), col-7=W(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.17300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.18300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.19300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.20300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.21300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.22300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.23300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.24300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.25300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.26300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.27300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.28300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.29300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.30300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.31300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.32300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.33300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.34300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.35300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.36300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.37300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.38300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.39300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.40300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.41300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.42300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.43300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.44300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.45300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.46300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.47300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00

 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=W(FCC_A1#2,C), col-3=W(FCC_A1#2,CR), col-4=W(FCC_A1#2,FE),
   col-5=W(FCC_A1#2,MN), col-6=W(FCC_A1#2,NI), col-7=W(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.17300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.16300E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00
   1.15888E+03   9.62093E-03   1.70809E-02   9.40517E-01   2.84895E-02 
    1.39226E-03   2.89960E-03   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#2                      
 col-1=T, col-2=W(CEMENTITE,C), col-3=W(CEMENTITE,CR), col-4=W(CEMENTITE,FE),
   col-5=W(CEMENTITE,MN), col-6=W(CEMENTITE,NI), col-7=W(CEMENTITE,SI),
   col-8=W(FCC_A1#2,C), col-9=W(FCC_A1#2,CR), col-10=W(FCC_A1#2,FE),
   col-11=W(FCC_A1#2,MN), col-12=W(FCC_A1#2,NI), col-13=W(FCC_A1#2,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#2),
   1.15888E+03   6.75551E-02   1.22344E-01   7.60083E-01   4.98550E-02 
    1.63385E-04   0.00000E+00   9.62093E-03   1.70809E-02   9.40517E-01 
    2.84895E-02   1.39226E-03   2.89960E-03   6.08893E-08   1.00000E+00
   1.15300E+03   6.75562E-02   1.22531E-01   7.59678E-01   5.00732E-02 
    1.61374E-04   0.00000E+00   9.45020E-03   1.67702E-02   9.41050E-01 
    2.84259E-02   1.39589E-03   2.90814E-03   3.55091E-03   9.96449E-01
   1.14300E+03   6.75582E-02   1.22837E-01   7.58993E-01   5.04537E-02 
    1.57976E-04   0.00000E+00   9.16353E-03   1.62460E-02   9.41950E-01 
    2.83161E-02   1.40200E-03   2.92249E-03   9.46654E-03   9.90533E-01
   1.13300E+03   6.75601E-02   1.23129E-01   7.58310E-01   5.08460E-02 
    1.54606E-04   0.00000E+00   8.88165E-03   1.57278E-02   9.42842E-01 
    2.82042E-02   1.40805E-03   2.93660E-03   1.52270E-02   9.84773E-01
   1.12300E+03   6.75619E-02   1.23405E-01   7.57631E-01   5.12504E-02 
    1.51265E-04   0.00000E+00   8.60454E-03   1.52158E-02   9.43725E-01 
    2.80902E-02   1.41403E-03   2.95046E-03   2.08361E-02   9.79164E-01
   1.11300E+03   6.75637E-02   1.23666E-01   7.56955E-01   5.16672E-02 
    1.47954E-04   0.00000E+00   8.33219E-03   1.47103E-02   9.44600E-01 
    2.79740E-02   1.41994E-03   2.96409E-03   2.62978E-02   9.73702E-01
   1.10300E+03   6.75654E-02   1.23911E-01   7.56282E-01   5.20967E-02 
    1.44672E-04   0.00000E+00   8.06458E-03   1.42115E-02   9.45465E-01 
    2.78554E-02   1.42577E-03   2.97748E-03   3.16157E-02   9.68384E-01
   1.09300E+03   6.75670E-02   1.24140E-01   7.55613E-01   5.25390E-02 
    1.41420E-04   0.00000E+00   7.80170E-03   1.37198E-02   9.46322E-01 
    2.77345E-02   1.43153E-03   2.99063E-03   3.67932E-02   9.63207E-01
   1.08300E+03   6.75686E-02   1.24351E-01   7.54947E-01   5.29947E-02 
    1.38198E-04   0.00000E+00   7.54353E-03   1.32353E-02   9.47169E-01 
    2.76110E-02   1.43722E-03   3.00355E-03   4.18337E-02   9.58166E-01
   1.07300E+03   6.75701E-02   1.24546E-01   7.54285E-01   5.34638E-02 
    1.35006E-04   0.00000E+00   7.29005E-03   1.27583E-02   9.48008E-01 
    2.74850E-02   1.44283E-03   3.01623E-03   4.67406E-02   9.53259E-01
   1.06300E+03   6.75715E-02   1.24724E-01   7.53626E-01   5.39469E-02 
    1.31844E-04   0.00000E+00   7.04125E-03   1.22891E-02   9.48836E-01 
    2.73563E-02   1.44837E-03   3.02868E-03   5.15170E-02   9.48483E-01
   1.05300E+03   6.75728E-02   1.24885E-01   7.52970E-01   5.44441E-02 
    1.28713E-04   0.00000E+00   6.79711E-03   1.18280E-02   9.49655E-01 
    2.72248E-02   1.45383E-03   3.04089E-03   5.61659E-02   9.43834E-01
   1.04300E+03   6.75741E-02   1.25028E-01   7.52317E-01   5.49558E-02 
    1.25613E-04   0.00000E+00   6.55762E-03   1.13750E-02   9.50465E-01 
    2.70905E-02   1.45921E-03   3.05287E-03   6.06903E-02   9.39310E-01
   1.03300E+03   6.75753E-02   1.25153E-01   7.51667E-01   5.54823E-02 
    1.22544E-04   0.00000E+00   6.32274E-03   1.09305E-02   9.51264E-01 
