
 Phase Region for:
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=X(CEMENTITE,C), col-3=X(CEMENTITE,CR), col-4=X(CEMENTITE,FE),
   col-5=X(CEMENTITE,MN), col-6=X(CEMENTITE,NI), col-7=X(CEMENTITE,SI),
   col-8=X(FCC_A1#1,C), col-9=X(FCC_A1#1,CR), col-10=X(FCC_A1#1,FE),
   col-11=X(FCC_A1#1,MN), col-12=X(FCC_A1#1,NI), col-13=X(FCC_A1#1,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#1),
   1.17300E+03   2.50000E-01   4.42796E-02   6.63652E-01   3.86438E-02 
    3.42474E-03   0.00000E+00   4.66949E-02   7.70524E-03   8.74848E-01 
    2.91734E-02   2.73098E-02   1.42685E-02   4.54175E-05   9.99955E-01
   1.17307E+03   2.50000E-01   4.42792E-02   6.63653E-01   3.86423E-02 
    3.42524E-03   0.00000E+00   4.67041E-02   7.70690E-03   8.74839E-01 
    2.91738E-02   2.73088E-02   1.42679E-02   0.00000E+00   1.00000E+00

 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=X(FCC_A1#1,C), col-3=X(FCC_A1#1,CR), col-4=X(FCC_A1#1,FE),
   col-5=X(FCC_A1#1,MN), col-6=X(FCC_A1#1,NI), col-7=X(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17307E+03   4.67041E-02   7.70690E-03   8.74839E-01   2.91738E-02 
    2.73088E-02   1.42679E-02   1.00000E+00
   1.18300E+03   4.67041E-02   7.70690E-03   8.74839E-01   2.91738E-02 
    2.73088E-02   1.42679E-02   1.00000E+00
   1.19300E+03   4.67041E-02   7.70690E-03   8.74839E-01   2.91738E-02 
    2.73088E-02   1.42679E-02   1.00000E+00
   1.20300E+03   4.67041E-02   7.70690E-03   8.74839E-01   2.91738E-02 
    2.73088E-02   1.42679E-02   1.00000E+00
   1.21300E+03   4.67041E-02   7.70690E-03   8.74839E-01   2.91738E-02 
    2.73088E-02   1.42679E-02   1.00000E+00
   1.22300E+03   4.67041E-02   7.70690E-03   8.74839E-01   2.91738E-02 
    2.73088E-02   1.42679E-02   1.00000E+00
   1.23300E+03   4.67041E-02   7.70690E-03   8.74839E-01   2.91738E-02 
    2.73088E-02   1.42679E-02   1.00000E+00
   1.24300E+03   4.67041E-02   7.70690E-03   8.74839E-01   2.91738E-02 
    2.73088E-02   1.42679E-02   1.00000E+00
