
 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=X(FCC_A1#1,C), col-3=X(FCC_A1#1,CR), col-4=X(FCC_A1#1,FE),
   col-5=X(FCC_A1#1,MN), col-6=X(FCC_A1#1,NI), col-7=X(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.18300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.19300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.20300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.21300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.22300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.23300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.24300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.25300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.26300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.27300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.28300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.29300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.30300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.31300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.32300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.33300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.34300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.35300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.36300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.37300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.38300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.39300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.40300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.41300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.42300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.43300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.44300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.45300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.46300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.47300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00

 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=X(FCC_A1#1,C), col-3=X(FCC_A1#1,CR), col-4=X(FCC_A1#1,FE),
   col-5=X(FCC_A1#1,MN), col-6=X(FCC_A1#1,NI), col-7=X(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.16300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.15300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.14300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.13300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.12300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.11300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.10300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.09300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.08300E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00
   1.07942E+03   2.00000E-14   3.96232E-02   9.00130E-01   7.50096E-03 
    2.34029E-02   2.93428E-02   1.00000E+00

 Phase Region for:
     BCC_A2                        
     FCC_A1#1                      
 col-1=T, col-2=X(BCC_A2,C), col-3=X(BCC_A2,CR), col-4=X(BCC_A2,FE),
   col-5=X(BCC_A2,MN), col-6=X(BCC_A2,NI), col-7=X(BCC_A2,SI),
   col-8=X(FCC_A1#1,C), col-9=X(FCC_A1#1,CR), col-10=X(FCC_A1#1,FE),
   col-11=X(FCC_A1#1,MN), col-12=X(FCC_A1#1,NI), col-13=X(FCC_A1#1,SI),
   col-14=NP(BCC_A2), col-15=NP(FCC_A1#1),
   1.07942E+03   6.00000E-14   3.60359E-02   9.16014E-01   3.52254E-03 
    1.13872E-02   3.30403E-02   2.00003E-14   3.96232E-02   9.00130E-01 
    7.50097E-03   2.34029E-02   2.93427E-02   1.58762E-06   9.99998E-01
   1.07300E+03   6.00000E-14   3.63165E-02   9.15584E-01   3.64572E-03 
    1.18376E-02   3.26161E-02   3.92486E-14   3.99833E-02   8.98447E-01 
    7.92084E-03   2.46625E-02   2.89862E-02   9.82156E-02   9.01784E-01
   1.06300E+03   6.00000E-14   3.67305E-02   9.14826E-01   3.84459E-03 
    1.25645E-02   3.20347E-02   6.61237E-14   4.05210E-02   8.95569E-01 
    8.63579E-03   2.67668E-02   2.85073E-02   2.36857E-01   7.63143E-01
   1.05300E+03   6.00000E-14   3.71137E-02   9.13979E-01   4.05067E-03 
    1.33158E-02   3.15406E-02   9.33518E-14   4.10271E-02   8.92382E-01 
    9.43126E-03   2.90462E-02   2.81132E-02   3.58753E-01   6.41247E-01
   1.04300E+03   6.00000E-14   3.74646E-02   9.13065E-01   4.26254E-03 
    1.40841E-02   3.11234E-02   1.22573E-13   4.14998E-02   8.88885E-01 
    1.03163E-02   3.15043E-02   2.77947E-02   4.65057E-01   5.34943E-01
   1.03300E+03   6.00000E-14   3.77828E-02   9.12104E-01   4.47873E-03 
    1.48614E-02   3.07733E-02   1.54836E-13   4.19379E-02   8.85071E-01 
    1.13021E-02   3.41457E-02   2.75435E-02   5.57075E-01   4.42925E-01
   1.02300E+03   6.00000E-14   3.80685E-02   9.11113E-01   4.69767E-03 
    1.56394E-02   3.04814E-02   1.91078E-13   4.23414E-02   8.80928E-01 
    1.24022E-02   3.69766E-02   2.73520E-02   6.36152E-01   3.63848E-01
   1.01300E+03   6.00000E-14   3.83225E-02   9.10111E-01   4.91757E-03 
    1.64091E-02   3.02397E-02   2.32266E-13   4.27107E-02   8.76437E-01 
    1.36335E-02   4.00049E-02   2.72137E-02   7.03600E-01   2.96400E-01
   1.00300E+03   6.00000E-14   3.85460E-02   9.09116E-01   5.13626E-03 
    1.71608E-02   3.00412E-02   2.79428E-13   4.30465E-02   8.71574E-01 
    1.50160E-02   4.32405E-02   2.71232E-02   7.60652E-01   2.39348E-01
   9.93000E+02   6.00000E-14   3.87253E-02   9.08228E-01   5.32685E-03 
    1.78454E-02   2.98749E-02   3.32297E-13   4.33837E-02   8.66218E-01 
    1.66063E-02   4.66779E-02   2.71139E-02   8.07250E-01   1.92750E-01
   9.83000E+02   6.00000E-14   3.88794E-02   9.07387E-01   5.50646E-03 
    1.84865E-02   2.97406E-02   3.92705E-13   4.37065E-02   8.60291E-01 
    1.84506E-02   5.03934E-02   2.71587E-02   8.45915E-01   1.54085E-01
   9.73000E+02   6.00000E-14   3.90241E-02   9.06514E-01   5.70235E-03 
    1.91213E-02   2.96383E-02   4.63770E-13   4.39639E-02   8.53876E-01 
    2.05331E-02   5.44255E-02   2.72011E-02   8.78724E-01   1.21276E-01
   9.63000E+02   6.00000E-14   3.91538E-02   9.05642E-01   5.90781E-03 
    1.97347E-02   2.95614E-02   5.47123E-13   4.41495E-02   8.46978E-01 
    2.28634E-02   5.87752E-02   2.72340E-02   9.06040E-01   9.39599E-02
   9.53000E+02   6.00000E-14   3.92656E-02   9.04799E-01   6.11667E-03 
    2.03145E-02   2.95041E-02   6.44569E-13   4.42595E-02   8.39586E-01 
    2.54518E-02   6.34522E-02   2.72506E-02   9.28405E-01   7.15947E-02
   9.43000E+02   6.00000E-14   3.93589E-02   9.04005E-01   6.32315E-03 
    2.08516E-02   2.94615E-02   7.57956E-13   4.42917E-02   8.31680E-01 
    2.83088E-02   6.84751E-02   2.72444E-02   9.46428E-01   5.35719E-02
   9.33000E+02   6.00000E-14   3.94342E-02   9.03275E-01   6.52184E-03 
    2.13392E-02   2.94300E-02   8.88916E-13   4.42448E-02   8.23228E-01 
    3.14462E-02   7.38714E-02   2.72095E-02   9.60716E-01   3.92836E-02
   9.23000E+02   6.00000E-14   3.94929E-02   9.02620E-01   6.70775E-03 
    2.17724E-02   2.94066E-02   1.03841E-12   4.41184E-02   8.14187E-01 
    3.48771E-02   7.96776E-02   2.71402E-02   9.71841E-01   2.81587E-02
   9.13000E+02   6.00000E-14   3.95371E-02   9.02050E-01   6.87629E-03 
    2.21474E-02   2.93892E-02   1.20598E-12   4.39122E-02   8.04500E-01 
    3.86170E-02   8.59395E-02   2.70310E-02   9.80320E-01   1.96804E-02
   9.03000E+02   6.00000E-14   3.95688E-02   9.01569E-01   7.02337E-03 
    2.24621E-02   2.93762E-02   1.38877E-12   4.36256E-02   7.94101E-01 
    4.26849E-02   9.27119E-02   2.68766E-02   9.86608E-01   1.33924E-02
   8.93000E+02   6.00000E-14   3.95905E-02   9.01183E-01   7.14541E-03 
    2.27147E-02   2.93667E-02   1.58039E-12   4.32582E-02   7.82908E-01 
    4.71036E-02   1.00058E-01   2.66718E-02   9.91102E-01   8.89801E-03
   8.83000E+02   6.00000E-14   3.96044E-02   9.00892E-01   7.23942E-03 
    2.29043E-02   2.93600E-02   1.77040E-12   4.28094E-02   7.70829E-01 
    5.19005E-02   1.08050E-01   2.64112E-02   9.94144E-01   5.85606E-03
   8.73000E+02   6.00000E-14   3.96126E-02   9.00698E-01   7.30299E-03 
    2.30303E-02   2.93557E-02   1.94540E-12   4.22789E-02   7.57761E-01 
    5.71073E-02   1.16763E-01   2.60897E-02   9.96025E-01   3.97494E-03
   8.63000E+02   6.00000E-14   3.96170E-02   9.00602E-01   7.33433E-03 
    2.30927E-02   2.93537E-02   2.09222E-12   4.16670E-02   7.43597E-01 
    6.27583E-02   1.26275E-01   2.57024E-02   9.96994E-01   3.00640E-03
   8.53000E+02   6.00000E-14   3.96195E-02   9.00602E-01   7.33231E-03 
    2.30918E-02   2.93540E-02   2.20242E-12   4.09762E-02   7.28240E-01 
    6.88865E-02   1.36653E-01   2.52451E-02   9.97260E-01   2.73986E-03
   8.43000E+02   6.00000E-14   3.96214E-02   9.00697E-01   7.29645E-03 
    2.30284E-02   2.93567E-02   2.27503E-12   4.02121E-02   7.11618E-01 
    7.55164E-02   1.47938E-01   2.47153E-02   9.97002E-01   2.99777E-03
   8.33000E+02   6.00000E-14   3.96240E-02   9.00883E-01   7.22699E-03 
    2.29045E-02   2.93618E-02   2.31605E-12   3.93855E-02   6.93720E-01 
    8.26523E-02   1.60129E-01   2.41134E-02   9.96368E-01   3.63230E-03
   8.23000E+02   6.00000E-14   3.96282E-02   9.01155E-01   7.12489E-03 
    2.27225E-02   2.93696E-02   2.33537E-12   3.85136E-02   6.74629E-01 
    9.02646E-02   1.73149E-01   2.34442E-02   9.95477E-01   4.52334E-03
   8.13000E+02   6.00000E-14   3.96344E-02   9.01508E-01   6.99184E-03 
    2.24863E-02   2.93799E-02   2.34354E-12   3.76205E-02   6.54547E-01 
    9.82774E-02   1.86837E-01   2.27180E-02   9.94423E-01   5.57719E-03
   8.03000E+02   6.00000E-14   3.96427E-02   9.01933E-01   6.83024E-03 
    2.22008E-02   2.93928E-02   2.34969E-12   3.67350E-02   6.33799E-01 
    1.06567E-01   2.00948E-01   2.19508E-02   9.93275E-01   6.72493E-03
   7.93000E+02   6.00000E-14   3.96530E-02   9.02424E-01   6.64304E-03 
    2.18719E-02   2.94081E-02   2.36066E-12   3.58861E-02   6.12782E-01 
    1.14977E-01   2.15193E-01   2.11619E-02   9.92081E-01   7.91923E-03
   7.83000E+02   6.00000E-14   3.96649E-02   9.02970E-01   6.43359E-03 
    2.15059E-02   2.94254E-02   2.38091E-12   3.50981E-02   5.91897E-01 
    1.23346E-01   2.29288E-01   2.03707E-02   9.90870E-01   9.12962E-03
   7.73000E+02   6.00000E-14   3.96779E-02   9.03563E-01   6.20543E-03 
    2.11091E-02   2.94446E-02   2.41289E-12   3.43876E-02   5.71480E-01 
    1.31533E-01   2.43006E-01   1.95940E-02   9.89663E-01   1.03372E-02
   7.63000E+02   6.00000E-14   3.96915E-02   9.04194E-01   5.96200E-03 
    2.06874E-02   2.94652E-02   2.45763E-12   3.37629E-02   5.51763E-01 
    1.39434E-01   2.56196E-01   1.88439E-02   9.88470E-01   1.15302E-02
   7.53000E+02   6.00000E-14   3.97055E-02   9.04855E-01   5.70660E-03 
    2.02462E-02   2.94870E-02   2.51525E-12   3.32257E-02   5.32879E-01 
    1.46983E-01   2.68784E-01   1.81280E-02   9.87299E-01   1.27010E-02
   7.43000E+02   6.00000E-14   3.97193E-02   9.05539E-01   5.44221E-03 
    1.97901E-02   2.95097E-02   2.58539E-12   3.27736E-02   5.14879E-01 
    1.54148E-01   2.80749E-01   1.74503E-02   9.86156E-01   1.38445E-02
   7.33000E+02   6.00000E-14   3.97328E-02   9.06240E-01   5.17152E-03 
    1.93229E-02   2.95330E-02   2.66755E-12   3.24022E-02   4.97761E-01 
    1.60917E-01   2.92108E-01   1.68122E-02   9.85043E-01   1.49568E-02
   7.23000E+02   6.00000E-14   3.97457E-02   9.06953E-01   4.89692E-03 
    1.88481E-02   2.95567E-02   2.76115E-12   3.21061E-02   4.81490E-01 
    1.67292E-01   3.02898E-01   1.62136E-02   9.83965E-01   1.60353E-02
   7.13000E+02   6.00000E-14   3.97577E-02   9.07673E-01   4.62052E-03 
    1.83683E-02   2.95806E-02   2.86573E-12   3.18803E-02   4.66016E-01 
    1.73283E-01   3.13167E-01   1.56535E-02   9.82922E-01   1.70781E-02
   7.03000E+02   6.00000E-14   3.97687E-02   9.08397E-01   4.34422E-03 
