
 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=W(FCC_A1#2,C), col-3=W(FCC_A1#2,CR), col-4=W(FCC_A1#2,FE),
   col-5=W(FCC_A1#2,MN), col-6=W(FCC_A1#2,NI), col-7=W(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.17300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.18300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.19300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.20300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.21300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.22300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.23300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.24300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.25300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.26300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.27300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.28300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.29300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.30300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.31300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.32300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.33300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.34300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.35300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.36300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.37300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.38300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.39300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.40300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.41300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.42300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.43300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.44300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.45300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.46300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.47300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00

 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=W(FCC_A1#2,C), col-3=W(FCC_A1#2,CR), col-4=W(FCC_A1#2,FE),
   col-5=W(FCC_A1#2,MN), col-6=W(FCC_A1#2,NI), col-7=W(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.17300E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.17290E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00
   1.16494E+03   1.66283E-05   1.47666E-02   9.36267E-01   3.97390E-03 
    2.32498E-02   2.17263E-02   1.00000E+00

 Phase Region for:
     BCC_A2                        
     FCC_A1#2                      
 col-1=T, col-2=W(BCC_A2,C), col-3=W(BCC_A2,CR), col-4=W(BCC_A2,FE),
   col-5=W(BCC_A2,MN), col-6=W(BCC_A2,NI), col-7=W(BCC_A2,SI),
   col-8=W(FCC_A1#2,C), col-9=W(FCC_A1#2,CR), col-10=W(FCC_A1#2,FE),
   col-11=W(FCC_A1#2,MN), col-12=W(FCC_A1#2,NI), col-13=W(FCC_A1#2,SI),
   col-14=NP(BCC_A2), col-15=NP(FCC_A1#2),
   1.16494E+03   1.05314E-06   1.32237E-02   9.46982E-01   2.14687E-03 
    1.28300E-02   2.48166E-02   1.66283E-05   1.47666E-02   9.36267E-01 
    3.97390E-03   2.32498E-02   2.17263E-02   1.19428E-06   9.99999E-01
   1.16300E+03   1.06539E-06   1.32485E-02   9.46922E-01   2.16203E-03 
    1.29257E-02   2.47410E-02   1.69938E-05   1.48023E-02   9.36017E-01 
    4.01646E-03   2.34923E-02   2.16555E-02   2.30226E-02   9.76977E-01
   1.15300E+03   1.13616E-06   1.33779E-02   9.46568E-01   2.24391E-03 
    1.34438E-02   2.43655E-02   1.91047E-05   1.49886E-02   9.34620E-01 
    4.25044E-03   2.48173E-02   2.13044E-02   1.38209E-01   8.61791E-01
   1.14300E+03   1.22124E-06   1.35085E-02   9.46141E-01   2.33186E-03 
    1.40013E-02   2.40162E-02   2.16570E-05   1.51772E-02   9.33044E-01 
    4.50984E-03   2.62684E-02   2.09789E-02   2.46683E-01   7.53317E-01
   1.13300E+03   1.32364E-06   1.36387E-02   9.45643E-01   2.42579E-03 
    1.45963E-02   2.36945E-02   2.47647E-05   1.53662E-02   9.31282E-01 
    4.79692E-03   2.78502E-02   2.06800E-02   3.47846E-01   6.52154E-01
   1.12300E+03   1.44731E-06   1.37668E-02   9.45080E-01   2.52552E-03 
    1.52259E-02   2.34008E-02   2.85797E-05   1.55537E-02   9.29329E-01 
