
 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=W(FCC_A1#1,C), col-3=W(FCC_A1#1,CR), col-4=W(FCC_A1#1,FE),
   col-5=W(FCC_A1#1,MN), col-6=W(FCC_A1#1,NI), col-7=W(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.18300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.19300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.20300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.21300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.22300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.23300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.24300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.25300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.26300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.27300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.28300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.29300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.30300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.31300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.32300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.33300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.34300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.35300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.36300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.37300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.38300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.39300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.40300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.41300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.42300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.43300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.44300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.45300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.46300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.47300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00

 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=W(FCC_A1#1,C), col-3=W(FCC_A1#1,CR), col-4=W(FCC_A1#1,FE),
   col-5=W(FCC_A1#1,MN), col-6=W(FCC_A1#1,NI), col-7=W(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.16300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.15300E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00
   1.14530E+03   1.50000E-03   1.00000E-06   9.68497E-01   1.00000E-06 
    1.50005E-02   1.50005E-02   1.00000E+00

 Phase Region for:
     BCC_A2                        
     FCC_A1#1                      
 col-1=T, col-2=W(BCC_A2,C), col-3=W(BCC_A2,CR), col-4=W(BCC_A2,FE),
   col-5=W(BCC_A2,MN), col-6=W(BCC_A2,NI), col-7=W(BCC_A2,SI),
   col-8=W(FCC_A1#1,C), col-9=W(FCC_A1#1,CR), col-10=W(FCC_A1#1,FE),
   col-11=W(FCC_A1#1,MN), col-12=W(FCC_A1#1,NI), col-13=W(FCC_A1#1,SI),
   col-14=NP(BCC_A2), col-15=NP(FCC_A1#1),
   1.14530E+03   8.16342E-05   7.98425E-07   9.73087E-01   5.09556E-07 
    8.35319E-03   1.84766E-02   1.50000E-03   1.00000E-06   9.68497E-01 
    1.00000E-06   1.50005E-02   1.50005E-02   1.02450E-06   9.99999E-01
   1.14300E+03   8.24439E-05   7.99961E-07   9.73095E-01   5.12708E-07 
    8.41725E-03   1.84039E-02   1.53385E-03   1.00478E-06   9.68387E-01 
    1.01163E-06   1.51577E-02   1.49192E-02   2.32856E-02   9.76714E-01
   1.13300E+03   8.61269E-05   8.06409E-07   9.73109E-01   5.26331E-07 
    8.69815E-03   1.81055E-02   1.69188E-03   1.02627E-06   9.67871E-01 
    1.06428E-06   1.58558E-02   1.45791E-02   1.19286E-01   8.80714E-01
   1.12300E+03   9.00464E-05   8.12418E-07   9.73093E-01   5.39658E-07 
    8.97997E-03   1.78358E-02   1.86813E-03   1.04898E-06   9.67297E-01 
    1.12019E-06   1.65724E-02   1.42602E-02   2.06622E-01   7.93378E-01
   1.11300E+03   9.41780E-05   8.17933E-07   9.73051E-01   5.52539E-07 
    9.26011E-03   1.75929E-02   2.06393E-03   1.07303E-06   9.66670E-01 
    1.17949E-06   1.73032E-02   1.39606E-02   2.85652E-01   7.14348E-01
   1.10300E+03   9.84966E-05   8.22916E-07   9.72989E-01   5.64836E-07 
    9.53624E-03   1.73749E-02   2.28063E-03   1.09864E-06   9.65995E-01 
    1.24239E-06   1.80441E-02   1.36780E-02   3.56860E-01   6.43140E-01
   1.09300E+03   1.02978E-04   8.27343E-07   9.72910E-01   5.76427E-07 
    9.80638E-03   1.71795E-02   2.51965E-03   1.12602E-06   9.65276E-01 
    1.30916E-06   1.87916E-02   1.34101E-02   4.20809E-01   5.79191E-01
   1.08300E+03   1.07601E-04   8.31199E-07   9.72818E-01   5.87205E-07 
    1.00689E-02   1.70044E-02   2.78245E-03   1.15547E-06   9.64518E-01 
    1.38020E-06   1.95427E-02   1.31548E-02   4.78102E-01   5.21898E-01
   1.07300E+03   1.12343E-04   8.34473E-07   9.72716E-01   5.97074E-07 
    1.03224E-02   1.68477E-02   3.07057E-03   1.18735E-06   9.63722E-01 
    1.45604E-06   2.02952E-02   1.29099E-02   5.29347E-01   4.70653E-01
   1.06300E+03   1.17191E-04   8.37161E-07   9.72608E-01   6.05945E-07 
    1.05661E-02   1.67071E-02   3.38564E-03   1.22205E-06   9.62891E-01 
    1.53734E-06   2.10474E-02   1.26733E-02   5.75142E-01   4.24858E-01
