
 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=W(FCC_A1#1,C), col-3=W(FCC_A1#1,CR), col-4=W(FCC_A1#1,FE),
   col-5=W(FCC_A1#1,MN), col-6=W(FCC_A1#1,NI), col-7=W(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.18300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.19300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.20300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.21300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.22300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.23300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.24300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.25300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.26300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.27300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.28300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.29300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.30300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.31300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.32300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.33300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.34300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.35300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.36300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.37300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.38300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.39300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.40300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.41300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.42300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.43300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.44300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.45300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.46300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.47300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00

 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=W(FCC_A1#1,C), col-3=W(FCC_A1#1,CR), col-4=W(FCC_A1#1,FE),
   col-5=W(FCC_A1#1,MN), col-6=W(FCC_A1#1,NI), col-7=W(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.16300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.15300E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00
   1.14611E+03   1.05000E-02   7.50075E-03   9.66997E-01   7.50075E-03 
    7.50075E-03   1.00000E-06   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=W(CEMENTITE,C), col-3=W(CEMENTITE,CR), col-4=W(CEMENTITE,FE),
   col-5=W(CEMENTITE,MN), col-6=W(CEMENTITE,NI), col-7=W(CEMENTITE,SI),
   col-8=W(FCC_A1#1,C), col-9=W(FCC_A1#1,CR), col-10=W(FCC_A1#1,FE),
   col-11=W(FCC_A1#1,MN), col-12=W(FCC_A1#1,NI), col-13=W(FCC_A1#1,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#1),
   1.14611E+03   6.71946E-02   5.80703E-02   8.58769E-01   1.48022E-02 
    1.16380E-03   0.00000E+00   1.05000E-02   7.50075E-03   9.66997E-01 
    7.50075E-03   7.50075E-03   1.00000E-06   6.09680E-08   1.00000E+00
   1.14300E+03   6.71947E-02   5.80884E-02   8.58727E-01   1.48334E-02 
    1.15694E-03   0.00000E+00   1.04109E-02   7.42121E-03   9.67167E-01 
    7.48922E-03   7.51072E-03   1.00157E-06   1.88899E-03   9.98111E-01
   1.13300E+03   6.71952E-02   5.81371E-02   8.58597E-01   1.49355E-02 
    1.13496E-03   0.00000E+00   1.01267E-02   7.16737E-03   9.67710E-01 
    7.45180E-03   7.54266E-03   1.00658E-06   7.87022E-03   9.92130E-01
   1.12300E+03   6.71955E-02   5.81713E-02   8.58480E-01   1.50405E-02 
    1.11307E-03   0.00000E+00   9.84645E-03   6.91666E-03   9.68248E-01 
    7.41384E-03   7.57438E-03   1.01153E-06   1.37122E-02   9.86288E-01
   1.11300E+03   6.71958E-02   5.81908E-02   8.58374E-01   1.51483E-02 
    1.09128E-03   0.00000E+00   9.57002E-03   6.66928E-03   9.68778E-01 
    7.37531E-03   7.60588E-03   1.01640E-06   1.94184E-02   9.80582E-01
   1.10300E+03   6.71960E-02   5.81957E-02   8.58280E-01   1.52591E-02 
    1.06959E-03   0.00000E+00   9.29741E-03   6.42545E-03   9.69303E-01 
    7.33619E-03   7.63716E-03   1.02121E-06   2.49926E-02   9.75007E-01
   1.09300E+03   6.71962E-02   5.81862E-02   8.58197E-01   1.53728E-02 
    1.04799E-03   0.00000E+00   9.02859E-03   6.18533E-03   9.69820E-01 
    7.29645E-03   7.66822E-03   1.02595E-06   3.04378E-02   9.69562E-01
   1.08300E+03   6.71962E-02   5.81623E-02   8.58125E-01   1.54895E-02 
    1.02650E-03   0.00000E+00   8.76355E-03   5.94913E-03   9.70331E-01 
    7.25608E-03   7.69904E-03   1.03063E-06   3.57575E-02   9.64243E-01
   1.07300E+03   6.71963E-02   5.81241E-02   8.58065E-01   1.56093E-02 
    1.00512E-03   0.00000E+00   8.50228E-03   5.71701E-03   9.70835E-01 
    7.21504E-03   7.72963E-03   1.03524E-06   4.09546E-02   9.59045E-01
   1.06300E+03   6.71962E-02   5.80719E-02   8.58016E-01   1.57322E-02 
    9.83831E-04   0.00000E+00   8.24475E-03   5.48914E-03   9.71332E-01 
    7.17332E-03   7.75998E-03   1.03978E-06   4.60321E-02   9.53968E-01
   1.05300E+03   6.71961E-02   5.80059E-02   8.57977E-01   1.58582E-02 
    9.62650E-04   0.00000E+00   7.99096E-03   5.26569E-03   9.71821E-01 
    7.13090E-03   7.79009E-03   1.04425E-06   5.09928E-02   9.49007E-01
   1.04300E+03   6.71959E-02   5.79262E-02   8.57949E-01   1.59874E-02 
    9.41574E-04   0.00000E+00   7.74088E-03   5.04679E-03   9.72304E-01 
    7.08775E-03   7.81995E-03   1.04867E-06   5.58394E-02   9.44161E-01
   1.03300E+03   6.71957E-02   5.78332E-02   8.57931E-01   1.61198E-02 
    9.20606E-04   0.00000E+00   7.49452E-03   4.83258E-03   9.72778E-01 
    7.04385E-03   7.84957E-03   1.05301E-06   6.05744E-02   9.39426E-01
   1.02300E+03   6.71954E-02   5.77273E-02   8.57922E-01   1.62556E-02 
    8.99745E-04   0.00000E+00   7.25184E-03   4.62320E-03   9.73246E-01 
    6.99917E-03   7.87893E-03   1.05729E-06   6.52004E-02   9.34800E-01
   1.01300E+03   6.71950E-02   5.76086E-02   8.57923E-01   1.63946E-02 
    8.78995E-04   0.00000E+00   7.01286E-03   4.41876E-03   9.73706E-01 
    6.95371E-03   7.90803E-03   1.06151E-06   6.97197E-02   9.30280E-01
   1.00300E+03   6.71946E-02   5.74777E-02   8.57932E-01   1.65371E-02 
    8.58356E-04   0.00000E+00   6.77755E-03   4.21936E-03   9.74158E-01 
    6.90744E-03   7.93688E-03   1.06566E-06   7.41344E-02   9.25866E-01
   9.93000E+02   6.71941E-02   5.73350E-02   8.57950E-01   1.66830E-02 
    8.37830E-04   0.00000E+00   6.54592E-03   4.02510E-03   9.74602E-01 
    6.86034E-03   7.96545E-03   1.06974E-06   7.84469E-02   9.21553E-01
   9.92472E+02   6.71941E-02   5.73272E-02   8.57951E-01   1.66908E-02 
    8.36749E-04   0.00000E+00   6.53378E-03   4.01498E-03   9.74625E-01 
    6.85783E-03   7.96695E-03   1.06996E-06   7.86718E-02   9.21328E-01

 Phase Region for:
     BCC_A2                        
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=W(BCC_A2,C), col-3=W(BCC_A2,CR), col-4=W(BCC_A2,FE),
   col-5=W(BCC_A2,MN), col-6=W(BCC_A2,NI), col-7=W(BCC_A2,SI),
   col-8=W(CEMENTITE,C), col-9=W(CEMENTITE,CR), col-10=W(CEMENTITE,FE),
   col-11=W(CEMENTITE,MN), col-12=W(CEMENTITE,NI), col-13=W(CEMENTITE,SI),
   col-14=W(FCC_A1#1,C), col-15=W(FCC_A1#1,CR), col-16=W(FCC_A1#1,FE),
   col-17=W(FCC_A1#1,MN), col-18=W(FCC_A1#1,NI), col-19=W(FCC_A1#1,SI),
   col-20=NP(BCC_A2), col-21=NP(CEMENTITE), col-22=NP(FCC_A1#1),
   9.92472E+02   1.46108E-04   1.97075E-03   9.92624E-01   1.75737E-03 
    3.49971E-03   1.75528E-06   6.71941E-02   5.73269E-02   8.57951E-01 
    1.66909E-02   8.36754E-04   0.00000E+00   6.53378E-03   4.01496E-03 
    9.74625E-01   6.85786E-03   7.96700E-03   1.06995E-06   7.85554E-06 
    7.86729E-02   9.21319E-01
   9.83000E+02   1.33621E-04   1.50427E-03   9.90469E-01   2.37862E-03 
    5.51322E-03   1.32379E-06   6.71424E-02   4.56382E-02   8.61930E-01 
    2.39157E-02   1.37379E-03   0.00000E+00   6.40649E-03   3.07564E-03 
    9.67387E-01   9.90953E-03   1.32206E-02   8.33311E-07   5.30747E-01 
    1.49460E-01   3.19793E-01
   9.73000E+02   1.18962E-04   1.32036E-03   9.87710E-01   2.91006E-03 
    7.93913E-03   1.19671E-06   6.71287E-02   4.17678E-02   8.58395E-01 
    3.06942E-02   2.01409E-03   0.00000E+00   6.15400E-03   2.68039E-03 
    9.57935E-01   1.30450E-02   2.01846E-02   7.87332E-07   7.80923E-01 
    1.82158E-01   3.69189E-02
   9.70809E+02   1.15859E-04   1.29486E-03   9.87103E-01   3.00488E-03 
    8.48062E-03   1.18338E-06   6.71275E-02   4.13431E-02   8.57354E-01 
    3.20179E-02   2.15728E-03   0.00000E+00   6.09306E-03   2.62300E-03 
    9.55741E-01   1.36987E-02   2.18434E-02   7.86459E-07   8.13733E-01 
