
 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=X(FCC_A1#1,C), col-3=X(FCC_A1#1,CR), col-4=X(FCC_A1#1,FE),
   col-5=X(FCC_A1#1,MN), col-6=X(FCC_A1#1,NI), col-7=X(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.18300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.19300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.20300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.21300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.22300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.23300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.24300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.25300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.26300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.27300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.28300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.29300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.30300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.31300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.32300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.33300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.34300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.35300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.36300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.37300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.38300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.39300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.40300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.41300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.42300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.43300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.44300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.45300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.46300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.47300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00

 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=X(FCC_A1#1,C), col-3=X(FCC_A1#1,CR), col-4=X(FCC_A1#1,FE),
   col-5=X(FCC_A1#1,MN), col-6=X(FCC_A1#1,NI), col-7=X(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.16300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.15300E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00
   1.14996E+03   2.72873E-02   3.93960E-02   8.79320E-01   7.45796E-03 
    4.65365E-02   1.94490E-06   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=X(CEMENTITE,C), col-3=X(CEMENTITE,CR), col-4=X(CEMENTITE,FE),
   col-5=X(CEMENTITE,MN), col-6=X(CEMENTITE,NI), col-7=X(CEMENTITE,SI),
   col-8=X(FCC_A1#1,C), col-9=X(FCC_A1#1,CR), col-10=X(FCC_A1#1,FE),
   col-11=X(FCC_A1#1,MN), col-12=X(FCC_A1#1,NI), col-13=X(FCC_A1#1,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#1),
   1.14996E+03   2.50000E-01   2.66418E-01   4.73698E-01   6.93263E-03 
    2.95214E-03   0.00000E+00   2.72873E-02   3.93960E-02   8.79320E-01 
    7.45796E-03   4.65365E-02   1.94490E-06   4.91473E-08   1.00000E+00
   1.14300E+03   2.50000E-01   2.67516E-01   4.72633E-01   6.95319E-03 
    2.89803E-03   0.00000E+00   2.65318E-02   3.86222E-02   8.80700E-01 
    7.45967E-03   4.66846E-02   1.95150E-06   3.38067E-03   9.96619E-01
   1.13300E+03   2.50000E-01   2.69115E-01   4.71080E-01   6.98368E-03 
    2.82112E-03   0.00000E+00   2.54691E-02   3.75206E-02   8.82653E-01 
    7.46183E-03   4.68934E-02   1.96078E-06   8.09786E-03   9.91902E-01
   1.12300E+03   2.50000E-01   2.70740E-01   4.69499E-01   7.01531E-03 
    2.74520E-03   0.00000E+00   2.44329E-02   3.64310E-02   8.84573E-01 
    7.46363E-03   4.70978E-02   1.96983E-06   1.26541E-02   9.87346E-01
   1.11300E+03   2.50000E-01   2.72390E-01   4.67891E-01   7.04814E-03 
    2.67027E-03   0.00000E+00   2.34234E-02   3.53538E-02   8.86458E-01 
    7.46507E-03   4.72976E-02   1.97865E-06   1.70533E-02   9.82947E-01
   1.10300E+03   2.50000E-01   2.74065E-01   4.66256E-01   7.08221E-03 
    2.59635E-03   0.00000E+00   2.24404E-02   3.42890E-02   8.88310E-01 
    7.46614E-03   4.74928E-02   1.98723E-06   2.12993E-02   9.78701E-01
   1.09300E+03   2.50000E-01   2.75765E-01   4.64594E-01   7.11756E-03 
    2.52345E-03   0.00000E+00   2.14840E-02   3.32369E-02   8.90127E-01 
    7.46683E-03   4.76834E-02   1.99558E-06   2.53956E-02   9.74604E-01
   1.08300E+03   2.50000E-01   2.77488E-01   4.62906E-01   7.15424E-03 
    2.45157E-03   0.00000E+00   2.05540E-02   3.21977E-02   8.91910E-01 
    7.46714E-03   4.78694E-02   2.00371E-06   2.93460E-02   9.70654E-01
   1.07300E+03   2.50000E-01   2.79235E-01   4.61192E-01   7.19230E-03 
    2.38073E-03   0.00000E+00   1.96503E-02   3.11717E-02   8.93658E-01 
    7.46707E-03   4.80507E-02   2.01160E-06   3.31540E-02   9.66846E-01
   1.06300E+03   2.50000E-01   2.81006E-01   4.59452E-01   7.23180E-03 
    2.31094E-03   0.00000E+00   1.87728E-02   3.01591E-02   8.95372E-01 
    7.46661E-03   4.82273E-02   2.01926E-06   3.68230E-02   9.63177E-01
