
 Phase Region for:
     CEMENTITE                     
     FCC_A1#2                      
 col-1=T, col-2=W(CEMENTITE,C), col-3=W(CEMENTITE,CR), col-4=W(CEMENTITE,FE),
   col-5=W(CEMENTITE,MN), col-6=W(CEMENTITE,NI), col-7=W(CEMENTITE,SI),
   col-8=W(FCC_A1#2,C), col-9=W(FCC_A1#2,CR), col-10=W(FCC_A1#2,FE),
   col-11=W(FCC_A1#2,MN), col-12=W(FCC_A1#2,NI), col-13=W(FCC_A1#2,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#2),
   1.17300E+03   6.76641E-02   1.48774E-01   7.43410E-01   3.74721E-02 
    2.68022E-03   0.00000E+00   8.50357E-03   2.16586E-02   9.05168E-01 
    2.70641E-02   2.29552E-02   1.46503E-02   4.50254E-03   9.95497E-01
   1.18068E+03   6.76620E-02   1.48419E-01   7.43899E-01   3.72922E-02 
    2.72778E-03   0.00000E+00   8.72524E-03   2.21349E-02   9.04562E-01 
    2.71031E-02   2.28792E-02   1.45954E-02   0.00000E+00   1.00000E+00

 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=W(FCC_A1#2,C), col-3=W(FCC_A1#2,CR), col-4=W(FCC_A1#2,FE),
   col-5=W(FCC_A1#2,MN), col-6=W(FCC_A1#2,NI), col-7=W(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.18068E+03   8.72524E-03   2.21349E-02   9.04562E-01   2.71031E-02 
    2.28792E-02   1.45954E-02   1.00000E+00
   1.18300E+03   8.72524E-03   2.21349E-02   9.04562E-01   2.71031E-02 
    2.28792E-02   1.45954E-02   1.00000E+00
   1.19300E+03   8.72524E-03   2.21349E-02   9.04562E-01   2.71031E-02 
    2.28792E-02   1.45954E-02   1.00000E+00
   1.20300E+03   8.72524E-03   2.21349E-02   9.04562E-01   2.71031E-02 
    2.28792E-02   1.45954E-02   1.00000E+00
   1.21300E+03   8.72524E-03   2.21349E-02   9.04562E-01   2.71031E-02 
    2.28792E-02   1.45954E-02   1.00000E+00
   1.22300E+03   8.72524E-03   2.21349E-02   9.04562E-01   2.71031E-02 
    2.28792E-02   1.45954E-02   1.00000E+00
   1.23300E+03   8.72524E-03   2.21349E-02   9.04562E-01   2.71031E-02 
    2.28792E-02   1.45954E-02   1.00000E+00
   1.24300E+03   8.72524E-03   2.21349E-02   9.04562E-01   2.71031E-02 
    2.28792E-02   1.45954E-02   1.00000E+00
   1.25300E+03   8.72524E-03   2.21349E-02   9.04562E-01   2.71031E-02 
    2.28792E-02   1.45954E-02   1.00000E+00
   1.26300E+03   8.72524E-03   2.21349E-02   9.04562E-01   2.71031E-02 
