
 Phase Region for:
     CEMENTITE                     
     FCC_A1#2                      
 col-1=T, col-2=W(CEMENTITE,C), col-3=W(CEMENTITE,CR), col-4=W(CEMENTITE,FE),
   col-5=W(CEMENTITE,MN), col-6=W(CEMENTITE,NI), col-7=W(CEMENTITE,SI),
   col-8=W(FCC_A1#2,C), col-9=W(FCC_A1#2,CR), col-10=W(FCC_A1#2,FE),
   col-11=W(FCC_A1#2,MN), col-12=W(FCC_A1#2,NI), col-13=W(FCC_A1#2,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#2),
   1.17300E+03   6.72218E-02   5.72063E-02   8.29049E-01   4.48229E-02 
    1.70002E-03   0.00000E+00   1.05969E-02   8.61223E-03   9.34829E-01 
    2.66695E-02   1.14286E-02   7.86384E-03   2.24624E-03   9.97754E-01
   1.17652E+03   6.72214E-02   5.71654E-02   8.29177E-01   4.47244E-02 
    1.71199E-03   0.00000E+00   1.07035E-02   8.70367E-03   9.34630E-01 
    2.67037E-02   1.14103E-02   7.84904E-03   0.00000E+00   1.00000E+00

 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=W(FCC_A1#2,C), col-3=W(FCC_A1#2,CR), col-4=W(FCC_A1#2,FE),
   col-5=W(FCC_A1#2,MN), col-6=W(FCC_A1#2,NI), col-7=W(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.17652E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.18300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.19300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.20300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.21300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.22300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.23300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.24300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.25300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.26300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.27300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.28300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.29300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.30300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.31300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.32300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.33300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.34300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.35300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.36300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.37300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.38300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.39300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.40300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.41300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.42300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.43300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.44300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.45300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.46300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00
   1.47300E+03   1.07035E-02   8.70367E-03   9.34630E-01   2.67037E-02 
    1.14103E-02   7.84904E-03   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#2                      
 col-1=T, col-2=W(CEMENTITE,C), col-3=W(CEMENTITE,CR), col-4=W(CEMENTITE,FE),
   col-5=W(CEMENTITE,MN), col-6=W(CEMENTITE,NI), col-7=W(CEMENTITE,SI),
   col-8=W(FCC_A1#2,C), col-9=W(FCC_A1#2,CR), col-10=W(FCC_A1#2,FE),
   col-11=W(FCC_A1#2,MN), col-12=W(FCC_A1#2,NI), col-13=W(FCC_A1#2,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#2),
   1.17300E+03   6.72218E-02   5.72063E-02   8.29049E-01   4.48229E-02 
    1.70002E-03   0.00000E+00   1.05969E-02   8.61223E-03   9.34829E-01 
    2.66695E-02   1.14286E-02   7.86384E-03   2.24624E-03   9.97754E-01
   1.16300E+03   6.72228E-02   5.73169E-02   8.28686E-01   4.51078E-02 
    1.66621E-03   0.00000E+00   1.02974E-02   8.35438E-03   9.35391E-01 
    2.65715E-02   1.14803E-02   7.90544E-03   8.51591E-03   9.91484E-01
   1.15300E+03   6.72237E-02   5.74191E-02   8.28324E-01   4.54011E-02 
    1.63257E-03   0.00000E+00   1.00021E-02   8.09909E-03   9.35949E-01 
    2.64717E-02   1.15316E-02   7.94645E-03   1.46333E-02   9.85367E-01
   1.14300E+03   6.72246E-02   5.75129E-02   8.27960E-01   4.57029E-02 
    1.59913E-03   0.00000E+00   9.71091E-03   7.84651E-03   9.36503E-01 
    2.63700E-02   1.15826E-02   7.98688E-03   2.06023E-02   9.79398E-01
   1.13300E+03   6.72255E-02   5.75981E-02   8.27597E-01   4.60134E-02 
    1.56589E-03   0.00000E+00   9.42394E-03   7.59678E-03   9.37053E-01 
    2.62666E-02   1.16332E-02   8.02673E-03   2.64266E-02   9.73573E-01
   1.12300E+03   6.72263E-02   5.76747E-02   8.27233E-01   4.63327E-02 
    1.53284E-03   0.00000E+00   9.14114E-03   7.35005E-03   9.37598E-01 
    2.61611E-02   1.16833E-02   8.06600E-03   3.21100E-02   9.67890E-01
   1.11300E+03   6.72271E-02   5.77427E-02   8.26869E-01   4.66611E-02 
    1.50000E-03   0.00000E+00   8.86251E-03   7.10646E-03   9.38140E-01 
    2.60537E-02   1.17331E-02   8.10468E-03   3.76558E-02   9.62344E-01
   1.10300E+03   6.72279E-02   5.78019E-02   8.26504E-01   4.69986E-02 
    1.46737E-03   0.00000E+00   8.58804E-03   6.86614E-03   9.38676E-01 
    2.59442E-02   1.17824E-02   8.14279E-03   4.30673E-02   9.56933E-01
   1.09300E+03   6.72286E-02   5.78524E-02   8.26138E-01   4.73455E-02 
    1.43495E-03   0.00000E+00   8.31772E-03   6.62923E-03   9.39209E-01 
    2.58325E-02   1.18313E-02   8.18033E-03   4.83476E-02   9.51652E-01
   1.08300E+03   6.72294E-02   5.78942E-02   8.25772E-01   4.77020E-02 
    1.40275E-03   0.00000E+00   8.05156E-03   6.39587E-03   9.39737E-01 
    2.57186E-02   1.18798E-02   8.21728E-03   5.34996E-02   9.46500E-01
   1.07300E+03   6.72300E-02   5.79273E-02   8.25404E-01   4.80682E-02 
    1.37077E-03   0.00000E+00   7.78954E-03   6.16618E-03   9.40260E-01 
    2.56024E-02   1.19278E-02   8.25366E-03   5.85263E-02   9.41474E-01
   1.06300E+03   6.72307E-02   5.79516E-02   8.25034E-01   4.84444E-02 
    1.33902E-03   0.00000E+00   7.53167E-03   5.94029E-03   9.40779E-01 
