
 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=W(FCC_A1#1,C), col-3=W(FCC_A1#1,CR), col-4=W(FCC_A1#1,FE),
   col-5=W(FCC_A1#1,MN), col-6=W(FCC_A1#1,NI), col-7=W(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.18300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.19300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.20300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.21300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.22300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.23300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.24300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.25300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.26300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.27300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.28300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.29300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.30300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.31300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.32300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.33300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.34300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.35300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.36300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.37300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.38300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.39300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.40300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.41300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.42300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.43300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.44300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.45300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.46300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.47300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00

 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=W(FCC_A1#1,C), col-3=W(FCC_A1#1,CR), col-4=W(FCC_A1#1,FE),
   col-5=W(FCC_A1#1,MN), col-6=W(FCC_A1#1,NI), col-7=W(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.16300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.15300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.14300E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00
   1.13829E+03   1.05000E-02   1.00000E-06   9.44497E-01   3.00000E-02 
    7.50075E-03   7.50075E-03   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=W(CEMENTITE,C), col-3=W(CEMENTITE,CR), col-4=W(CEMENTITE,FE),
   col-5=W(CEMENTITE,MN), col-6=W(CEMENTITE,NI), col-7=W(CEMENTITE,SI),
   col-8=W(FCC_A1#1,C), col-9=W(FCC_A1#1,CR), col-10=W(FCC_A1#1,FE),
   col-11=W(FCC_A1#1,MN), col-12=W(FCC_A1#1,NI), col-13=W(FCC_A1#1,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#1),
   1.13829E+03   6.69527E-02   7.19414E-06   8.75525E-01   5.63139E-02 
    1.20101E-03   0.00000E+00   1.05000E-02   1.00000E-06   9.44498E-01 
    3.00000E-02   7.50075E-03   7.50075E-03   6.13565E-08   1.00000E+00
   1.13300E+03   6.69530E-02   7.19920E-06   8.75338E-01   5.65128E-02 
    1.18857E-03   0.00000E+00   1.03466E-02   9.83156E-07   9.44685E-01 
    2.99280E-02   7.51790E-03   7.52113E-03   3.22626E-03   9.96774E-01
   1.12300E+03   6.69535E-02   7.20738E-06   8.74978E-01   5.68960E-02 
    1.16508E-03   0.00000E+00   1.00590E-02   9.51507E-07   9.45041E-01 
    2.97899E-02   7.55025E-03   7.55935E-03   9.22926E-03   9.90771E-01
   1.11300E+03   6.69540E-02   7.21373E-06   8.74609E-01   5.72884E-02 
    1.14167E-03   0.00000E+00   9.77454E-03   9.20151E-07   9.45396E-01 
    2.96493E-02   7.58247E-03   7.59714E-03   1.51061E-02   9.84894E-01
   1.10300E+03   6.69545E-02   7.21826E-06   8.74230E-01   5.76903E-02 
    1.11834E-03   0.00000E+00   9.49331E-03   8.89117E-07   9.45751E-01 
    2.95062E-02   7.61456E-03   7.63450E-03   2.08595E-02   9.79140E-01
   1.09300E+03   6.69551E-02   7.22100E-06   8.73842E-01   5.81010E-02 
    1.09510E-03   0.00000E+00   9.21531E-03   8.58435E-07   9.46105E-01 
    2.93605E-02   7.64652E-03   7.67144E-03   2.64917E-02   9.73508E-01
   1.08300E+03   6.69556E-02   7.22196E-06   8.73443E-01   5.85223E-02 
    1.07193E-03   0.00000E+00   8.94053E-03   8.28131E-07   9.46460E-01 
    2.92121E-02   7.67833E-03   7.70794E-03   3.20057E-02   9.67994E-01
   1.07300E+03   6.69562E-02   7.22116E-06   8.73034E-01   5.89537E-02 
    1.04886E-03   0.00000E+00   8.66900E-03   7.98234E-07   9.46815E-01 
    2.90610E-02   7.71000E-03   7.74402E-03   3.74033E-02   9.62597E-01
   1.06300E+03   6.69567E-02   7.21863E-06   8.72615E-01   5.93953E-02 
    1.02588E-03   0.00000E+00   8.40074E-03   7.68769E-07   9.47170E-01 
    2.89070E-02   7.74151E-03   7.77965E-03   4.26868E-02   9.57313E-01
   1.05300E+03   6.69573E-02   7.21441E-06   8.72185E-01   5.98474E-02 
    1.00301E-03   0.00000E+00   8.13577E-03   7.39763E-07   9.47526E-01 
    2.87501E-02   7.77285E-03   7.81485E-03   4.78580E-02   9.52142E-01
   1.04300E+03   6.69579E-02   7.20854E-06   8.71744E-01   6.03102E-02 
    9.80241E-04   0.00000E+00   7.87413E-03   7.11239E-07   9.47881E-01 
    2.85903E-02   7.80402E-03   7.84961E-03   5.29189E-02   9.47081E-01
   1.03300E+03   6.69585E-02   7.20106E-06   8.71293E-01   6.07840E-02 
    9.57587E-04   0.00000E+00   7.61584E-03   6.83221E-07   9.48237E-01 
    2.84274E-02   7.83500E-03   7.88392E-03   5.78710E-02   9.42129E-01
   1.02300E+03   6.69591E-02   7.19203E-06   8.70830E-01   6.12690E-02 
    9.35051E-04   0.00000E+00   7.36095E-03   6.55732E-07   9.48593E-01 
    2.82615E-02   7.86579E-03   7.91778E-03   6.27161E-02   9.37284E-01
   1.01300E+03   6.69597E-02   7.18148E-06   8.70355E-01   6.17655E-02 
    9.12639E-04   0.00000E+00   7.10948E-03   6.28790E-07   9.48950E-01 
    2.80924E-02   7.89638E-03   7.95118E-03   6.74555E-02   9.32545E-01
   1.00300E+03   6.69603E-02   7.16949E-06   8.69868E-01   6.22737E-02 
    8.90357E-04   0.00000E+00   6.86149E-03   6.02415E-07   9.49307E-01 
    2.79202E-02   7.92675E-03   7.98413E-03   7.20907E-02   9.27909E-01
   9.93000E+02   6.69610E-02   7.15612E-06   8.69370E-01   6.27939E-02 
    8.68210E-04   0.00000E+00   6.61701E-03   5.76625E-07   9.49664E-01 
    2.77447E-02   7.95689E-03   8.01660E-03   7.66228E-02   9.23377E-01
   9.83000E+02   6.69617E-02   7.14142E-06   8.68858E-01   6.33265E-02 
    8.46205E-04   0.00000E+00   6.37609E-03   5.51436E-07   9.50022E-01 
    2.75659E-02   7.98679E-03   8.04860E-03   8.10532E-02   9.18947E-01
   9.78707E+02   6.69619E-02   7.13473E-06   8.68635E-01   6.35590E-02 
    8.36804E-04   0.00000E+00   6.27377E-03   5.40810E-07   9.50176E-01 
    2.74881E-02   7.99955E-03   8.06219E-03   8.29241E-02   9.17076E-01

 Phase Region for:
     BCC_A2                        
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=W(BCC_A2,C), col-3=W(BCC_A2,CR), col-4=W(BCC_A2,FE),
   col-5=W(BCC_A2,MN), col-6=W(BCC_A2,NI), col-7=W(BCC_A2,SI),
   col-8=W(CEMENTITE,C), col-9=W(CEMENTITE,CR), col-10=W(CEMENTITE,FE),
   col-11=W(CEMENTITE,MN), col-12=W(CEMENTITE,NI), col-13=W(CEMENTITE,SI),
   col-14=W(FCC_A1#1,C), col-15=W(FCC_A1#1,CR), col-16=W(FCC_A1#1,FE),
   col-17=W(FCC_A1#1,MN), col-18=W(FCC_A1#1,NI), col-19=W(FCC_A1#1,SI),
   col-20=NP(BCC_A2), col-21=NP(CEMENTITE), col-22=NP(FCC_A1#1),
   9.78707E+02   1.18755E-04   2.78808E-07   9.78419E-01   7.54303E-03 
    3.08507E-03   1.08335E-02   6.69619E-02   7.13472E-06   8.68635E-01 
    6.35592E-02   8.36806E-04   0.00000E+00   6.27377E-03   5.40809E-07 
    9.50176E-01   2.74881E-02   7.99958E-03   8.06218E-03   3.85156E-06 
    8.29246E-02   9.17072E-01
   9.73000E+02   1.09927E-04   2.50793E-07   9.77957E-01   8.21975E-03 
    3.52560E-03   1.01871E-02   6.69706E-02   6.59300E-06   8.60370E-01 
    7.16962E-02   9.57083E-04   0.00000E+00   6.13042E-03   4.85919E-07 
    9.45783E-01   3.08726E-02   9.51177E-03   7.70162E-03   1.97476E-01 
    1.09622E-01   6.92901E-01
   9.63000E+02   9.53311E-05   2.19802E-07   9.76635E-01   9.35198E-03 
    4.40893E-03   9.50896E-03   6.69856E-02   6.02711E-06   8.45852E-01 
    8.59584E-02   1.19845E-03   0.00000E+00   5.85530E-03   4.23234E-07 
    9.36957E-01   3.69871E-02   1.27850E-02   7.41534E-03   4.49051E-01 
    1.42716E-01   4.08233E-01
   9.53000E+02   8.22889E-05   2.00890E-07   9.75026E-01   1.03130E-02 
    5.41199E-03   9.16611E-03   6.69996E-02   5.73235E-06   8.32082E-01 
    9.94383E-02   1.47394E-03   0.00000E+00   5.56591E-03   3.83032E-07 
    9.27140E-01   4.30214E-02   1.68994E-02   7.37301E-03   6.12097E-01 
    1.63149E-01   2.24754E-01
   9.43000E+02   7.09108E-05   1.87794E-07   9.73374E-01   1.10476E-02 
    6.51196E-03   8.99549E-03   6.70121E-02   5.57883E-06   8.19532E-01 
    1.11672E-01   1.77898E-03   0.00000E+00   5.27278E-03   3.53670E-07 
    9.16559E-01   4.88043E-02   2.19198E-02   7.44390E-03   7.17099E-01 
    1.75524E-01   1.07377E-01
