
 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=X(FCC_A1#1,C), col-3=X(FCC_A1#1,CR), col-4=X(FCC_A1#1,FE),
   col-5=X(FCC_A1#1,MN), col-6=X(FCC_A1#1,NI), col-7=X(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.18300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.19300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.20300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.21300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.22300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.23300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.24300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.25300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.26300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.27300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.28300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.29300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.30300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.31300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.32300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.33300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.34300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.35300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.36300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.37300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.38300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.39300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.40300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.41300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.42300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.43300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.44300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.45300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.46300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.47300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00

 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=X(FCC_A1#1,C), col-3=X(FCC_A1#1,CR), col-4=X(FCC_A1#1,FE),
   col-5=X(FCC_A1#1,MN), col-6=X(FCC_A1#1,NI), col-7=X(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.16300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.15300E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00
   1.14389E+03   2.66863E-02   3.08225E-02   8.43215E-01   2.91719E-02 
    2.73070E-02   4.27970E-02   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=X(CEMENTITE,C), col-3=X(CEMENTITE,CR), col-4=X(CEMENTITE,FE),
   col-5=X(CEMENTITE,MN), col-6=X(CEMENTITE,NI), col-7=X(CEMENTITE,SI),
   col-8=X(FCC_A1#1,C), col-9=X(FCC_A1#1,CR), col-10=X(FCC_A1#1,FE),
   col-11=X(FCC_A1#1,MN), col-12=X(FCC_A1#1,NI), col-13=X(FCC_A1#1,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#1),
   1.14389E+03   2.50000E-01   1.95163E-01   5.23482E-01   2.93170E-02 
    2.03825E-03   0.00000E+00   2.66863E-02   3.08225E-02   8.43215E-01 
    2.91719E-02   2.73070E-02   4.27970E-02   4.78130E-08   1.00000E+00
   1.14300E+03   2.50000E-01   1.95261E-01   5.23372E-01   2.93337E-02 
    2.03333E-03   0.00000E+00   2.65909E-02   3.07522E-02   8.43352E-01 
    2.91718E-02   2.73178E-02   4.28153E-02   4.27070E-04   9.99573E-01
   1.13300E+03   2.50000E-01   1.96371E-01   5.22126E-01   2.95240E-02 
    1.97862E-03   0.00000E+00   2.55376E-02   2.99709E-02   8.44867E-01 
    2.91701E-02   2.74372E-02   4.30172E-02   5.11760E-03   9.94882E-01
   1.12300E+03   2.50000E-01   1.97509E-01   5.20845E-01   2.97209E-02 
    1.92454E-03   0.00000E+00   2.45088E-02   2.91971E-02   8.46359E-01 
    2.91665E-02   2.75545E-02   4.32143E-02   9.65674E-03   9.90343E-01
   1.11300E+03   2.50000E-01   1.98675E-01   5.19530E-01   2.99246E-02 
    1.87110E-03   0.00000E+00   2.35045E-02   2.84309E-02   8.47827E-01 
    2.91612E-02   2.76694E-02   4.34068E-02   1.40480E-02   9.85952E-01
   1.10300E+03   2.50000E-01   1.99867E-01   5.18180E-01   3.01354E-02 
    1.81831E-03   0.00000E+00   2.25247E-02   2.76722E-02   8.49273E-01 
    2.91539E-02   2.77820E-02   4.35946E-02   1.82947E-02   9.81705E-01
   1.09300E+03   2.50000E-01   2.01086E-01   5.16795E-01   3.03535E-02 
    1.76620E-03   0.00000E+00   2.15694E-02   2.69212E-02   8.50695E-01 
    2.91448E-02   2.78922E-02   4.37777E-02   2.24001E-02   9.77600E-01
   1.08300E+03   2.50000E-01   2.02331E-01   5.15375E-01   3.05792E-02 
    1.71476E-03   0.00000E+00   2.06386E-02   2.61778E-02   8.52094E-01 
    2.91338E-02   2.80000E-02   4.39560E-02   2.63674E-02   9.73633E-01
   1.07300E+03   2.50000E-01   2.03604E-01   5.13919E-01   3.08127E-02 
    1.66402E-03   0.00000E+00   1.97323E-02   2.54420E-02   8.53470E-01 
    2.91208E-02   2.81055E-02   4.41297E-02   3.01998E-02   9.69800E-01
   1.06300E+03   2.50000E-01   2.04902E-01   5.12429E-01   3.10545E-02 
    1.61398E-03   0.00000E+00   1.88503E-02   2.47141E-02   8.54823E-01 
    2.91058E-02   2.82085E-02   4.42988E-02   3.39001E-02   9.66100E-01
   1.05300E+03   2.50000E-01   2.06227E-01   5.10903E-01   3.13047E-02 
    1.56466E-03   0.00000E+00   1.79926E-02   2.39939E-02   8.56152E-01 
    2.90889E-02   2.83091E-02   4.44631E-02   3.74714E-02   9.62529E-01
   1.04300E+03   2.50000E-01   2.07578E-01   5.09342E-01   3.15638E-02 
    1.51607E-03   0.00000E+00   1.71593E-02   2.32817E-02   8.57459E-01 
    2.90698E-02   2.84073E-02   4.46228E-02   4.09165E-02   9.59083E-01
   1.03300E+03   2.50000E-01   2.08955E-01   5.07745E-01   3.18321E-02 
    1.46821E-03   0.00000E+00   1.63500E-02   2.25775E-02   8.58743E-01 
