
 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=W(FCC_A1#2,C), col-3=W(FCC_A1#2,CR), col-4=W(FCC_A1#2,FE),
   col-5=W(FCC_A1#2,MN), col-6=W(FCC_A1#2,NI), col-7=W(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.17300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.18300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.19300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.20300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.21300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.22300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.23300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.24300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.25300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.26300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.27300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.28300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.29300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.30300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.31300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.32300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.33300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.34300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.35300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.36300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25002E-02   1.00000E-06   1.00000E+00
   1.37300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.38300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.39300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.40300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.41300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.42300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.43300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.44300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.45300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.46300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.47300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00

 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=W(FCC_A1#2,C), col-3=W(FCC_A1#2,CR), col-4=W(FCC_A1#2,FE),
   col-5=W(FCC_A1#2,MN), col-6=W(FCC_A1#2,NI), col-7=W(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.17300E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.17290E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00
   1.17265E+03   1.20000E-02   1.00000E-06   9.35498E-01   3.00000E-02 
    2.25003E-02   1.00000E-06   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#2                      
 col-1=T, col-2=W(CEMENTITE,C), col-3=W(CEMENTITE,CR), col-4=W(CEMENTITE,FE),
   col-5=W(CEMENTITE,MN), col-6=W(CEMENTITE,NI), col-7=W(CEMENTITE,SI),
   col-8=W(FCC_A1#2,C), col-9=W(FCC_A1#2,CR), col-10=W(FCC_A1#2,FE),
   col-11=W(FCC_A1#2,MN), col-12=W(FCC_A1#2,NI), col-13=W(FCC_A1#2,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#2),
   1.17265E+03   6.69431E-02   6.84259E-06   8.73386E-01   5.56961E-02 
    3.96840E-03   0.00000E+00   1.20000E-02   1.00000E-06   9.35498E-01 
    3.00000E-02   2.25003E-02   1.00000E-06   6.50383E-08   1.00000E+00
   1.16300E+03   6.69436E-02   6.84959E-06   8.73167E-01   5.59829E-02 
    3.89921E-03   0.00000E+00   1.17123E-02   9.69372E-07   9.35824E-01 
    2.98640E-02   2.25976E-02   1.00524E-06   6.21646E-03   9.93784E-01
   1.15300E+03   6.69442E-02   6.85493E-06   8.72935E-01   5.62866E-02 
    3.82765E-03   0.00000E+00   1.14171E-02   9.37890E-07   9.36161E-01 
    2.97211E-02   2.26983E-02   1.01061E-06   1.25281E-02   9.87472E-01
   1.14300E+03   6.69448E-02   6.85834E-06   8.72695E-01   5.65969E-02 
    3.75621E-03   0.00000E+00   1.11248E-02   9.06687E-07   9.36498E-01 
    2.95764E-02   2.27988E-02   1.01593E-06   1.87125E-02   9.81288E-01
   1.13300E+03   6.69454E-02   6.85982E-06   8.72449E-01   5.69141E-02 
    3.68491E-03   0.00000E+00   1.08354E-02   8.75797E-07   9.36834E-01 
    2.94295E-02   2.28991E-02   1.02120E-06   2.47727E-02   9.75227E-01
   1.12300E+03   6.69459E-02   6.85938E-06   8.72195E-01   5.72382E-02 
    3.61375E-03   0.00000E+00   1.05488E-02   8.45247E-07   9.37170E-01 
    2.92806E-02   2.29991E-02   1.02641E-06   3.07116E-02   9.69288E-01
   1.11300E+03   6.69465E-02   6.85704E-06   8.71935E-01   5.75693E-02 
    3.54275E-03   0.00000E+00   1.02651E-02   8.15068E-07   9.37505E-01 
    2.91295E-02   2.30988E-02   1.03157E-06   3.65320E-02   9.63468E-01
   1.10300E+03   6.69471E-02   6.85282E-06   8.71666E-01   5.79076E-02 
    3.47193E-03   0.00000E+00   9.98426E-03   7.85289E-07   9.37839E-01 
    2.89762E-02   2.31983E-02   1.03669E-06   4.22364E-02   9.57764E-01
   1.09300E+03   6.69478E-02   6.84675E-06   8.71391E-01   5.82532E-02 
    3.40129E-03   0.00000E+00   9.70629E-03   7.55937E-07   9.38174E-01 
