
 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=X(FCC_A1#2,C), col-3=X(FCC_A1#2,CR), col-4=X(FCC_A1#2,FE),
   col-5=X(FCC_A1#2,MN), col-6=X(FCC_A1#2,NI), col-7=X(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.17300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.18300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.19300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.20300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.21300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.22300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.23300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.24300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.25300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.26300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.27300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.28300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.29300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.30300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.31300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.32300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.33300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.34300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.35300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.36300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.37300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.38300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.39300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.40300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.41300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.42300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.43300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.44300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.45300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.46300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.47300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00

 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=X(FCC_A1#2,C), col-3=X(FCC_A1#2,CR), col-4=X(FCC_A1#2,FE),
   col-5=X(FCC_A1#2,MN), col-6=X(FCC_A1#2,NI), col-7=X(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.17300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.16300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.15300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.14300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.13300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.12300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.11300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.10300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.09300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.08300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.07300E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00
   1.06832E+03   4.05585E-02   1.04099E-06   9.09602E-01   2.21683E-02 
    2.76678E-02   1.92721E-06   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#2                      
 col-1=T, col-2=X(CEMENTITE,C), col-3=X(CEMENTITE,CR), col-4=X(CEMENTITE,FE),
   col-5=X(CEMENTITE,MN), col-6=X(CEMENTITE,NI), col-7=X(CEMENTITE,SI),
   col-8=X(FCC_A1#2,C), col-9=X(FCC_A1#2,CR), col-10=X(FCC_A1#2,FE),
   col-11=X(FCC_A1#2,MN), col-12=X(FCC_A1#2,NI), col-13=X(FCC_A1#2,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#2),
   1.06832E+03   2.50000E-01   8.73770E-06   7.09475E-01   3.72516E-02 
    3.26484E-03   0.00000E+00   4.05585E-02   1.04099E-06   9.09602E-01 
    2.21683E-02   2.76678E-02   1.92721E-06   5.59562E-08   1.00000E+00
   1.06300E+03   2.50000E-01   8.72311E-06   7.09383E-01   3.73823E-02 
    3.22640E-03   0.00000E+00   3.99360E-02   1.01816E-06   9.10197E-01 
    2.21231E-02   2.77405E-02   1.93293E-06   2.96339E-03   9.97037E-01
   1.05300E+03   2.50000E-01   8.69323E-06   7.09205E-01   3.76321E-02 
    3.15441E-03   0.00000E+00   3.87751E-02   9.75836E-07   9.11309E-01 
    2.20366E-02   2.78766E-02   1.94362E-06   8.44304E-03   9.91557E-01
   1.04300E+03   2.50000E-01   8.66024E-06   7.09021E-01   3.78876E-02 
    3.08271E-03   0.00000E+00   3.76251E-02   9.34282E-07   9.12412E-01 
    2.19482E-02   2.80122E-02   1.95420E-06   1.38122E-02   9.86188E-01
   1.03300E+03   2.50000E-01   8.62428E-06   7.08831E-01   3.81489E-02 
    3.01131E-03   0.00000E+00   3.64862E-02   8.93549E-07   9.13506E-01 
    2.18576E-02   2.81473E-02   1.96468E-06   1.90726E-02   9.80927E-01
   1.02300E+03   2.50000E-01   8.58552E-06   7.08635E-01   3.84161E-02 
    2.94023E-03   0.00000E+00   3.53586E-02   8.53683E-07   9.14592E-01 
    2.17649E-02   2.82818E-02   1.97505E-06   2.42260E-02   9.75774E-01
   1.01300E+03   2.50000E-01   8.54410E-06   7.08432E-01   3.86895E-02 
    2.86948E-03   0.00000E+00   3.42424E-02   8.14726E-07   9.15669E-01 
    2.16701E-02   2.84157E-02   1.98532E-06   2.92738E-02   9.70726E-01
   1.00300E+03   2.50000E-01   8.50021E-06   7.08223E-01   3.89692E-02 
    2.79909E-03   0.00000E+00   3.31380E-02   7.76716E-07   9.16737E-01 
    2.15731E-02   2.85489E-02   1.99549E-06   3.42174E-02   9.65783E-01
   9.93000E+02   2.50000E-01   8.45401E-06   7.08007E-01   3.92552E-02 
    2.72907E-03   0.00000E+00   3.20456E-02   7.39687E-07   9.17796E-01 
    2.14738E-02   2.86815E-02   2.00554E-06   3.90581E-02   9.60942E-01
   9.83000E+02   2.50000E-01   8.40568E-06   7.07784E-01   3.95478E-02 
    2.65945E-03   0.00000E+00   3.09654E-02   7.03668E-07   9.18846E-01 
    2.13723E-02   2.88133E-02   2.01548E-06   4.37971E-02   9.56203E-01
   9.73000E+02   2.50000E-01   8.35540E-06   7.07554E-01   3.98471E-02 
    2.59024E-03   0.00000E+00   2.98977E-02   6.68684E-07   9.19887E-01 
    2.12685E-02   2.89443E-02   2.02530E-06   4.84355E-02   9.51564E-01
   9.63000E+02   2.50000E-01   8.30336E-06   7.07317E-01   4.01533E-02 
    2.52147E-03   0.00000E+00   2.88428E-02   6.34756E-07   9.20918E-01 
    2.11623E-02   2.90745E-02   2.03501E-06   5.29742E-02   9.47026E-01
   9.53000E+02   2.50000E-01   8.24975E-06   7.07072E-01   4.04666E-02 
