
 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=W(FCC_A1#1,C), col-3=W(FCC_A1#1,CR), col-4=W(FCC_A1#1,FE),
   col-5=W(FCC_A1#1,MN), col-6=W(FCC_A1#1,NI), col-7=W(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.18300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.19300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.20300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.21300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.22300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.23300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.24300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.25300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.26300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.27300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.28300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.29300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.30300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.31300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.32300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.33300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.34300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.35300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.36300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.37300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.38300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.39300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.40300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.41300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.42300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.43300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.44300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.45300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.46300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.47300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00

 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=W(FCC_A1#1,C), col-3=W(FCC_A1#1,CR), col-4=W(FCC_A1#1,FE),
   col-5=W(FCC_A1#1,MN), col-6=W(FCC_A1#1,NI), col-7=W(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.16300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.15300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.14300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.13300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.12300E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00
   1.11690E+03   7.41531E-03   1.85492E-02   9.15562E-01   2.53146E-02 
    2.72160E-02   5.94319E-03   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=W(CEMENTITE,C), col-3=W(CEMENTITE,CR), col-4=W(CEMENTITE,FE),
   col-5=W(CEMENTITE,MN), col-6=W(CEMENTITE,NI), col-7=W(CEMENTITE,SI),
   col-8=W(FCC_A1#1,C), col-9=W(FCC_A1#1,CR), col-10=W(FCC_A1#1,FE),
   col-11=W(FCC_A1#1,MN), col-12=W(FCC_A1#1,NI), col-13=W(FCC_A1#1,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#1),
   1.11690E+03   6.77242E-02   1.60567E-01   7.30348E-01   3.87369E-02 
    2.62457E-03   0.00000E+00   7.41531E-03   1.85492E-02   9.15562E-01 
    2.53146E-02   2.72160E-02   5.94319E-03   5.25349E-08   1.00000E+00
   1.11300E+03   6.77253E-02   1.60752E-01   7.30074E-01   3.88489E-02 
    2.59936E-03   0.00000E+00   7.31427E-03   1.83110E-02   9.15872E-01 
    2.52919E-02   2.72572E-02   5.95315E-03   2.03854E-03   9.97961E-01
   1.10300E+03   6.77281E-02   1.61221E-01   7.29374E-01   3.91425E-02 
    2.53526E-03   0.00000E+00   7.05905E-03   1.77065E-02   9.16661E-01 
    2.52329E-02   2.73618E-02   5.97830E-03   7.15775E-03   9.92842E-01
   1.09300E+03   6.77309E-02   1.61678E-01   7.28673E-01   3.94460E-02 
    2.47184E-03   0.00000E+00   6.80910E-03   1.71107E-02   9.17440E-01 
    2.51726E-02   2.74647E-02   6.00292E-03   1.21294E-02   9.87871E-01
   1.08300E+03   6.77337E-02   1.62125E-01   7.27973E-01   3.97597E-02 
    2.40913E-03   0.00000E+00   6.56442E-03   1.65238E-02   9.18208E-01 
    2.51108E-02   2.75659E-02   6.02703E-03   1.69572E-02   9.83043E-01
   1.07300E+03   6.77364E-02   1.62559E-01   7.27273E-01   4.00839E-02 
    2.34713E-03   0.00000E+00   6.32496E-03   1.59461E-02   9.18965E-01 
    2.50476E-02   2.76655E-02   6.05062E-03   2.16445E-02   9.78355E-01
   1.06300E+03   6.77391E-02   1.62981E-01   7.26575E-01   4.04189E-02 
    2.28585E-03   0.00000E+00   6.09070E-03   1.53777E-02   9.19712E-01 
    2.49829E-02   2.77634E-02   6.07369E-03   2.61947E-02   9.73805E-01
   1.05300E+03   6.77417E-02   1.63390E-01   7.25878E-01   4.07650E-02 
    2.22528E-03   0.00000E+00   5.86162E-03   1.48188E-02   9.20447E-01 
    2.49167E-02   2.78596E-02   6.09626E-03   3.06110E-02   9.69389E-01
   1.04300E+03   6.77442E-02   1.63786E-01   7.25182E-01   4.11225E-02 
    2.16545E-03   0.00000E+00   5.63768E-03   1.42697E-02   9.21171E-01 
    2.48488E-02   2.79541E-02   6.11831E-03   3.48967E-02   9.65103E-01
   1.03300E+03   6.77467E-02   1.64167E-01   7.24488E-01   4.14919E-02 
    2.10635E-03   0.00000E+00   5.41885E-03   1.37305E-02   9.21885E-01 
    2.47793E-02   2.80469E-02   6.13986E-03   3.90546E-02   9.60945E-01
   1.02300E+03   6.77492E-02   1.64534E-01   7.23795E-01   4.18734E-02 
    2.04799E-03   0.00000E+00   5.20511E-03   1.32014E-02   9.22587E-01 
    2.47080E-02   2.81380E-02   6.16091E-03   4.30880E-02   9.56912E-01
   1.01300E+03   6.77515E-02   1.64886E-01   7.23105E-01   4.22675E-02 
    1.99037E-03   0.00000E+00   4.99642E-03   1.26825E-02   9.23277E-01 
    2.46350E-02   2.82273E-02   6.18145E-03   4.69994E-02   9.53001E-01
   1.00300E+03   6.77538E-02   1.65223E-01   7.22416E-01   4.26745E-02 
    1.93350E-03   0.00000E+00   4.79275E-03   1.21742E-02   9.23957E-01 
    2.45601E-02   2.83149E-02   6.20151E-03   5.07919E-02   9.49208E-01
   9.93000E+02   6.77561E-02   1.65544E-01   7.21728E-01   4.30948E-02 
    1.87738E-03   0.00000E+00   4.59405E-03   1.16764E-02   9.24624E-01 
    2.44833E-02   2.84007E-02   6.22107E-03   5.44681E-02   9.45532E-01
   9.83000E+02   6.77582E-02   1.65849E-01   7.21042E-01   4.35289E-02 
    1.82203E-03   0.00000E+00   4.40030E-03   1.11894E-02   9.25281E-01 
