
 Phase Region for:
     CEMENTITE                     
     FCC_A1#2                      
 col-1=T, col-2=W(CEMENTITE,C), col-3=W(CEMENTITE,CR), col-4=W(CEMENTITE,FE),
   col-5=W(CEMENTITE,MN), col-6=W(CEMENTITE,NI), col-7=W(CEMENTITE,SI),
   col-8=W(FCC_A1#2,C), col-9=W(FCC_A1#2,CR), col-10=W(FCC_A1#2,FE),
   col-11=W(FCC_A1#2,MN), col-12=W(FCC_A1#2,NI), col-13=W(FCC_A1#2,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#2),
   1.17300E+03   6.74356E-02   1.02058E-01   7.87633E-01   4.01683E-02 
    2.70588E-03   0.00000E+00   9.85542E-03   1.47742E-02   9.22236E-01 
    2.56387E-02   2.05897E-02   6.90589E-03   4.45787E-03   9.95542E-01
   1.18015E+03   6.74345E-02   1.01902E-01   7.87924E-01   3.99926E-02 
    2.74692E-03   0.00000E+00   1.00691E-02   1.50981E-02   9.21737E-01 
    2.56926E-02   2.05233E-02   6.88026E-03   0.00000E+00   1.00000E+00

 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=W(FCC_A1#2,C), col-3=W(FCC_A1#2,CR), col-4=W(FCC_A1#2,FE),
   col-5=W(FCC_A1#2,MN), col-6=W(FCC_A1#2,NI), col-7=W(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.18015E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.18300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.19300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.20300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.21300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.22300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.23300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.24300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.25300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.26300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.27300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.28300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.29300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.30300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.31300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.32300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.33300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.34300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.35300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.36300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.37300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.38300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.39300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.40300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.41300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.42300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.43300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.44300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.45300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.46300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00
   1.47300E+03   1.00691E-02   1.50981E-02   9.21737E-01   2.56926E-02 
    2.05233E-02   6.88026E-03   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#2                      
 col-1=T, col-2=W(CEMENTITE,C), col-3=W(CEMENTITE,CR), col-4=W(CEMENTITE,FE),
   col-5=W(CEMENTITE,MN), col-6=W(CEMENTITE,NI), col-7=W(CEMENTITE,SI),
   col-8=W(FCC_A1#2,C), col-9=W(FCC_A1#2,CR), col-10=W(FCC_A1#2,FE),
   col-11=W(FCC_A1#2,MN), col-12=W(FCC_A1#2,NI), col-13=W(FCC_A1#2,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#2),
   1.17300E+03   6.74356E-02   1.02058E-01   7.87633E-01   4.01683E-02 
    2.70588E-03   0.00000E+00   9.85542E-03   1.47742E-02   9.22236E-01 
    2.56387E-02   2.05897E-02   6.90589E-03   4.45787E-03   9.95542E-01
   1.16300E+03   6.74371E-02   1.02267E-01   7.87226E-01   4.04208E-02 
    2.64884E-03   0.00000E+00   9.56076E-03   1.43257E-02   9.22929E-01 
    2.55621E-02   2.06817E-02   6.94123E-03   1.05508E-02   9.89449E-01
   1.15300E+03   6.74386E-02   1.02466E-01   7.86821E-01   4.06813E-02 
    2.59223E-03   0.00000E+00   9.27092E-03   1.38826E-02   9.23614E-01 
    2.54841E-02   2.07728E-02   6.97598E-03   1.64841E-02   9.83516E-01
   1.14300E+03   6.74400E-02   1.02656E-01   7.86418E-01   4.09500E-02 
    2.53604E-03   0.00000E+00   8.98587E-03   1.34449E-02   9.24292E-01 
    2.54045E-02   2.08629E-02   7.01017E-03   2.22619E-02   9.77738E-01
   1.13300E+03   6.74414E-02   1.02835E-01   7.86016E-01   4.12271E-02 
    2.48028E-03   0.00000E+00   8.70559E-03   1.30129E-02   9.24962E-01 
    2.53234E-02   2.09521E-02   7.04378E-03   2.78882E-02   9.72112E-01
   1.12300E+03   6.74427E-02   1.03004E-01   7.85616E-01   4.15126E-02 
    2.42496E-03   0.00000E+00   8.43006E-03   1.25868E-02   9.25625E-01 
    2.52407E-02   2.10403E-02   7.07681E-03   3.33671E-02   9.66633E-01
   1.11300E+03   6.74440E-02   1.03162E-01   7.85217E-01   4.18070E-02 
    2.37008E-03   0.00000E+00   8.15927E-03   1.21667E-02   9.26281E-01 
    2.51562E-02   2.11276E-02   7.10928E-03   3.87021E-02   9.61298E-01
   1.10300E+03   6.74452E-02   1.03309E-01   7.84820E-01   4.21102E-02 
    2.31566E-03   0.00000E+00   7.89320E-03   1.17528E-02   9.26929E-01 
    2.50700E-02   2.12138E-02   7.14118E-03   4.38968E-02   9.56103E-01
   1.09300E+03   6.74464E-02   1.03444E-01   7.84425E-01   4.24225E-02 
    2.26170E-03   0.00000E+00   7.63183E-03   1.13453E-02   9.27569E-01 
    2.49819E-02   2.12990E-02   7.17252E-03   4.89548E-02   9.51045E-01
   1.08300E+03   6.74475E-02   1.03568E-01   7.84032E-01   4.27442E-02 
    2.20820E-03   0.00000E+00   7.37514E-03   1.09444E-02   9.28202E-01 
    2.48920E-02   2.13832E-02   7.20329E-03   5.38792E-02   9.46121E-01
   1.07300E+03   6.74486E-02   1.03681E-01   7.83640E-01   4.30754E-02 
    2.15517E-03   0.00000E+00   7.12313E-03   1.05501E-02   9.28827E-01 
    2.48001E-02   2.14664E-02   7.23351E-03   5.86732E-02   9.41327E-01
   1.06300E+03   6.74497E-02   1.03782E-01   7.83249E-01   4.34163E-02 
    2.10261E-03   0.00000E+00   6.87577E-03   1.01627E-02   9.29444E-01 
    2.47062E-02   2.15484E-02   7.26316E-03   6.33399E-02   9.36660E-01
   1.05300E+03   6.74507E-02   1.03871E-01   7.82860E-01   4.37673E-02 
    2.05054E-03   0.00000E+00   6.63305E-03   9.78230E-03   9.30053E-01 
    2.46103E-02   2.16295E-02   7.29225E-03   6.78822E-02   9.32118E-01
   1.04300E+03   6.74516E-02   1.03949E-01   7.82472E-01   4.41284E-02 
    1.99896E-03   0.00000E+00   6.39496E-03   9.40909E-03   9.30654E-01 
    2.45122E-02   2.17094E-02   7.32080E-03   7.23027E-02   9.27697E-01
   1.03300E+03   6.74525E-02   1.04014E-01   7.82085E-01   4.45000E-02 
    1.94787E-03   0.00000E+00   6.16147E-03   9.04319E-03   9.31246E-01 
    2.44119E-02   2.17882E-02   7.34878E-03   7.66043E-02   9.23396E-01
   1.02300E+03   6.74534E-02   1.04068E-01   7.81699E-01   4.48823E-02 
    1.89729E-03   0.00000E+00   5.93259E-03   8.68473E-03   9.31831E-01 
    2.43093E-02   2.18659E-02   7.37622E-03   8.07895E-02   9.19210E-01
   1.01300E+03   6.74542E-02   1.04111E-01   7.81312E-01   4.52755E-02 
    1.84721E-03   0.00000E+00   5.70829E-03   8.33385E-03   9.32408E-01 
    2.42045E-02   2.19425E-02   7.40310E-03   8.48608E-02   9.15139E-01
   1.00300E+03   6.74550E-02   1.04142E-01   7.80926E-01   4.56800E-02 
    1.79764E-03   0.00000E+00   5.48856E-03   7.99066E-03   9.32976E-01 
    2.40972E-02   2.20180E-02   7.42944E-03   8.88205E-02   9.11180E-01
   9.93000E+02   6.74557E-02   1.04161E-01   7.80539E-01   4.60960E-02 
    1.74859E-03   0.00000E+00   5.27340E-03   7.65526E-03   9.33536E-01 
    2.39875E-02   2.20923E-02   7.45523E-03   9.26709E-02   9.07329E-01
   9.83000E+02   6.74564E-02   1.04169E-01   7.80151E-01   4.65238E-02 
    1.70007E-03   0.00000E+00   5.06278E-03   7.32777E-03   9.34088E-01 
    2.38753E-02   2.21654E-02   7.48048E-03   9.64142E-02   9.03586E-01
   9.76317E+02   6.74568E-02   1.04168E-01   7.79891E-01   4.68164E-02 
    1.66793E-03   0.00000E+00   4.92456E-03   7.11337E-03   9.34452E-01 
    2.37990E-02   2.22136E-02   7.49704E-03   9.88570E-02   9.01143E-01

 Phase Region for:
     BCC_A2                        
     CEMENTITE                     
     FCC_A1#2                      
 col-1=T, col-2=W(BCC_A2,C), col-3=W(BCC_A2,CR), col-4=W(BCC_A2,FE),
   col-5=W(BCC_A2,MN), col-6=W(BCC_A2,NI), col-7=W(BCC_A2,SI),
   col-8=W(CEMENTITE,C), col-9=W(CEMENTITE,CR), col-10=W(CEMENTITE,FE),
   col-11=W(CEMENTITE,MN), col-12=W(CEMENTITE,NI), col-13=W(CEMENTITE,SI),
   col-14=W(FCC_A1#2,C), col-15=W(FCC_A1#2,CR), col-16=W(FCC_A1#2,FE),
   col-17=W(FCC_A1#2,MN), col-18=W(FCC_A1#2,NI), col-19=W(FCC_A1#2,SI),
   col-20=NP(BCC_A2), col-21=NP(CEMENTITE), col-22=NP(FCC_A1#2),
   9.76317E+02   9.21615E-05   4.07553E-03   9.71677E-01   6.20884E-03 
    8.37176E-03   9.57492E-03   6.74568E-02   1.04168E-01   7.79891E-01 
    4.68164E-02   1.66794E-03   0.00000E+00   4.92456E-03   7.11336E-03 
    9.34452E-01   2.37990E-02   2.22136E-02   7.49704E-03   2.60828E-06 
    9.88573E-02   9.01140E-01
   9.73000E+02   8.88383E-05   3.91332E-03   9.71468E-01   6.39922E-03 
    8.77805E-03   9.35279E-03   6.74479E-02   1.01860E-01   7.79501E-01 
    4.94283E-02   1.76348E-03   0.00000E+00   4.87139E-03   6.83616E-03 
    9.32046E-01   2.51054E-02   2.37695E-02   7.37203E-03   8.22491E-02 
    1.07606E-01   8.10145E-01
   9.63000E+02   7.89324E-05   3.52463E-03   9.70553E-01   6.94139E-03 
    1.00395E-02   8.86215E-03   6.74299E-02   9.66520E-02   7.76550E-01 
    5.73106E-02   2.05775E-03   0.00000E+00   4.68116E-03   6.14962E-03 
    9.23851E-01   2.92087E-02   2.89667E-02   7.14279E-03   2.83546E-01 
    1.28986E-01   5.87468E-01
   9.53000E+02   6.95421E-05   3.23983E-03   9.69407E-01   7.40846E-03 
