
 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=W(FCC_A1#2,C), col-3=W(FCC_A1#2,CR), col-4=W(FCC_A1#2,FE),
   col-5=W(FCC_A1#2,MN), col-6=W(FCC_A1#2,NI), col-7=W(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.17300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.18300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.19300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.20300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.21300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.22300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.23300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.24300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.25300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.26300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.27300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.28300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.29300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.30300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.31300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.32300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.33300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.34300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.35300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.36300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.37300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.38300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.39300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.40300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.41300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.42300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.43300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.44300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.45300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.46300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.47300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00

 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=W(FCC_A1#2,C), col-3=W(FCC_A1#2,CR), col-4=W(FCC_A1#2,FE),
   col-5=W(FCC_A1#2,MN), col-6=W(FCC_A1#2,NI), col-7=W(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.17300E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.17290E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00
   1.17081E+03   9.75467E-03   8.51949E-03   9.22701E-01   1.39003E-02 
    2.86614E-02   1.64629E-02   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#2                      
 col-1=T, col-2=W(CEMENTITE,C), col-3=W(CEMENTITE,CR), col-4=W(CEMENTITE,FE),
   col-5=W(CEMENTITE,MN), col-6=W(CEMENTITE,NI), col-7=W(CEMENTITE,SI),
   col-8=W(FCC_A1#2,C), col-9=W(FCC_A1#2,CR), col-10=W(FCC_A1#2,FE),
   col-11=W(FCC_A1#2,MN), col-12=W(FCC_A1#2,NI), col-13=W(FCC_A1#2,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#2),
   1.17081E+03   6.71847E-02   5.70856E-02   8.50879E-01   2.02628E-02 
    4.58742E-03   0.00000E+00   9.75467E-03   8.51949E-03   9.22701E-01 
    1.39003E-02   2.86614E-02   1.64629E-02   6.23492E-08   1.00000E+00
   1.16300E+03   6.71855E-02   5.71770E-02   8.50766E-01   2.03587E-02 
    4.51270E-03   0.00000E+00   9.52092E-03   8.32145E-03   9.22994E-01 
    1.38740E-02   2.87597E-02   1.65299E-02   4.81791E-03   9.95182E-01
   1.15300E+03   6.71865E-02   5.72891E-02   8.50622E-01   2.04849E-02 
    4.41748E-03   0.00000E+00   9.22587E-03   8.07045E-03   9.23365E-01 
    1.38397E-02   2.88846E-02   1.66145E-02   1.08435E-02   9.89156E-01
   1.14300E+03   6.71874E-02   5.73957E-02   8.50479E-01   2.06152E-02 
    4.32283E-03   0.00000E+00   8.93568E-03   7.82252E-03   9.23731E-01 
    1.38045E-02   2.90085E-02   1.66977E-02   1.67106E-02   9.83289E-01
   1.13300E+03   6.71884E-02   5.74968E-02   8.50337E-01   2.07495E-02 
    4.22876E-03   0.00000E+00   8.65032E-03   7.57774E-03   9.24093E-01 
    1.37686E-02   2.91312E-02   1.67795E-02   2.24233E-02   9.77577E-01
   1.12300E+03   6.71893E-02   5.75922E-02   8.50195E-01   2.08881E-02 
    4.13528E-03   0.00000E+00   8.36977E-03   7.33622E-03   9.24450E-01 
    1.37318E-02   2.92528E-02   1.68599E-02   2.79854E-02   9.72015E-01
   1.11300E+03   6.71902E-02   5.76819E-02   8.50054E-01   2.10310E-02 
    4.04240E-03   0.00000E+00   8.09403E-03   7.09805E-03   9.24802E-01 
    1.36941E-02   2.93732E-02   1.69389E-02   3.34009E-02   9.66599E-01
   1.10300E+03   6.71911E-02   5.77658E-02   8.49915E-01   2.11783E-02 
    3.95015E-03   0.00000E+00   7.82308E-03   6.86333E-03   9.25149E-01 
