
 Phase Region for:
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=W(CEMENTITE,C), col-3=W(CEMENTITE,CR), col-4=W(CEMENTITE,FE),
   col-5=W(CEMENTITE,MN), col-6=W(CEMENTITE,NI), col-7=W(CEMENTITE,SI),
   col-8=W(FCC_A1#1,C), col-9=W(FCC_A1#1,CR), col-10=W(FCC_A1#1,FE),
   col-11=W(FCC_A1#1,MN), col-12=W(FCC_A1#1,NI), col-13=W(FCC_A1#1,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#1),
   1.17300E+03   6.70317E-02   2.17985E-02   8.69081E-01   3.81346E-02 
    3.95381E-03   0.00000E+00   1.00537E-02   3.38732E-03   9.15692E-01 
    2.57127E-02   2.26081E-02   2.25463E-02   1.01836E-03   9.98982E-01
   1.17460E+03   6.70315E-02   2.17918E-02   8.69116E-01   3.80941E-02 
    3.96650E-03   0.00000E+00   1.01030E-02   3.40324E-03   9.15652E-01 
    2.57234E-02   2.25920E-02   2.25268E-02   0.00000E+00   1.00000E+00

 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=W(FCC_A1#1,C), col-3=W(FCC_A1#1,CR), col-4=W(FCC_A1#1,FE),
   col-5=W(FCC_A1#1,MN), col-6=W(FCC_A1#1,NI), col-7=W(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17460E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.18300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.19300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.20300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.21300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.22300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.23300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.24300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.25300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.26300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.27300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.28300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.29300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.30300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.31300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.32300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.33300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.34300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.35300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.36300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.37300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.38300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.39300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.40300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.41300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.42300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.43300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.44300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.45300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.46300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00
   1.47300E+03   1.01030E-02   3.40324E-03   9.15652E-01   2.57234E-02 
    2.25920E-02   2.25268E-02   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=W(CEMENTITE,C), col-3=W(CEMENTITE,CR), col-4=W(CEMENTITE,FE),
   col-5=W(CEMENTITE,MN), col-6=W(CEMENTITE,NI), col-7=W(CEMENTITE,SI),
   col-8=W(FCC_A1#1,C), col-9=W(FCC_A1#1,CR), col-10=W(FCC_A1#1,FE),
   col-11=W(FCC_A1#1,MN), col-12=W(FCC_A1#1,NI), col-13=W(FCC_A1#1,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#1),
   1.17300E+03   6.70317E-02   2.17985E-02   8.69081E-01   3.81346E-02 
    3.95381E-03   0.00000E+00   1.00537E-02   3.38732E-03   9.15692E-01 
    2.57127E-02   2.26081E-02   2.25463E-02   1.01836E-03   9.98982E-01
   1.16300E+03   6.70324E-02   2.18392E-02   8.68862E-01   3.83919E-02 
    3.87485E-03   0.00000E+00   9.74905E-03   3.28862E-03   9.15942E-01 
    2.56446E-02   2.27084E-02   2.26669E-02   7.27604E-03   9.92724E-01
   1.15300E+03   6.70331E-02   2.18776E-02   8.68636E-01   3.86568E-02 
    3.79623E-03   0.00000E+00   9.44901E-03   3.19101E-03   9.16192E-01 
    2.55748E-02   2.28079E-02   2.27856E-02   1.33739E-02   9.86626E-01
   1.14300E+03   6.70339E-02   2.19138E-02   8.68405E-01   3.89294E-02 
    3.71798E-03   0.00000E+00   9.15359E-03   3.09455E-03   9.16439E-01 
    2.55032E-02   2.29068E-02   2.29025E-02   1.93159E-02   9.80684E-01
   1.13300E+03   6.70346E-02   2.19476E-02   8.68168E-01   3.92100E-02 
    3.64010E-03   0.00000E+00   8.86279E-03   2.99927E-03   9.16686E-01 
    2.54296E-02   2.30049E-02   2.30175E-02   2.51062E-02   9.74894E-01
   1.12300E+03   6.70353E-02   2.19791E-02   8.67924E-01   3.94986E-02 
    3.56260E-03   0.00000E+00   8.57660E-03   2.90521E-03   9.16931E-01 
    2.53541E-02   2.31022E-02   2.31308E-02   3.07484E-02   9.69252E-01
   1.11300E+03   6.70361E-02   2.20083E-02   8.67675E-01   3.97956E-02 
    3.48551E-03   0.00000E+00   8.29502E-03   2.81241E-03   9.17175E-01 
    2.52765E-02   2.31988E-02   2.32422E-02   3.62459E-02   9.63754E-01
   1.10300E+03   6.70368E-02   2.20352E-02   8.67418E-01   4.01010E-02 
    3.40883E-03   0.00000E+00   8.01805E-03   2.72093E-03   9.17418E-01 
    2.51969E-02   2.32945E-02   2.33517E-02   4.16023E-02   9.58398E-01
   1.09300E+03   6.70375E-02   2.20598E-02   8.67155E-01   4.04151E-02 
    3.33258E-03   0.00000E+00   7.74570E-03   2.63079E-03   9.17659E-01 
    2.51151E-02   2.33894E-02   2.34595E-02   4.68206E-02   9.53179E-01
   1.08300E+03   6.70382E-02   2.20822E-02   8.66885E-01   4.07380E-02 
    3.25678E-03   0.00000E+00   7.47796E-03   2.54203E-03   9.17900E-01 
    2.50311E-02   2.34835E-02   2.35654E-02   5.19039E-02   9.48096E-01
   1.07300E+03   6.70389E-02   2.21024E-02   8.66607E-01   4.10701E-02 
    3.18144E-03   0.00000E+00   7.21485E-03   2.45470E-03   9.18139E-01 
    2.49449E-02   2.35766E-02   2.36695E-02   5.68551E-02   9.43145E-01
   1.06300E+03   6.70396E-02   2.21203E-02   8.66322E-01   4.14115E-02 
    3.10658E-03   0.00000E+00   6.95637E-03   2.36883E-03   9.18378E-01 
    2.48564E-02   2.36689E-02   2.37718E-02   6.16769E-02   9.38323E-01
   1.05300E+03   6.70403E-02   2.21362E-02   8.66029E-01   4.17624E-02 
    3.03221E-03   0.00000E+00   6.70254E-03   2.28446E-03   9.18615E-01 
    2.47655E-02   2.37602E-02   2.38722E-02   6.63718E-02   9.33628E-01
   1.04300E+03   6.70410E-02   2.21499E-02   8.65728E-01   4.21232E-02 
    2.95834E-03   0.00000E+00   6.45335E-03   2.20161E-03   9.18852E-01 
    2.46722E-02   2.38505E-02   2.39707E-02   7.09424E-02   9.29058E-01
   1.03300E+03   6.70418E-02   2.21616E-02   8.65418E-01   4.24940E-02 
    2.88500E-03   0.00000E+00   6.20884E-03   2.12032E-03   9.19087E-01 
    2.45764E-02   2.39398E-02   2.40675E-02   7.53910E-02   9.24609E-01
   1.02300E+03   6.70425E-02   2.21713E-02   8.65099E-01   4.28751E-02 
    2.81220E-03   0.00000E+00   5.96901E-03   2.04062E-03   9.19322E-01 
    2.44781E-02   2.40281E-02   2.41623E-02   7.97197E-02   9.20280E-01
   1.01300E+03   6.70432E-02   2.21791E-02   8.64771E-01   4.32669E-02 
    2.73996E-03   0.00000E+00   5.73387E-03   1.96253E-03   9.19556E-01 
    2.43773E-02   2.41153E-02   2.42553E-02   8.39308E-02   9.16069E-01
   1.00300E+03   6.70439E-02   2.21851E-02   8.64433E-01   4.36696E-02 
    2.66829E-03   0.00000E+00   5.50346E-03   1.88609E-03   9.19789E-01 
    2.42738E-02   2.42014E-02   2.43465E-02   8.80262E-02   9.11974E-01
   9.94111E+02   6.70445E-02   2.21889E-02   8.64125E-01   4.40368E-02 
    2.60508E-03   0.00000E+00   5.30262E-03   1.81954E-03   9.19995E-01 
    2.41795E-02   2.42770E-02   2.44259E-02   9.15709E-02   9.08429E-01

 Phase Region for:
     BCC_A2                        
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=W(BCC_A2,C), col-3=W(BCC_A2,CR), col-4=W(BCC_A2,FE),
   col-5=W(BCC_A2,MN), col-6=W(BCC_A2,NI), col-7=W(BCC_A2,SI),
   col-8=W(CEMENTITE,C), col-9=W(CEMENTITE,CR), col-10=W(CEMENTITE,FE),
   col-11=W(CEMENTITE,MN), col-12=W(CEMENTITE,NI), col-13=W(CEMENTITE,SI),
   col-14=W(FCC_A1#1,C), col-15=W(FCC_A1#1,CR), col-16=W(FCC_A1#1,FE),
   col-17=W(FCC_A1#1,MN), col-18=W(FCC_A1#1,NI), col-19=W(FCC_A1#1,SI),
   col-20=NP(BCC_A2), col-21=NP(CEMENTITE), col-22=NP(FCC_A1#1),
   9.94111E+02   1.11447E-04   1.10013E-03   9.49908E-01   8.02932E-03 
    9.98549E-03   3.08654E-02   6.70445E-02   2.21889E-02   8.64125E-01 
    4.40369E-02   2.60508E-03   0.00000E+00   5.30262E-03   1.81953E-03 
    9.19995E-01   2.41795E-02   2.42770E-02   2.44259E-02   1.99342E-06 
    9.15711E-02   9.08427E-01
   9.93000E+02   1.10071E-04   1.08787E-03   9.49889E-01   8.08338E-03 
    1.01006E-02   3.07291E-02   6.70444E-02   2.20636E-02   8.63621E-01 
    4.46357E-02   2.63484E-03   0.00000E+00   5.27866E-03   1.79818E-03 
    9.19430E-01   2.44804E-02   2.46842E-02   2.43288E-02   2.19193E-02 
    9.42119E-02   8.83869E-01
   9.83000E+02   9.81544E-05   9.89295E-04   9.49643E-01   8.48506E-03 
    1.11518E-02   2.96331E-02   6.70451E-02   2.11254E-02   8.58672E-01 
    5.02397E-02   2.91783E-03   0.00000E+00   5.05380E-03   1.62704E-03 
    9.13689E-01   2.73322E-02   2.86944E-02   2.36033E-02   1.98527E-01 
    1.15157E-01   6.86316E-01
   9.73000E+02   8.70255E-05   9.10114E-04   9.49122E-01   8.82496E-03 
    1.22564E-02   2.87998E-02   6.70474E-02   2.04688E-02   8.53070E-01 
    5.61879E-02   3.22598E-03   0.00000E+00   4.81475E-03   1.48601E-03 
    9.06781E-01   3.04372E-02   3.33726E-02   2.31084E-02   3.41083E-01 
    1.31505E-01   5.27412E-01
   9.63000E+02   7.67401E-05   8.46231E-04   9.48339E-01   9.13586E-03 
    1.34033E-02   2.81984E-02   6.70509E-02   2.00264E-02   8.47087E-01 
    6.22858E-02   3.54947E-03   0.00000E+00   4.56658E-03   1.36688E-03 
    8.98878E-01   3.37089E-02   3.87016E-02   2.27778E-02   4.53361E-01 
    1.43896E-01   4.02743E-01
   9.53000E+02   6.73745E-05   7.93039E-04   9.47422E-01   9.39192E-03 
    1.45596E-02   2.77659E-02   6.70552E-02   1.97424E-02   8.40939E-01 
    6.83831E-02   3.88007E-03   0.00000E+00   4.31371E-03   1.26336E-03 
    8.90111E-01   3.70850E-02   4.46717E-02   2.25555E-02   5.40581E-01 
    1.53113E-01   3.06306E-01
   9.43000E+02   5.89414E-05   7.47286E-04   9.46459E-01   9.57969E-03 
    1.57013E-02   2.74535E-02   6.70599E-02   1.95738E-02   8.34779E-01 
    7.43759E-02   4.21163E-03   0.00000E+00   4.05951E-03   1.17095E-03 
    8.80550E-01   4.05304E-02   5.12909E-02   2.23979E-02   6.07936E-01 
    1.59899E-01   2.32166E-01
   9.33000E+02   5.14111E-05   7.06747E-04   9.45512E-01   9.69397E-03 
    1.68106E-02   2.72256E-02   6.70649E-02   1.94892E-02   8.28712E-01 
    8.01941E-02   4.53947E-03   0.00000E+00   3.80642E-03   1.08656E-03 
    8.70220E-01   4.40312E-02   5.85822E-02   2.22733E-02   6.59836E-01 
    1.64862E-01   1.75302E-01
   9.23000E+02   4.47289E-05   6.69917E-04   9.44620E-01   9.73482E-03 
    1.78735E-02   2.70574E-02   6.70699E-02   1.94659E-02   8.22814E-01 
    8.57909E-02   4.85976E-03   0.00000E+00   3.55616E-03   1.00813E-03 
    8.59107E-01   4.75890E-02   6.65809E-02   2.21593E-02   6.99790E-01 
    1.68474E-01   1.31735E-01
   9.13000E+02   3.88279E-05   6.35777E-04   9.43809E-01   9.70555E-03 
    1.88790E-02   2.69314E-02   6.70749E-02   1.94877E-02   8.17132E-01 
    9.11358E-02   5.16924E-03   0.00000E+00   3.30997E-03   9.34304E-04 
    8.47166E-01   5.12179E-02   7.53319E-02   2.20402E-02   7.30508E-01 
    1.71091E-01   9.84006E-02
   9.03000E+02   3.36365E-05   6.03637E-04   9.43098E-01   9.61139E-03 
    1.98177E-02   2.68359E-02   6.70799E-02   1.95427E-02   8.11703E-01 
    9.62094E-02   5.46499E-03   0.00000E+00   3.06878E-03   8.64236E-04 
    8.34333E-01   5.49409E-02   8.48878E-02   2.19051E-02   7.54066E-01 
    1.72976E-01   7.29579E-02
   8.93000E+02   2.90834E-05   5.73024E-04   9.42495E-01   9.45864E-03 
    2.06814E-02   2.67626E-02   6.70847E-02   1.96223E-02   8.06548E-01 
    1.01001E-01   5.74432E-03   0.00000E+00   2.83337E-03   7.97404E-04 
    8.20528E-01   5.87886E-02   9.53060E-02   2.17463E-02   7.72053E-01 
    1.74325E-01   5.36222E-02
   8.83000E+02   2.51005E-05   5.43620E-04   9.42008E-01   9.25412E-03 
    2.14633E-02   2.67057E-02   6.70893E-02   1.97198E-02   8.01682E-01 
    1.05504E-01   6.00476E-03   0.00000E+00   2.60450E-03   7.33532E-04 
    8.05661E-01   6.27964E-02   1.06646E-01   2.15588E-02   7.85694E-01 
    1.75281E-01   3.90246E-02
   8.73000E+02   2.16240E-05   5.15208E-04   9.41639E-01   9.00478E-03 
    2.21577E-02   2.66614E-02   6.70937E-02   1.98304E-02   7.97113E-01 
    1.09719E-01   6.24409E-03   0.00000E+00   2.38299E-03   6.72517E-04 
    7.89642E-01   6.70024E-02   1.18962E-01   2.13390E-02   7.95939E-01 
    1.75953E-01   2.81081E-02
   8.63000E+02   1.85954E-05   4.87648E-04   9.41389E-01   8.71751E-03 
    2.27601E-02   2.66270E-02   6.70980E-02   1.99502E-02   7.92843E-01 
    1.13649E-01   6.46036E-03   0.00000E+00   2.16983E-03   6.14388E-04 
    7.72394E-01   7.14429E-02   1.32294E-01   2.10851E-02   8.03532E-01 
    1.76418E-01   2.00496E-02
   8.53000E+02   1.59618E-05   4.60851E-04   9.41256E-01   8.39899E-03 
    2.32677E-02   2.66004E-02   6.71020E-02   2.00760E-02   7.88871E-01 
    1.17299E-01   6.65202E-03   0.00000E+00   1.96621E-03   5.59275E-04 
    7.53877E-01   7.61468E-02   1.46654E-01   2.07971E-02   8.09060E-01 
    1.76737E-01   1.42031E-02
