
 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=X(FCC_A1#1,C), col-3=X(FCC_A1#1,CR), col-4=X(FCC_A1#1,FE),
   col-5=X(FCC_A1#1,MN), col-6=X(FCC_A1#1,NI), col-7=X(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.18300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.19300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.20300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.21300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.22300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.23300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.24300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.25300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.26300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.27300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.28300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.29300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.30300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.31300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.32300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.33300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.34300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.35300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.36300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.37300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.38300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.39300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.40300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.41300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.42300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.43300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.44300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.45300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.46300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.47300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00

 Phase Region for:
     FCC_A1#1                      
 col-1=T, col-2=X(FCC_A1#1,C), col-3=X(FCC_A1#1,CR), col-4=X(FCC_A1#1,FE),
   col-5=X(FCC_A1#1,MN), col-6=X(FCC_A1#1,NI), col-7=X(FCC_A1#1,SI),
   col-8=NP(FCC_A1#1),
   1.17300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.16300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.15300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.14300E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00
   1.13690E+03   6.74646E-03   1.03895E-06   9.00561E-01   7.37558E-03 
    2.76135E-02   5.77026E-02   1.00000E+00

 Phase Region for:
     BCC_A2                        
     FCC_A1#1                      
 col-1=T, col-2=X(BCC_A2,C), col-3=X(BCC_A2,CR), col-4=X(BCC_A2,FE),
   col-5=X(BCC_A2,MN), col-6=X(BCC_A2,NI), col-7=X(BCC_A2,SI),
   col-8=X(FCC_A1#1,C), col-9=X(FCC_A1#1,CR), col-10=X(FCC_A1#1,FE),
   col-11=X(FCC_A1#1,MN), col-12=X(FCC_A1#1,NI), col-13=X(FCC_A1#1,SI),
   col-14=NP(BCC_A2), col-15=NP(FCC_A1#1),
   1.13690E+03   3.55927E-04   8.44011E-07   9.13351E-01   3.62790E-03 
    1.46127E-02   6.80516E-02   6.74647E-03   1.03895E-06   9.00561E-01 
    7.37558E-03   2.76135E-02   5.77026E-02   6.24726E-07   9.99999E-01
   1.13300E+03   3.56336E-04   8.45167E-07   9.13463E-01   3.64420E-03 
    1.46965E-02   6.78395E-02   6.90490E-03   1.04375E-06   9.00241E-01 
    7.46809E-03   2.79337E-02   5.74513E-02   2.41938E-02   9.75806E-01
   1.12300E+03   3.57728E-04   8.48168E-07   9.13729E-01   3.68626E-03 
    1.49188E-02   6.73075E-02   7.33852E-03   1.05663E-06   8.99341E-01 
    7.71747E-03   2.87899E-02   5.68125E-02   8.48121E-02   9.15188E-01
   1.11300E+03   3.59588E-04   8.51190E-07   9.13966E-01   3.72835E-03 
    1.51505E-02   6.67945E-02   7.81379E-03   1.07033E-06   8.98321E-01 
    7.98507E-03   2.96962E-02   5.61832E-02   1.43184E-01   8.56816E-01
   1.10300E+03   3.61883E-04   8.54194E-07   9.14175E-01   3.77006E-03 
    1.53904E-02   6.63018E-02   8.33423E-03   1.08490E-06   8.97175E-01 
    8.27223E-03   3.06532E-02   5.55641E-02   1.99160E-01   8.00840E-01
   1.09300E+03   3.64580E-04   8.57142E-07   9.14356E-01   3.81094E-03 
    1.56372E-02   6.58304E-02   8.90360E-03   1.10040E-06   8.95898E-01 
    8.58046E-03   3.16616E-02   5.49553E-02   2.52622E-01   7.47378E-01
   1.08300E+03   3.67644E-04   8.59997E-07   9.14511E-01   3.85051E-03 
    1.58895E-02   6.53809E-02   9.52587E-03   1.11692E-06   8.94483E-01 
    8.91153E-03   3.27219E-02   5.43570E-02   3.03488E-01   6.96512E-01
   1.07300E+03   3.71041E-04   8.62723E-07   9.14641E-01   3.88824E-03 
    1.61457E-02   6.49536E-02   1.02052E-02   1.13455E-06   8.92922E-01 
    9.26750E-03   3.38349E-02   5.37688E-02   3.51708E-01   6.48292E-01
   1.06300E+03   3.74734E-04   8.65285E-07   9.14748E-01   3.92359E-03 
    1.64044E-02   6.45486E-02   1.09461E-02   1.15341E-06   8.91210E-01 
    9.65079E-03   3.50014E-02   5.31904E-02   3.97264E-01   6.02736E-01
   1.05300E+03   3.78687E-04   8.67650E-07   9.14835E-01   3.95592E-03 
    1.66639E-02   6.41657E-02   1.17531E-02   1.17363E-06   8.89338E-01 
    1.00643E-02   3.62226E-02   5.26210E-02   4.40166E-01   5.59834E-01
   1.04300E+03   3.82867E-04   8.69786E-07   9.14905E-01   3.98459E-03 
    1.69224E-02   6.38045E-02   1.26311E-02   1.19538E-06   8.87296E-01 
    1.05113E-02   3.74999E-02   5.20600E-02   4.80448E-01   5.19552E-01
   1.03300E+03   3.87240E-04   8.71662E-07   9.14961E-01   4.00885E-03 
    1.71783E-02   6.34642E-02   1.35852E-02   1.21885E-06   8.85075E-01 
    1.09962E-02   3.88356E-02   5.15065E-02   5.18168E-01   4.81832E-01
   1.02300E+03   3.91774E-04   8.73247E-07   9.15006E-01   4.02790E-03 
    1.74295E-02   6.31442E-02   1.46207E-02   1.24427E-06   8.82662E-01 
    1.15238E-02   4.02327E-02   5.09597E-02   5.53398E-01   4.46602E-01
   1.01300E+03   3.96443E-04   8.74512E-07   9.15044E-01   4.04081E-03 
    1.76743E-02   6.28435E-02   1.57431E-02   1.27192E-06   8.80041E-01 
    1.21002E-02   4.16951E-02   5.04191E-02   5.86227E-01   4.13773E-01
   1.00300E+03   4.01221E-04   8.75425E-07   9.15080E-01   4.04651E-03 
    1.79104E-02   6.25610E-02   1.69577E-02   1.30210E-06   8.77195E-01 
    1.27330E-02   4.32285E-02   4.98841E-02   6.16753E-01   3.83247E-01
   9.93000E+02   4.06089E-04   8.75954E-07   9.15118E-01   4.04376E-03 
    1.81354E-02   6.22956E-02   1.82704E-02   1.33520E-06   8.74102E-01 
    1.34313E-02   4.48402E-02   4.93546E-02   6.45081E-01   3.54919E-01
   9.83000E+02   4.11083E-04   8.75538E-07   9.15230E-01   4.01116E-03 
    1.83168E-02   6.20300E-02   1.96709E-02   1.37231E-06   8.70635E-01 
    1.42391E-02   4.65791E-02   4.88745E-02   6.71057E-01   3.28943E-01
   9.73000E+02   4.16747E-04   8.74692E-07   9.15360E-01   3.96458E-03 
    1.84829E-02   6.17752E-02   2.11986E-02   1.41398E-06   8.66772E-01 
    1.51636E-02   4.84606E-02   4.84039E-02   6.95422E-01   3.04578E-01
   9.72297E+02   4.17166E-04   8.74639E-07   9.15366E-01   3.96167E-03 
    1.84954E-02   6.17584E-02   2.13118E-02   1.41707E-06   8.66489E-01 
    1.52318E-02   4.85966E-02   4.83691E-02   6.97085E-01   3.02915E-01

 Phase Region for:
     BCC_A2                        
     CEMENTITE                     
     FCC_A1#1                      
 col-1=T, col-2=X(BCC_A2,C), col-3=X(BCC_A2,CR), col-4=X(BCC_A2,FE),
   col-5=X(BCC_A2,MN), col-6=X(BCC_A2,NI), col-7=X(BCC_A2,SI),
   col-8=X(CEMENTITE,C), col-9=X(CEMENTITE,CR), col-10=X(CEMENTITE,FE),
   col-11=X(CEMENTITE,MN), col-12=X(CEMENTITE,NI), col-13=X(CEMENTITE,SI),
   col-14=X(FCC_A1#1,C), col-15=X(FCC_A1#1,CR), col-16=X(FCC_A1#1,FE),
   col-17=X(FCC_A1#1,MN), col-18=X(FCC_A1#1,NI), col-19=X(FCC_A1#1,SI),
   col-20=NP(BCC_A2), col-21=NP(CEMENTITE), col-22=NP(FCC_A1#1),
   9.72297E+02   4.17166E-04   8.74639E-07   9.15366E-01   3.96167E-03 
    1.84954E-02   6.17584E-02   2.50000E-01   1.67963E-05   7.24113E-01 
    2.13602E-02   4.50947E-03   0.00000E+00   2.13118E-02   1.41707E-06 
    8.66489E-01   1.52319E-02   4.85967E-02   4.83691E-02   6.97086E-01 
    8.97091E-08   3.02914E-01
   9.63000E+02   3.72554E-04   8.14072E-07   9.14605E-01   4.20038E-03 
    1.96864E-02   6.11344E-02   2.50000E-01   1.63925E-05   7.21063E-01 
    2.40963E-02   4.82459E-03   0.00000E+00   2.01868E-02   1.30189E-06 
    8.59824E-01   1.73297E-02   5.44777E-02   4.81805E-02   7.61872E-01 
    7.20400E-03   2.30924E-01
   9.53000E+02   3.28764E-04   7.64941E-07   9.13704E-01   4.44448E-03 
    2.08788E-02   6.06432E-02   2.50000E-01   1.62103E-05   7.17618E-01 
    2.72196E-02   5.14629E-03   0.00000E+00   1.89803E-02   1.20349E-06 
