
 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=W(FCC_A1#2,C), col-3=W(FCC_A1#2,CR), col-4=W(FCC_A1#2,FE),
   col-5=W(FCC_A1#2,MN), col-6=W(FCC_A1#2,NI), col-7=W(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.17300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.18300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.19300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.20300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.21300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.22300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.23300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.24300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.25300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.26300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.27300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.28300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.29300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.30300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.31300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.32300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.33300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.34300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.35300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.36300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.37300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.38300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.39300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.40300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.41300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.42300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.43300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.44300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.45300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.46300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.47300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00

 Phase Region for:
     FCC_A1#2                      
 col-1=T, col-2=W(FCC_A1#2,C), col-3=W(FCC_A1#2,CR), col-4=W(FCC_A1#2,FE),
   col-5=W(FCC_A1#2,MN), col-6=W(FCC_A1#2,NI), col-7=W(FCC_A1#2,SI),
   col-8=NP(FCC_A1#2),
   1.17300E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.17290E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00
   1.16427E+03   8.70325E-03   1.07672E-02   9.02371E-01   2.40844E-02 
    2.53747E-02   2.86996E-02   1.00000E+00

 Phase Region for:
     CEMENTITE                     
     FCC_A1#2                      
 col-1=T, col-2=W(CEMENTITE,C), col-3=W(CEMENTITE,CR), col-4=W(CEMENTITE,FE),
   col-5=W(CEMENTITE,MN), col-6=W(CEMENTITE,NI), col-7=W(CEMENTITE,SI),
   col-8=W(FCC_A1#2,C), col-9=W(FCC_A1#2,CR), col-10=W(FCC_A1#2,FE),
   col-11=W(FCC_A1#2,MN), col-12=W(FCC_A1#2,NI), col-13=W(FCC_A1#2,SI),
   col-14=NP(CEMENTITE), col-15=NP(FCC_A1#2),
   1.16427E+03   6.72801E-02   7.30303E-02   8.22666E-01   3.31183E-02 
    3.90561E-03   0.00000E+00   8.70325E-03   1.07672E-02   9.02371E-01 
    2.40844E-02   2.53747E-02   2.86996E-02   5.93637E-08   1.00000E+00
   1.16300E+03   6.72803E-02   7.30531E-02   8.22622E-01   3.31494E-02 
    3.89498E-03   0.00000E+00   8.66588E-03   1.07275E-02   9.02422E-01 
    2.40786E-02   2.53884E-02   2.87179E-02   7.52552E-04   9.99247E-01
   1.15300E+03   6.72817E-02   7.32315E-02   8.22276E-01   3.33989E-02 
    3.81155E-03   0.00000E+00   8.37477E-03   1.04169E-02   9.02820E-01 
    2.40322E-02   2.54956E-02   2.88605E-02   6.58228E-03   9.93418E-01
   1.14300E+03   6.72831E-02   7.34092E-02   8.21922E-01   3.36566E-02 
    3.72864E-03   0.00000E+00   8.08919E-03   1.01106E-02   9.03214E-01 
    2.39841E-02   2.56016E-02   2.90004E-02   1.22454E-02   9.87755E-01
   1.13300E+03   6.72846E-02   7.35858E-02   8.21561E-01   3.39228E-02 
    3.64628E-03   0.00000E+00   7.80912E-03   9.80840E-03   9.03604E-01 
    2.39342E-02   2.57063E-02   2.91376E-02   1.77465E-02   9.82254E-01
   1.12300E+03   6.72860E-02   7.37613E-02   8.21191E-01   3.41975E-02 
    3.56447E-03   0.00000E+00   7.53453E-03   9.51048E-03   9.03990E-01 
    2.38826E-02   2.58098E-02   2.92722E-02   2.30898E-02   9.76910E-01
   1.11300E+03   6.72875E-02   7.39354E-02   8.20813E-01   3.44812E-02 
    3.48323E-03   0.00000E+00   7.26541E-03   9.21685E-03   9.04373E-01 
    2.38292E-02   2.59120E-02   2.94040E-02   2.82793E-02   9.71721E-01
   1.10300E+03   6.72889E-02   7.41079E-02   8.20427E-01   3.47739E-02 
    3.40258E-03   0.00000E+00   7.00172E-03   8.92756E-03   9.04751E-01 
    2.37739E-02   2.60128E-02   2.95331E-02   3.33191E-02   9.66681E-01
   1.09300E+03   6.72903E-02   7.42788E-02   8.20032E-01   3.50760E-02 
    3.32254E-03   0.00000E+00   6.74344E-03   8.64266E-03   9.05125E-01 
    2.37167E-02   2.61124E-02   2.96596E-02   3.82128E-02   9.61787E-01
   1.08300E+03   6.72918E-02   7.44480E-02   8.19630E-01   3.53876E-02 
    3.24310E-03   0.00000E+00   6.49056E-03   8.36219E-03   9.05496E-01 
    2.36575E-02   2.62105E-02   2.97835E-02   4.29640E-02   9.57036E-01
   1.07300E+03   6.72932E-02   7.46152E-02   8.19218E-01   3.57092E-02 
    3.16430E-03   0.00000E+00   6.24305E-03   8.08621E-03   9.05862E-01 
    2.35963E-02   2.63073E-02   2.99047E-02   4.75762E-02   9.52424E-01
   1.06300E+03   6.72947E-02   7.47805E-02   8.18798E-01   3.60409E-02 
    3.08615E-03   0.00000E+00   6.00089E-03   7.81478E-03   9.06225E-01 
    2.35329E-02   2.64027E-02   3.00233E-02   5.20525E-02   9.47948E-01
   1.05300E+03   6.72961E-02   7.49437E-02   8.18368E-01   3.63831E-02 
    3.00866E-03   0.00000E+00   5.76407E-03   7.54793E-03   9.06585E-01 
    2.34675E-02   2.64966E-02   3.01393E-02   5.63961E-02   9.43604E-01
   1.04300E+03   6.72975E-02   7.51047E-02   8.17930E-01   3.67361E-02 
    2.93184E-03   0.00000E+00   5.53256E-03   7.28573E-03   9.06940E-01 
    2.33998E-02   2.65891E-02   3.02526E-02   6.06101E-02   9.39390E-01
   1.03300E+03   6.72990E-02   7.52636E-02   8.17482E-01   3.71001E-02 
    2.85571E-03   0.00000E+00   5.30635E-03   7.02823E-03   9.07292E-01 
    2.33299E-02   2.66802E-02   3.03634E-02   6.46972E-02   9.35303E-01
   1.02300E+03   6.73004E-02   7.54202E-02   8.17024E-01   3.74756E-02 
    2.78030E-03   0.00000E+00   5.08542E-03   6.77548E-03   9.07640E-01 
